,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Torna a casa",Måneskin,2453145,https://open.spotify.com/track/7dV2UrZQ58Mn18u0V19S3Y
2,"Fuoco e benzina","Emis Killa",2238241,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
3,"Cambiare Adesso","Dark Polo Gang",1760390,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
4,Rollercoaster,"Emis Killa",1645796,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf
5,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1645652,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
6,Claro,"Emis Killa",1559188,https://open.spotify.com/track/6W2f9IsLo8nLFw301YjrrY
7,Cocaina,"Emis Killa",1556026,https://open.spotify.com/track/3LuuuNvULPU1GOfSg0HG62
8,"Dope 2","Emis Killa",1534583,https://open.spotify.com/track/4AsvicHWhsUfzPWPiC31cF
9,90MIN,Salmo,1477534,https://open.spotify.com/track/1YzlPeHWPU0JeM0u4ya5zj
10,"Fumo Da Solo",Izi,1435513,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG
11,Fame,Nayt,1316691,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe
12,"D'estate non vale (feat. Ana Mena)","Fred De Palma",1207398,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
13,Adios,"Emis Killa",1205108,https://open.spotify.com/track/0s4jZrI4JfgFqf637JqBZA
14,Supereroe,"Emis Killa",1128141,https://open.spotify.com/track/7uRwfVTXZRSOEpruUyXWMb
15,"Trap Phone (feat. Capo Plaza)","Guè Pequeno",1112271,https://open.spotify.com/track/50Vy6DvEWNLDaQV5j9TdDS
16,"In My Mind",Dynoro,1073028,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
17,"Donald Trump","Emis Killa",1019327,https://open.spotify.com/track/2lDI8OOVE5UgLiNP6AVCzF
18,"Borsello (feat. Sfera Ebbasta & DrefGold)","Guè Pequeno",1012978,https://open.spotify.com/track/6gAySqc7QK27KEASxmc7Ag
19,Pablo,Rvssian,1011683,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
20,"Girls Like You (feat. Cardi B)","Maroon 5",1004113,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
21,"MIA (feat. Drake)","Bad Bunny",997753,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
22,"Open Water","Emis Killa",988884,https://open.spotify.com/track/3kGxtPDusqTr6r2N5k25t1
23,"Senza cuore & senza nome","Emis Killa",988652,https://open.spotify.com/track/5Q8rYh7lFHzzdSzJdy4oTF
24,"Cascare nei tuoi occhi",Ultimo,975186,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
25,"Quella foto di noi due","Emis Killa",930959,https://open.spotify.com/track/10hc6GvyWhe2E48PAfQrdD
26,Nera,Irama,914382,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
27,"Davide (feat. Coez)",Gemitaiz,896245,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
28,"2% (feat. Frah Quintale)","Guè Pequeno",840367,https://open.spotify.com/track/1GZPzAyqLxOu9ANPIKMlCs
29,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",824752,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
30,"Mille strade","Emis Killa",811886,https://open.spotify.com/track/15BbP2LwE19MqI2uacrJFx
31,"Vaina Loca",Ozuna,809547,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
32,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",801953,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
33,Vertigini,Tedua,798043,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
34,"Come fossimo cowboy","Emis Killa",786133,https://open.spotify.com/track/54o1G7sQQfdWjLAI4KJ2AW
35,"Poesia senza veli",Ultimo,781232,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
36,"Amore e Capoeira","Takagi & Ketra",756175,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
37,"La stessa","Alessandra Amoroso",754318,https://open.spotify.com/track/6ZOsBNvsw48kvmUFDet8tK
