,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"IL CIELO NELLA STANZA (feat. NSTASIA)",Salmo,3638035,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
2,"CABRIOLET (feat. Sfera Ebbasta)",Salmo,3155745,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN
3,"STAI ZITTO (feat. Fabri Fibra)",Salmo,2777075,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd
4,"Torna a casa",Måneskin,2546060,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85
5,90MIN,Salmo,2313142,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
6,LUNEDI',Salmo,2190876,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B
7,"SPARARE ALLA LUNA (feat. Coez)",Salmo,1989060,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1
8,"HO PAURA DI USCIRE",Salmo,1900046,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi
9,"RICCHI E MORTI",Salmo,1714421,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT
10,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1713422,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
11,"Prima di ogni cosa",Fedez,1533745,https://open.spotify.com/track/0juSegsrO7siAAjlNATKV2
12,"DISPOVERY CHANNEL (feat. Nitro)",Salmo,1489252,https://open.spotify.com/track/77F0NNChJGfDBp3fTCWaDc
13,"Cambiare Adesso","Dark Polo Gang",1417959,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7
14,"Cascare nei tuoi occhi",Ultimo,1370706,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M
15,"Fuoco e benzina","Emis Killa",1297730,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc
16,PERDONAMI,Salmo,1235191,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i
17,PXM,Salmo,1166010,https://open.spotify.com/track/6Jv6R1QvVm2CuCbqLi1nAT
