,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"D'estate non vale (feat. Ana Mena)","Fred De Palma",1680130,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy
2,Nera,Irama,1651168,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX
3,Pablo,Rvssian,1649233,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
4,"Amore e Capoeira","Takagi & Ketra",1598884,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk
5,"Da zero a cento","Baby K",1487401,https://open.spotify.com/track/4cQR1R25cpABjPMzpybNSQ
6,Rollercoaster,"Emis Killa",1347701,https://open.spotify.com/track/2Qe5XpRwGHFmMkZim0gRye
7,"Girls Like You (feat. Cardi B)","Maroon 5",1314087,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
8,"Tesla (feat. Sfera Ebbasta & DrefGold)","Capo Plaza",1302982,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q
9,"Felicità puttana",Thegiornalisti,1223103,https://open.spotify.com/track/7iyhPEsF6Ea83e3eR87UjY
10,"Fotografia (feat. Francesca Michielin & Fabri Fibra)","Carl Brave",1213615,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu
11,"Te Boté - Remix","Nio Garcia",1178238,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
12,"Davide (feat. Coez)",Gemitaiz,1173865,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J
13,"Nero Bali",Elodie,1153979,https://open.spotify.com/track/2hygc41DOo6dGocHEk6Jx1
14,"In My Feelings",Drake,1144113,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
15,"Moscow Mule","Benji & Fede",1134054,https://open.spotify.com/track/1Lfjom9CoL5hIyvjYey9zs
16,Italiana,J-AX,1075861,https://open.spotify.com/track/0ptaq4BSl6jrXfGyLzJjYE
17,"The Ringer",Eminem,1003430,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
18,"Lucky You (feat. Joyner Lucas)",Eminem,1001829,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
19,"Solo (feat. Demi Lovato)","Clean Bandit",979058,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
20,"Faccio Quello Che Voglio","Fabio Rovazzi",952919,https://open.spotify.com/track/3ZSiGHNkkWgFInQqPEP0xb
21,"Jackie Chan",Tiësto,907141,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
22,"In My Mind",Dynoro,896801,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
23,"Non Ti Dico No",Boomdabash,879804,https://open.spotify.com/track/07Xuc7SQU2GAJY6Gnt93ub
24,"Poesia senza veli",Ultimo,832798,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W
25,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,806861,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
26,"Mwaka Moon - Remix",Kalash,805418,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN
27,"Morirò da Re",Måneskin,794492,https://open.spotify.com/track/47LqR8uKRA8WcZcSXkdAbz
28,"Ne è valsa la pena (feat. Ghali)","Capo Plaza",792014,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO
29,Malibu,"Vegas Jones",781944,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw
30,"I Like It","Cardi B",744574,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
31,"One Kiss (with Dua Lipa)","Calvin Harris",733376,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
32,"Peace & Love","Charlie Charles",720775,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD
33,"Vaina Loca",Ozuna,713775,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
34,Greatest,Eminem,706685,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv
35,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,693044,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
36,"Porto Cervo",Lazza,686895,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8
37,"Uno squillo","Capo Plaza",657480,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
38,"La Cintura","Alvaro Soler",645352,https://open.spotify.com/track/19MBk3PbNFE36wqIqkMq9H
39,SAD!,XXXTENTACION,645108,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
40,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)","OG Eastbull",642291,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2
41,Calypso,"Luis Fonsi",623348,https://open.spotify.com/track/4178A5NkEjcsGc64jpBO6d
42,X,"Nicky Jam",600429,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
43,Simba,Ernia,593351,https://open.spotify.com/track/4yo8MP7l786kgyJQyyrwrX
44,Kamikaze,Eminem,587192,https://open.spotify.com/track/2gsNpSn7VvvJuSrIDfRoYy
45,"Not Alike (feat. Royce Da 5'9)",Eminem,551814,https://open.spotify.com/track/28FGV3ORH14MYORd7s5dlU
46,"Cupido (feat. Quavo)","Sfera Ebbasta",548654,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy
47,British,"Dark Polo Gang",540477,https://open.spotify.com/track/3eIRxkHV1xKsSJ8WWFfGjE
48,"Torna Da Me",Luche,532092,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4
49,"Questa nostra stupida canzone d'amore",Thegiornalisti,528859,https://open.spotify.com/track/2LYt5nf0m90Bz8fuudLQd1
50,"We Can Do Better","Matt Simons",522187,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk
51,"Me Niego (feat. Ozuna & Wisin)",Reik,522111,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
52,Youngblood,"5 Seconds of Summer",520110,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
53,"La musica non c'è",Coez,503085,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
54,Vertigini,Tedua,501769,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU
55,"Pem Pem","Elettra Lamborghini",500764,https://open.spotify.com/track/1xYiaH50bbhvYXLQMmbjpY
56,"Hands Up (feat. DNCE)","Merk & Kremont",499751,https://open.spotify.com/track/0nlyO7lNTOYB0gjDp7NI7H
57,Rise,"Jonas Blue",488947,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
58,"My Life Is Going On - Burak Yeter Remix","Burak Yeter",465269,https://open.spotify.com/track/2qzyXvxqBlOx4BUzbTzPvu
59,Flames,"David Guetta",464614,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
60,Fall,Eminem,455743,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
61,Normal,Eminem,451567,https://open.spotify.com/track/0evt4UZbdhnHtcAnxkm6A1
62,"Il ballo delle incertezze",Ultimo,451422,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu
63,"Solletico (feat. Tedua & The Night Skinny)",Rkomi,444219,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX
64,Crazy,"Lost Frequencies",442388,https://open.spotify.com/track/2hqy4QmpvMeVz6zeolDeLQ
65,"Start Again (with Vegas Jones)",OneRepublic,436265,https://open.spotify.com/track/5kITqlHH4ZJXWbczDmvWQB
66,Moonlight,XXXTENTACION,426519,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
67,Pianeti,Ultimo,420135,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
68,"El Party","Jake La Furia",419150,https://open.spotify.com/track/19LRRuiMQ8a9jhqSf8jVip
69,"Keanu Reeves (feat. Achille Lauro)",Gemitaiz,418243,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w
70,"Sciroppo (feat. DrefGold)","Sfera Ebbasta",417461,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6
71,"God is a woman","Ariana Grande",417389,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
