,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Play Date","Melanie Martinez",845487,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
2,Shayad,Pritam,819995,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
3,"Genda Phool (feat. Payal Dev)",Badshah,710931,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
4,"death bed (coffee for your head)",Powfu,684027,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
5,"Roses - Imanbek Remix","SAINt JHN",594252,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,"Stuck with U (with Justin Bieber)","Ariana Grande",583056,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
7,Falling,"Trevor Daniel",573583,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
8,"Blinding Lights","The Weeknd",570499,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",560826,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
10,"Ghungroo (From ""War"")","Arijit Singh",551911,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
11,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",538121,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
12,"Illegal Weapon 2.0","Jasmine Sandlas",484961,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
13,Skechers,DripReport,482182,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
14,"Intentions (feat. Quavo)","Justin Bieber",469328,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
15,"Haan Main Galat",Pritam,469102,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
16,"Toosie Slide",Drake,464281,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17,Makhna,"Tanishk Bagchi",451731,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
18,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,449219,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
19,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",441390,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
20,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",426937,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
21,Memories,"Maroon 5",418510,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",406355,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
23,Señorita,"Shawn Mendes",402708,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
24,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",401310,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
25,"Dance Monkey","Tones And I",399880,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",389175,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
27,Liggi,Ritviz,379079,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
28,Mehrama,Pritam,377299,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
29,"The Box","Roddy Ricch",370190,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
30,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,357533,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
31,"Duniyaa (From ""Luka Chuppi"")",Akhil,354706,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
32,"Don't Start Now","Dua Lipa",346573,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
33,"ily (i love you baby) (feat. Emilee)","Surf Mesa",330475,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
34,"Ve Maahi","Arijit Singh",322313,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
35,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",322037,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
36,"Be Kind (with Halsey)",Marshmello,321109,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
37,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",319398,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
38,"Yaad Piya Ki Aane Lagi","Neha Kakkar",316799,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
39,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",312198,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
40,"Boss Bitch","Doja Cat",300641,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
41,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",294975,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
42,"Buttabomma - Telugu","Armaan Malik",290449,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
43,ROXANNE,"Arizona Zervas",286189,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
44,"Kuch Bhi Ho Jaye","B Praak",283963,https://open.spotify.com/track/0IkC8QAKW1z0larWWtnSOO
