,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas",1246213,https://open.spotify.com/track/5fXslGZPI5Cco6PKHzlSL3
2,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",1098271,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
3,Yummy,"Justin Bieber",1036952,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
4,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,988318,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
5,Falling,"Trevor Daniel",966110,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
6,Makhna,"Tanishk Bagchi",935259,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
7,"Ghungroo (From ""War"")","Arijit Singh",880162,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
8,"Yaad Piya Ki Aane Lagi","Neha Kakkar",801699,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
9,Rare,"Selena Gomez",750998,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
10,Memories,"Maroon 5",747285,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
11,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",737125,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
12,ROXANNE,"Arizona Zervas",652858,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",638819,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
14,Señorita,"Shawn Mendes",624463,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
15,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",620709,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
