,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",391884,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",269453,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",245764,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
4,"7 rings","Ariana Grande",245099,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
5,"Duniyaa (From ""Luka Chuppi"")",Akhil,198027,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
6,"Here With Me",Marshmello,195730,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
7,"i'm so tired...",Lauv,187066,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
8,"break up with your girlfriend, i'm bored","Ariana Grande",165108,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
9,Wow.,"Post Malone",164165,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
10,"Con Calma","Daddy Yankee",162147,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
11,"Without Me",Halsey,159228,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Don't Call Me Up",Mabel,151980,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
13,"Dancing With A Stranger (with Normani)","Sam Smith",142271,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
14,"She Move It Like",Badshah,134962,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
15,"Apna Time Aayega","Ranveer Singh",134435,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
16,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",132992,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
17,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",130553,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
18,Lamberghini,"The Doorbeen",130051,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
19,"Aankh Marey (From ""Simmba"")","Neha Kakkar",127893,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
20,Happier,Marshmello,126813,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
21,Shallow,"Lady Gaga",117127,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,"Proper Patola",Badshah,116603,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
23,Sakhiyaan,"Maninder Buttar",109226,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
24,"Who Do You Love","The Chainsmokers",106430,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
25,"Eastside (with Halsey & Khalid)","benny blanco",102454,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
26,Talk,Khalid,98925,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
27,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",98419,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
28,"My Bad",Khalid,97433,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
29,BIBA,Marshmello,96301,https://open.spotify.com/track/0GVBPuCT3pBrXCdY3Uiy5B
30,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",96186,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
31,"I Like Me Better",Lauv,91695,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
32,Azadi,"Dub Sharma",90860,https://open.spotify.com/track/07qSl2sNpFNILaYyZ6yIS9
33,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",90736,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
34,"bury a friend","Billie Eilish",88574,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
35,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",87885,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
36,"thank u, next","Ariana Grande",87107,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
37,"MIDDLE CHILD","J. Cole",84183,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
38,"The Humma Song","A.R. Rahman",81332,https://open.spotify.com/track/7heMX7gyHP0mhTlNgd7Lxd
39,"Enna Sona","A.R. Rahman",81174,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
40,"Better Now","Post Malone",79733,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",77339,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
42,"Kya Baat Ay","Harrdy Sandhu",76971,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
43,"rockstar (feat. 21 Savage)","Post Malone",74538,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
44,"wish you were gay","Billie Eilish",72710,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
45,"Mere Wala Sardar","Jagraj Sandhu, Dr. Shree",71875,https://open.spotify.com/track/4lSSJcfptqRAv9cTzpherg
46,"Akh Lad Jaave",Badshah,70921,https://open.spotify.com/track/5SVpD60u9vjoQ2OeoKsTkb
47,Undrunk,FLETCHER,68732,https://open.spotify.com/track/5SHhPFh68OhUmuRPymKX9d
48,"Girls Like You (feat. Cardi B)","Maroon 5",68572,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
49,"Old Town Road","Lil Nas X",67633,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
50,"No Sleep (feat. Bonn)","Martin Garrix",67367,https://open.spotify.com/track/1ahVFh0ViDZr8LvkEVlq3B
51,"Bohemian Rhapsody - 2011 Mix",Queen,66849,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
52,"Sher Aaya Sher",DIVINE,66736,https://open.spotify.com/track/2qPNdVlqZl1cYqsNc3MXnA
53,"I Don’t Wanna Live Forever (Fifty Shades Darker)",ZAYN,66580,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk
54,"Suit Suit","Guru Randhawa",64737,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
55,"Chogada (From ""Loveyatri"")","Darshan Raval",63838,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
56,"MIA (feat. Drake)","Bad Bunny",62568,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
57,Wolves,"Selena Gomez",62222,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
58,"Asli Hip Hop","Ranveer Singh",61563,https://open.spotify.com/track/4ZIvqmpihn94QyFfGcQtdZ
59,Pal,Javed-Mohsin,61494,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
60,Closer,"The Chainsmokers",60507,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
61,"Treat You Better","Shawn Mendes",60016,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd
62,"O Saathi","Atif Aslam",59465,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
63,"Nira Ishq",Guri,59445,https://open.spotify.com/track/1gl8BBFdMRrgb3P7Jz5JQT
64,"Channa Mereya",Pritam,58793,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
65,Faded,"Alan Walker",58538,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
66,Hawayein,Pritam,58507,https://open.spotify.com/track/0l6g8Z8mqGbGXFOjigYetD
67,365,Zedd,58218,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
68,Tareefan,Badshah,57681,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
