,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",427442,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",284653,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
3,"7 rings","Ariana Grande",237034,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",227055,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"break up with your girlfriend, i'm bored","Ariana Grande",197689,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
6,"Duniyaa (From ""Luka Chuppi"")",Akhil,196879,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
7,"i'm so tired...",Lauv,188804,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
8,Wow.,"Post Malone",163921,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
9,"Here With Me",Marshmello,155296,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
10,"Dancing With A Stranger (with Normani)","Sam Smith",154119,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
11,"Without Me",Halsey,152597,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
12,"Apna Time Aayega","Ranveer Singh",149121,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
13,"Don't Call Me Up",Mabel,140783,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
14,"Con Calma","Daddy Yankee",135724,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
15,Shallow,"Lady Gaga",133150,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
16,Lamberghini,"The Doorbeen",132166,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
17,Happier,Marshmello,127836,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",126979,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
19,"Aankh Marey (From ""Simmba"")","Neha Kakkar",121806,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
20,"She Move It Like",Badshah,119870,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
21,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",119343,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
22,Talk,Khalid,117439,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
23,"Who Do You Love","The Chainsmokers",114043,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
24,Sakhiyaan,"Maninder Buttar",110740,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
25,"Proper Patola",Badshah,109232,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
26,Azadi,"Dub Sharma",104556,https://open.spotify.com/track/07qSl2sNpFNILaYyZ6yIS9
27,BIBA,Marshmello,102977,https://open.spotify.com/track/0GVBPuCT3pBrXCdY3Uiy5B
28,"Eastside (with Halsey & Khalid)","benny blanco",102235,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
29,"bury a friend","Billie Eilish",101567,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
30,"wish you were gay","Billie Eilish",95901,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
31,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",92862,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
32,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",90250,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
