,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1153598,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",841753,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
3,"O Saki Saki (From ""Batla House"")","Neha Kakkar",733333,https://open.spotify.com/track/4cFwhwH5ydnHgB0Tv3lZsm
4,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",668597,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
5,"Ve Maahi","Arijit Singh",606656,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,"Tera Ban Jaunga","Akhil Sachdeva",562891,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
7,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",555496,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
8,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",504847,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
9,"Duniyaa (From ""Luka Chuppi"")",Akhil,503547,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
10,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",433254,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
11,"The Wakhra Song","Navv Inder",416463,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
12,"boyfriend (with Social House)","Ariana Grande",400096,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
13,"Goodbyes (Feat. Young Thug)","Post Malone",398212,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
14,Paagal,Badshah,384855,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
15,"Kalank (Title Track)","Arijit Singh",356404,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
16,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",338561,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
17,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",336265,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
18,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",328243,https://open.spotify.com/track/4H2wyTfSobQHsVnt2JYPMf
19,Vaaste,"Dhvani Bhanushali",327874,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
20,Yaari,Nikk,316430,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
21,"The Hook Up Song",Vishal-Shekhar,288871,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
22,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,285095,https://open.spotify.com/track/24d3IPklAxzBJB2nuWeSpg
23,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",284868,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
24,"fuck, i'm lonely",Lauv,280775,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
25,"Chashni (From ""Bharat"")","Abhijeet Srivastava",276455,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
26,"Dheeme Dheeme","Tony Kakkar",270155,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
27,"On My Way","Alan Walker",268635,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
28,"Proper Patola",Badshah,268214,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",262268,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
30,"Old Town Road - Remix","Lil Nas X",256546,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
31,"The Jawaani Song",Vishal-Shekhar,255314,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
32,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",251338,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
33,"Sorry Song","Neha Kakkar",250782,https://open.spotify.com/track/6RnFfNQik3Cq6vrmifPMlA
34,"Takeaway (feat. Lennon Stella)","The Chainsmokers",247374,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
35,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",247111,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
