,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",1047851,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
2,Yummy,"Justin Bieber",984525,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
3,Falling,"Trevor Daniel",970860,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
4,Makhna,"Tanishk Bagchi",907110,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
5,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,896824,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
6,"Ghungroo (From ""War"")","Arijit Singh",892697,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
7,"Yaad Piya Ki Aane Lagi","Neha Kakkar",818885,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
8,Memories,"Maroon 5",784176,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
9,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",752488,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
10,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas",742911,https://open.spotify.com/track/5fXslGZPI5Cco6PKHzlSL3
11,Señorita,"Shawn Mendes",656629,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
12,ROXANNE,"Arizona Zervas",646837,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
13,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",639430,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
14,"Blinding Lights","The Weeknd",548221,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
