,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shayad,Pritam,952014,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
2,Falling,"Trevor Daniel",914152,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
3,"Intentions (feat. Quavo)","Justin Bieber",866319,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
4,"Illegal Weapon 2.0","Jasmine Sandlas",788381,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
5,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",736666,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
6,"Ghungroo (From ""War"")","Arijit Singh",729994,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
7,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,713710,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
8,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",682859,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
9,Makhna,"Tanishk Bagchi",673538,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
10,"Haan Main Galat",Pritam,661700,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
11,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",651213,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
12,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",641769,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
13,"Blinding Lights","The Weeknd",626381,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14,Yummy,"Justin Bieber",560531,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
15,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",546382,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
