,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",473771,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
2,"Duniyaa (From ""Luka Chuppi"")",Akhil,294244,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
3,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",284329,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",283458,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"Ve Maahi","Arijit Singh",255654,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,"bad guy","Billie Eilish",240101,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",231438,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
8,Vaaste,"Dhvani Bhanushali",228171,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
9,"If I Can't Have You","Shawn Mendes",213289,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
10,"On My Way","Alan Walker",197958,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
11,"Kalank (Title Track)","Arijit Singh",181066,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
12,,,178730,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
13,Sucker,"Jonas Brothers",176037,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,"Old Town Road","Lil Nas X",174813,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
15,"The Hook Up Song",Vishal-Shekhar,170186,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
16,"Without Me",Halsey,168506,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
17,"Call You Mine","The Chainsmokers",168280,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
18,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",167681,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
19,"7 rings","Ariana Grande",160704,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
20,"Find U Again (feat. Camila Cabello)","Mark Ronson",152747,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
21,"Boy With Luv (feat. Halsey)",BTS,145823,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
22,"Never Really Over","Katy Perry",145615,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
