,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1176734,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",866711,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
3,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",817257,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
4,"Tera Ban Jaunga","Akhil Sachdeva",663839,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
5,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",618979,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
6,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",539367,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
7,"Goodbyes (Feat. Young Thug)","Post Malone",530614,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
8,"Ve Maahi","Arijit Singh",525249,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
9,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",400553,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
10,"Duniyaa (From ""Luka Chuppi"")",Akhil,391365,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
11,"Kalank (Title Track)","Arijit Singh",278210,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
12,Vaaste,"Dhvani Bhanushali",276343,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
13,"Yeh Aaina","Shreya Ghoshal",274353,https://open.spotify.com/track/62RXe5I6L7n32fUMd8Puvo
14,"bad guy","Billie Eilish",269244,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
15,"Pehla Pyaar","Armaan Malik",268972,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
16,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",264293,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
17,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",255867,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
18,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",252671,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
19,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",248582,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
20,"Khadke Glassy","Yo Yo Honey Singh",238377,https://open.spotify.com/track/3ON7HfN9BnBQAo2CGO9xbJ
21,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",235580,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
22,"Dheeme Dheeme","Tony Kakkar",230691,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
23,"The Hook Up Song",Vishal-Shekhar,228617,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
24,"On My Way","Alan Walker",211073,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
25,"You Need To Calm Down","Taylor Swift",205376,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
26,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,205286,https://open.spotify.com/track/24d3IPklAxzBJB2nuWeSpg
27,"Main Deewana Tera (From ""Arjun Patiala"")","Guru Randhawa",202658,https://open.spotify.com/track/5n8BCU2JmPORrFboGeDlXV
28,"Call You Mine","The Chainsmokers",199018,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
29,"Chashni (From ""Bharat"")","Abhijeet Srivastava",194383,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
30,"The Wakhra Song","Navv Inder",192748,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
31,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",189582,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
32,"The Jawaani Song",Vishal-Shekhar,188683,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
33,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",188130,https://open.spotify.com/track/4H2wyTfSobQHsVnt2JYPMf
34,"Proper Patola",Badshah,184676,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
35,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",184361,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
36,"If I Can't Have You","Shawn Mendes",181381,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
37,,,180779,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
38,"Apna Time Aayega","Ranveer Singh",173265,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
39,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",172767,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
40,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",169508,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
41,"First Class","Arijit Singh",168252,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
42,"Without Me",Halsey,167713,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
43,Sucker,"Jonas Brothers",167186,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
44,"Crazy Habibi Vs Decent Munda (From ""Arjun Patiala"")","Guru Randhawa",166374,https://open.spotify.com/track/7yy3HgKJEcwArL5k0v5rhF
45,Panini,"Lil Nas X",160389,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
46,"Aankh Marey (From ""Simmba"")","Neha Kakkar",157795,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
47,"7 rings","Ariana Grande",155856,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
48,Instagram,"Dimitri Vegas & Like Mike",148642,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
