,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Genda Phool (feat. Payal Dev)",Badshah,1350113,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
2,Shayad,Pritam,942868,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
3,"Intentions (feat. Quavo)","Justin Bieber",831204,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
4,Falling,"Trevor Daniel",801247,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
5,"Blinding Lights","The Weeknd",733457,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,"Illegal Weapon 2.0","Jasmine Sandlas",687451,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
7,"Ghungroo (From ""War"")","Arijit Singh",670837,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
8,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,656528,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
9,"death bed (coffee for your head)",Powfu,648674,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",624928,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
11,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",602266,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
12,"Haan Main Galat",Pritam,601356,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
13,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",599792,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
14,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",548968,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
15,Makhna,"Tanishk Bagchi",548142,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
16,Skechers,DripReport,510182,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
17,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",507437,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
18,"Bhula Dunga","Darshan Raval",491222,https://open.spotify.com/track/7pmY8QjqZP8GRV6qBRpheu
19,Yummy,"Justin Bieber",486337,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
20,Memories,"Maroon 5",471620,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
21,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",467099,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
22,Mehrama,Pritam,463055,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
23,Señorita,"Shawn Mendes",449758,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
24,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",447035,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
25,ROXANNE,"Arizona Zervas",439663,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
26,Liggi,Ritviz,437964,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
27,"Yaad Piya Ki Aane Lagi","Neha Kakkar",424222,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
28,"Duniyaa (From ""Luka Chuppi"")",Akhil,414923,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
29,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",406983,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
30,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",406476,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
31,"Roses - Imanbek Remix","SAINt JHN",401064,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
32,"Lagdi Lahore Di","Guru Randhawa",399129,https://open.spotify.com/track/31d3tVd82tx2sjA2VQ3PMZ
33,"Ve Maahi","Arijit Singh",365507,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
34,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",364454,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
35,"Say So","Doja Cat",361101,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
36,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",361019,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
37,"Old Skool","Sidhu Moose Wala",350027,https://open.spotify.com/track/1pZbjOj49hg04l9VBO97hp
38,"Dance Monkey",Vibe2Vibe,349080,https://open.spotify.com/track/2b9F2d26QVGnzZtkzNU2XJ
39,"Asal Mein","Darshan Raval",347401,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
