,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",366601,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
2,"Duniyaa (From ""Luka Chuppi"")",Akhil,318893,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
3,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",275422,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
4,"Ve Maahi","Arijit Singh",272857,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
5,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",268514,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,"Dream Glow (BTS World Original Soundtrack) - Pt. 1",BTS,253115,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I
7,"bad guy","Billie Eilish",251082,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,Vaaste,"Dhvani Bhanushali",230811,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",230669,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
10,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",218289,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
11,"If I Can't Have You","Shawn Mendes",201145,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
12,Sucker,"Jonas Brothers",195873,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
13,"On My Way","Alan Walker",195219,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
14,"Kalank (Title Track)","Arijit Singh",184696,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
15,"Without Me",Halsey,181159,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"Call You Mine","The Chainsmokers",170620,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
17,,,162642,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
18,"The Hook Up Song",Vishal-Shekhar,159050,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
19,"7 rings","Ariana Grande",156948,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
20,Heaven,Avicii,155621,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
21,"Old Town Road","Lil Nas X",154660,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
22,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",154030,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
23,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",148717,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
24,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",148479,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
25,"SOS (feat. Aloe Blacc)",Avicii,143331,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
26,"Boy With Luv (feat. Halsey)",BTS,142419,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
27,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",141355,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
28,"Apna Time Aayega","Ranveer Singh",132398,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
29,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",129350,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
30,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",128020,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
31,Easier,"5 Seconds of Summer",127991,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
32,"Never Really Over","Katy Perry",127180,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
33,"i'm so tired...",Lauv,124675,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
34,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",119843,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
35,"I Like Me Better",Lauv,119106,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
36,Happier,Marshmello,119074,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
37,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",118384,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
38,"Chashni (From ""Bharat"")","Abhijeet Srivastava",118231,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
39,"Proper Patola",Badshah,115758,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
40,"Aankh Marey (From ""Simmba"")","Neha Kakkar",115153,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
41,"She Move It Like",Badshah,113154,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
42,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",113060,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
43,Wow.,"Post Malone",112935,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
44,Lamberghini,"The Doorbeen",112099,https://open.spotify.com/track/7cFuzwgbtHXmSKuCzo0qCW
45,"Someone You Loved","Lewis Capaldi",110046,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
46,Sakhiyaan,"Maninder Buttar",107089,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
47,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",106738,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
48,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",104208,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
49,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,104029,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
50,"Eastside (with Halsey & Khalid)","benny blanco",103913,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
51,"The Jawaani Song",Vishal-Shekhar,98438,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
52,Believer,"Imagine Dragons",98278,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
53,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",97760,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
54,"Slowly Slowly","Guru Randhawa",97743,https://open.spotify.com/track/4pBxb7WuLsC3YyA9cj4T2l
55,"First Class","Arijit Singh",97444,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
56,"Only Human","Jonas Brothers",97217,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
57,"rockstar (feat. 21 Savage)","Post Malone",95995,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
58,Cradles,"Sub Urban",95392,https://open.spotify.com/track/1y4jsQt7MjnZhiD1L6qFBC
59,"Here With Me",Marshmello,95162,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
60,Qaafirana,"Arijit Singh",94216,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
61,Tareefan,Badshah,93560,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
62,"Who Do You Love","The Chainsmokers",91539,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
63,"Girls Like You (feat. Cardi B)","Maroon 5",89074,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
64,"Rescue Me",OneRepublic,88483,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
65,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",87468,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
66,"Enna Sona","A.R. Rahman",87410,https://open.spotify.com/track/6bdpj89aYEBjhpsenXAsmO
67,"Suit Suit","Guru Randhawa",86795,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7
68,"Find U Again (feat. Camila Cabello)","Mark Ronson",85883,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
69,"The Humma Song","A.R. Rahman",85136,https://open.spotify.com/track/7heMX7gyHP0mhTlNgd7Lxd
70,Thunder,"Imagine Dragons",83708,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
71,"Con Calma","Daddy Yankee",83350,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
72,"Akh Lad Jaave",Badshah,83135,https://open.spotify.com/track/5SVpD60u9vjoQ2OeoKsTkb
73,"Talk (feat. Disclosure)",Khalid,81882,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
74,"Homicide (feat. Eminem)",Logic,81205,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
75,"Dheeme Dheeme","Tony Kakkar",80409,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
76,"Paniyon Sa","Atif Aslam",80042,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
77,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",79327,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
78,"O Saathi","Atif Aslam",78713,https://open.spotify.com/track/6fScgF2Y63ScU73nYju0ny
79,Faded,"Alan Walker",78369,https://open.spotify.com/track/698ItKASDavgwZ3WjaWjtz
80,"Not Ok",Kygo,77967,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
81,"Kya Baat Ay","Harrdy Sandhu",76871,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
82,Closer,"The Chainsmokers",76337,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
83,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",76144,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
84,"Dancing With A Stranger (with Normani)","Sam Smith",75364,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
85,"Anbae Peranbae","Sid Sriram",75178,https://open.spotify.com/track/6qRiVOBexkxK4BxSt1j6rn
86,"Channa Mereya",Pritam,74621,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
87,"Haaye Oye (feat. Ash King)",QARAN,73776,https://open.spotify.com/track/0oukMLKedsqQ3ltnI2daRO
88,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",73719,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
89,"lovely (with Khalid)","Billie Eilish",73641,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
90,"Kill This Love",BLACKPINK,73458,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
