,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shayad,Pritam,992053,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
2,"Intentions (feat. Quavo)","Justin Bieber",893539,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
3,Falling,"Trevor Daniel",881365,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
4,"Illegal Weapon 2.0","Jasmine Sandlas",851999,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
5,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",804416,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
6,"Ghungroo (From ""War"")","Arijit Singh",765614,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
7,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,739788,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
8,"Haan Main Galat",Pritam,733072,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
9,Makhna,"Tanishk Bagchi",712248,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
10,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",687405,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
11,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",680981,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
12,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",638753,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
13,"Blinding Lights","The Weeknd",612109,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14,Yummy,"Justin Bieber",577143,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
15,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",576636,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
16,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",555179,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
