,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1009489,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"O Saki Saki (From ""Batla House"")","Neha Kakkar",797336,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
3,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",765136,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
4,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",575991,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
5,"Ve Maahi","Arijit Singh",572359,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",509500,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
7,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",503697,https://open.spotify.com/track/1HMuJeEUJiIKi5WEHCTCgx
8,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",503206,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
9,"Duniyaa (From ""Luka Chuppi"")",Akhil,493925,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
10,"The Wakhra Song","Navv Inder",429149,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
11,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",391100,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
12,Lover,"Taylor Swift",380373,https://open.spotify.com/track/0bzbvANY6oETSJLc0wlVGY
13,Paagal,Badshah,359369,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
14,"Goodbyes (Feat. Young Thug)","Post Malone",351947,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
15,Prada,"The Doorbeen",350327,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo
16,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",348113,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
17,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",339484,https://open.spotify.com/track/4H2wyTfSobQHsVnt2JYPMf
18,"Kalank (Title Track)","Arijit Singh",325666,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
19,Yaari,Nikk,314263,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
20,Vaaste,"Dhvani Bhanushali",306564,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
21,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",294908,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
22,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",278727,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
23,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,278094,https://open.spotify.com/track/6qajA2wXvAI4HMey8b1JVK
24,"Chashni (From ""Bharat"")","Abhijeet Srivastava",269258,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
25,"Proper Patola",Badshah,266958,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
26,"The Hook Up Song",Vishal-Shekhar,261818,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
27,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",254397,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
28,"Takeaway (feat. Lennon Stella)","The Chainsmokers",251020,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
29,"On My Way","Alan Walker",247589,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
30,"Bad Boy (From ""Saaho"")",Badshah,244979,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
31,"boyfriend (with Social House)","Ariana Grande",244693,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
32,Sakhiyaan,"Maninder Buttar",242817,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
33,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",236803,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
34,"Old Town Road - Remix","Lil Nas X",235455,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
35,"Dheeme Dheeme","Tony Kakkar",234983,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
36,"Sorry Song","Neha Kakkar",233631,https://open.spotify.com/track/6RnFfNQik3Cq6vrmifPMlA
37,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",228010,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
38,"How Do You Sleep?","Sam Smith",227091,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
39,"Pehla Pyaar","Armaan Malik",221777,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
40,"The Jawaani Song",Vishal-Shekhar,221188,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
41,Tareefan,Badshah,220792,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
42,"Khadke Glassy","Yo Yo Honey Singh",220063,https://open.spotify.com/track/7E2iTG33dfcHlxldckKQIi
43,"Gur Nalo Ishq Mitha - The Yoyo Remake","Yo Yo Honey Singh",218265,https://open.spotify.com/track/6YmRRCqSd6n4Qd3ziRfPSc
44,"Enni Soni (From ""Saaho"")","Guru Randhawa",215726,https://open.spotify.com/track/40S8Et5fYlBCa0QgBTEOE1
45,"Teri Mitti",Arko,214377,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
46,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",212103,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
47,"Hawa Banke","Darshan Raval",206549,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT
48,"First Class","Arijit Singh",206015,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
