,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1181073,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",851995,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
3,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",764807,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
4,"Tera Ban Jaunga","Akhil Sachdeva",575877,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
5,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",564575,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
6,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",538585,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
7,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",396129,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
8,"Ve Maahi","Arijit Singh",317193,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
9,"Duniyaa (From ""Luka Chuppi"")",Akhil,302080,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
10,"Yeh Aaina","Shreya Ghoshal",275009,https://open.spotify.com/track/62RXe5I6L7n32fUMd8Puvo
11,"Pehla Pyaar","Armaan Malik",267765,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
12,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",265569,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
13,"bad guy","Billie Eilish",261022,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
14,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",256524,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
15,"You Need To Calm Down","Taylor Swift",242184,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
16,Vaaste,"Dhvani Bhanushali",232091,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
17,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",217482,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
18,"Kalank (Title Track)","Arijit Singh",206348,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
19,"Call You Mine","The Chainsmokers",200794,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
20,"If I Can't Have You","Shawn Mendes",186748,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
21,"On My Way","Alan Walker",184330,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
22,"Heartbeat (BTS World Original Soundtrack)",BTS,178571,https://open.spotify.com/track/5EgYDyMDCi8X0zDydTF7Rb
23,Sucker,"Jonas Brothers",167340,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
24,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",167330,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
25,"Without Me",Halsey,161459,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
26,"The Hook Up Song",Vishal-Shekhar,155193,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
27,Panini,"Lil Nas X",154563,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
28,,,153273,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
29,"Main Deewana Tera (From ""Arjun Patiala"")","Guru Randhawa",151334,https://open.spotify.com/track/5n8BCU2JmPORrFboGeDlXV
30,"7 rings","Ariana Grande",147628,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
31,"Money In The Grave (Drake ft. Rick Ross)",Drake,140321,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
32,"Chashni (From ""Bharat"")","Abhijeet Srivastava",138886,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
33,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",137640,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
34,"Apna Time Aayega","Ranveer Singh",135525,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
35,"The Jawaani Song",Vishal-Shekhar,134182,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
36,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",132386,https://open.spotify.com/track/4H2wyTfSobQHsVnt2JYPMf
37,"Never Really Over","Katy Perry",129524,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
38,"Old Town Road","Lil Nas X",128247,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
39,"One Thing Right",Marshmello,127202,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
40,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",125783,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
41,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",125540,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
42,"Boy With Luv (feat. Halsey)",BTS,124578,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
43,"Proper Patola",Badshah,122369,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
44,"Dheeme Dheeme","Tony Kakkar",119824,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
