,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",357070,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
2,"Duniyaa (From ""Luka Chuppi"")",Akhil,280808,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",264943,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"bad guy","Billie Eilish",249250,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,"Ve Maahi","Arijit Singh",243954,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,Vaaste,"Dhvani Bhanushali",239033,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
7,"If I Can't Have You","Shawn Mendes",230153,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",219491,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,"On My Way","Alan Walker",201947,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
10,"Kalank (Title Track)","Arijit Singh",192746,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
11,Sucker,"Jonas Brothers",187266,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
12,,,178311,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
13,"The Hook Up Song",Vishal-Shekhar,176943,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
14,Easier,"5 Seconds of Summer",174683,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
15,"Without Me",Halsey,173740,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",167216,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
17,"7 rings","Ariana Grande",165191,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
18,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",158260,https://open.spotify.com/track/60XrRbNjDMAGUZ2xLkU9W3
19,"Boy With Luv (feat. Halsey)",BTS,153799,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
20,"Apna Time Aayega","Ranveer Singh",142566,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
21,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",140763,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
22,"Old Town Road","Lil Nas X",137512,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
23,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",124439,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
24,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",123456,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
25,Nightmare,Halsey,123150,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
26,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",122489,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
27,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,121278,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk
28,"i'm so tired...",Lauv,120682,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
29,"Proper Patola",Badshah,120278,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
30,"Here With Me",Marshmello,116779,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
31,"The Jawaani Song",Vishal-Shekhar,116709,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
32,Wow.,"Post Malone",116406,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
33,"Aankh Marey (From ""Simmba"")","Neha Kakkar",115586,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
34,"First Class","Arijit Singh",114079,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
35,SOS,Avicii,113919,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
36,"I Like Me Better",Lauv,113464,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
37,"Homicide (feat. Eminem)",Logic,110700,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
38,Happier,Marshmello,109031,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
39,"Chashni (From ""Bharat"")","Abhijeet Srivastava",107261,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
40,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",106918,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
41,"She Move It Like",Badshah,106160,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
42,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",104665,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
43,Lamberghini,"The Doorbeen",104334,https://open.spotify.com/track/7cFuzwgbtHXmSKuCzo0qCW
44,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",103688,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
45,Sakhiyaan,"Maninder Buttar",102619,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
46,"Eastside (with Halsey & Khalid)","benny blanco",102602,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
47,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",102197,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
48,"Not Ok",Kygo,101778,https://open.spotify.com/track/6aoGtdWXBkYQ2O2wnyIz2x
49,"Someone You Loved","Lewis Capaldi",99915,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
50,"Talk (feat. Disclosure)",Khalid,96653,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
51,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",96198,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
