,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"If I Can't Have You","Shawn Mendes",306336,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
2,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",305389,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
3,Homicide,Logic,290183,https://open.spotify.com/track/0Lw6aQcBFWTQ9m4MSwwwes
4,"Duniyaa (From ""Luka Chuppi"")",Akhil,267752,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
5,"On My Way","Alan Walker",256392,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
6,Vaaste,"Dhvani Bhanushali",256286,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
7,"Boy With Luv (feat. Halsey)",BTS,240562,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
8,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",237194,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
9,"bad guy","Billie Eilish",230237,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",218027,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
11,Sucker,"Jonas Brothers",211658,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
12,"Kalank (Title Track)","Arijit Singh",200344,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
13,"Without Me",Halsey,181506,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,"7 rings","Ariana Grande",179730,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
15,"Ve Maahi","Arijit Singh",176885,https://open.spotify.com/track/4t1DkxexoMbIHfSHS4Uiyr
16,SOS,Avicii,165370,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
17,"The Hook Up Song",Vishal-Shekhar,161823,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
18,"Apna Time Aayega","Ranveer Singh",149057,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
19,"First Class","Arijit Singh",146941,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
20,"Old Town Road","Lil Nas X",146235,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
21,"Kill This Love",BLACKPINK,144085,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
22,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",142255,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
23,"i'm so tired...",Lauv,136857,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
24,"Talk (feat. Disclosure)",Khalid,129950,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
25,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",129809,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
26,"The Jawaani Song",Vishal-Shekhar,127922,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
27,Wow.,"Post Malone",127315,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
28,"Here With Me",Marshmello,125220,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
29,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",124548,https://open.spotify.com/track/60XrRbNjDMAGUZ2xLkU9W3
30,"Proper Patola",Badshah,123431,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
31,,,122401,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
32,"Aankh Marey (From ""Simmba"")","Neha Kakkar",115154,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
33,"Slowly Slowly","Guru Randhawa",113650,https://open.spotify.com/track/4pBxb7WuLsC3YyA9cj4T2l
34,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",113082,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
35,Lamberghini,"The Doorbeen",112831,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
36,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",108293,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
37,Happier,Marshmello,107339,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
38,"Who Do You Love","The Chainsmokers",107082,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
39,"She Move It Like",Badshah,104944,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
