,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Filhall,"B Praak",1453998,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
2,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",926231,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
3,"Ghungroo (From ""War"")","Arijit Singh",898967,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
4,Memories,"Maroon 5",769176,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,Makhna,"Tanishk Bagchi",676890,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
6,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",653516,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
7,Señorita,"Shawn Mendes",582112,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
8,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",567321,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
9,"everything i wanted","Billie Eilish",529219,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
10,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",522485,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
11,"Lose You To Love Me","Selena Gomez",502079,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
12,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",475257,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
13,Circles,"Post Malone",452469,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,"Trampoline (with ZAYN)",SHAED,450367,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
15,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",449196,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
16,"O Saki Saki (From ""Batla House"")","Neha Kakkar",433874,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
17,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",433424,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
18,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",428032,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
19,"Ve Maahi","Arijit Singh",419639,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
20,"Duniyaa (From ""Luka Chuppi"")",Akhil,401798,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
21,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",396387,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
22,"hot girl bummer",blackbear,392410,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
23,"Chal Bombay",DIVINE,391408,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
24,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",367581,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
25,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",351374,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
