,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",442567,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
2,"You Need To Calm Down","Taylor Swift",390955,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
3,"Duniyaa (From ""Luka Chuppi"")",Akhil,345686,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
4,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",328967,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
5,"Ve Maahi","Arijit Singh",301850,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,"bad guy","Billie Eilish",240924,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",240613,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
8,Vaaste,"Dhvani Bhanushali",231884,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
9,"A Brand New Day (BTS World Original Soundtrack) [Pt. 2]",BTS,224345,https://open.spotify.com/track/5XkyZyKMdFungjDb9cUKc3
10,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",220004,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
11,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",203811,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
12,"Kalank (Title Track)","Arijit Singh",192563,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
13,Sucker,"Jonas Brothers",189054,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
14,"On My Way","Alan Walker",188071,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
15,"If I Can't Have You","Shawn Mendes",182588,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
16,"Call You Mine","The Chainsmokers",174272,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
17,"Without Me",Halsey,166784,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
18,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",160468,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
19,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",159938,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
20,"7 rings","Ariana Grande",153610,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
21,,,153296,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
22,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",148979,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
23,"Dream Glow (BTS World Original Soundtrack) - Pt. 1",BTS,148273,https://open.spotify.com/track/4c1WgUnHXq2LEncGHKgj1I
24,"The Hook Up Song",Vishal-Shekhar,148130,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
25,"Apna Time Aayega","Ranveer Singh",142774,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
