,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ghungroo (From ""War"")","Arijit Singh",835802,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
2,Memories,"Maroon 5",753069,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
3,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",747027,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
4,Makhna,"Tanishk Bagchi",733728,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
5,Filhall,"B Praak",732897,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
6,"Yaad Piya Ki Aane Lagi","Neha Kakkar",703329,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
7,Señorita,"Shawn Mendes",691649,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
8,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",671348,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
9,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",505639,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
10,Circles,"Post Malone",481974,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
11,"Blinding Lights","The Weeknd",481679,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
12,Heartless,"The Weeknd",477934,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
13,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",446536,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
14,ROXANNE,"Arizona Zervas",441267,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
15,"O Saki Saki (From ""Batla House"")","Neha Kakkar",427831,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
16,"Duniyaa (From ""Luka Chuppi"")",Akhil,426692,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
17,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",423922,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
18,"Ve Maahi","Arijit Singh",410573,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
19,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",405425,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
20,Falling,"Trevor Daniel",404001,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
21,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",400645,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
22,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",398226,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
23,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",397190,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
24,"everything i wanted","Billie Eilish",383105,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
25,"hot girl bummer",blackbear,361695,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
26,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",357212,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
27,"Lucid Dreams","Juice WRLD",351743,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
28,"Chal Bombay",DIVINE,345387,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
29,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",343863,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
30,"Trampoline (with ZAYN)",SHAED,337761,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
31,"Lose You To Love Me","Selena Gomez",332554,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
32,"8 Parche","Baani Sandhu",330172,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
33,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",327002,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
34,Believer,"Imagine Dragons",321804,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
35,"Someone You Loved","Lewis Capaldi",321483,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,Sakhiyaan,"Maninder Buttar",318834,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
37,"Ik Tera","Maninder Buttar",318616,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
38,"bad guy","Billie Eilish",313950,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
39,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",312108,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
40,"On My Way","Alan Walker",308106,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
41,"Dance Like","Harrdy Sandhu",287978,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
42,"Naah Goriye (From ""Bala"")","B Praak",285476,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
43,"Ik Mulaqaat","Meet Bros.",285272,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
44,"Kalank (Title Track)","Arijit Singh",283720,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
45,Vaaste,"Dhvani Bhanushali",276909,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
46,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",275356,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
47,"Proper Patola",Badshah,273341,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
48,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",272763,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
49,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",264943,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
50,"Can We Kiss Forever?",Kina,255922,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
51,"Adore You","Harry Styles",254754,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq
52,"Sauda Khara Khara","Diljit Dosanjh",248862,https://open.spotify.com/track/4LLvxxkWtt818FNO3cbsdo
53,"My Oh My (feat. DaBaby)","Camila Cabello",248420,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
54,"SUGA's Interlude",Halsey,244553,https://open.spotify.com/track/5a0nHa7F4S9hb0Zi0zLS8w
55,"Without Me",Halsey,239155,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
56,Kohinoor,DIVINE,237094,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
57,"Odhani (From ""Made in China"")",Sachin-Jigar,234574,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
58,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",234555,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
59,Takeaway,"The Chainsmokers",231686,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
60,"Goodbyes (Feat. Young Thug)","Post Malone",231025,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
61,"Kinna Sona (From ""Marjaavaan"")","Meet Bros.",230060,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa
