,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")","Jasmine Sandlas",1480634,https://open.spotify.com/track/5fXslGZPI5Cco6PKHzlSL3
2,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",1161351,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
3,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,1133245,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
4,"Shayad (From ""Love Aaj Kal"")",Pritam,1031927,https://open.spotify.com/track/018eOid2aGaPdxon7T6GsC
5,Falling,"Trevor Daniel",971408,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
6,Yummy,"Justin Bieber",899150,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
7,Makhna,"Tanishk Bagchi",891857,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
8,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",848229,https://open.spotify.com/track/5I2wbDvSI98HLVB42YO9sU
9,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",825018,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
10,"Ghungroo (From ""War"")","Arijit Singh",767227,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
11,Memories,"Maroon 5",691804,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
12,"Godzilla (feat. Juice WRLD)",Eminem,689844,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
13,"Yaad Piya Ki Aane Lagi","Neha Kakkar",679415,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
14,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",674756,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
15,"Blinding Lights","The Weeknd",619194,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
16,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",618132,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
17,Señorita,"Shawn Mendes",602037,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
18,ROXANNE,"Arizona Zervas",570302,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
19,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",547678,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
20,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",538737,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
21,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",510070,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
22,"Buttabomma - Telugu","Armaan Malik",504389,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
23,"Sauda Khara Khara","Diljit Dosanjh",494066,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI
24,"Chal Ghar Chalen (From ""Malang - Unleash The Madness"") [Mithoon feat. Arijit Singh]",Mithoon,467467,https://open.spotify.com/track/2U0BLmYoSESYOdwMxW2yA9
25,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",442735,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
26,"bad guy","Billie Eilish",442407,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
27,Rare,"Selena Gomez",439516,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
28,"Duniyaa (From ""Luka Chuppi"")",Akhil,429067,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
29,Circles,"Post Malone",422298,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
30,"O Saki Saki (From ""Batla House"")","Neha Kakkar",419514,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
31,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",394618,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
32,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",393480,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
33,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",390353,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
34,"Black Swan",BTS,389745,https://open.spotify.com/track/24NuEDgyRIljwSyY0lsr7b
35,"8 Parche","Baani Sandhu",383853,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
36,"Chal Bombay",DIVINE,382581,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
37,"Ve Maahi","Arijit Singh",380320,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
38,Samajavaragamana,"Sid Sriram",380012,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
39,"Dua Karo (From ""Street Dancer 3D"")","Arijit Singh",377268,https://open.spotify.com/track/5zEx8v8GJKoTx55zGeq8me
40,"Chandigarh Mein",Badshah,371734,https://open.spotify.com/track/5RHCtCi4k67doox07JmHTf
41,Filhall,"B Praak",369466,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
42,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",364752,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
43,"everything i wanted","Billie Eilish",361053,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
44,Kamaal,Badshah,354362,https://open.spotify.com/track/1q7W78ZYL9iqyYeVONU2hg
45,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",350369,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
46,"My Oh My (feat. DaBaby)","Camila Cabello",348069,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
47,Sakhiyaan,"Maninder Buttar",345448,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
48,"Naah Goriye (From ""Bala"")","B Praak",343129,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
49,"On My Way","Alan Walker",342674,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
50,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",335506,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
51,"What A Man Gotta Do","Jonas Brothers",329201,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
52,"Old Skool","Prem Dhillon Ft. Sidhu Moosewala",322367,https://open.spotify.com/track/76IXpU3ve4gHmvcduUN88d
53,"Mummy Nu Pasand (From ""Jai Mummy Di"")","Sunanda Sharma",322338,https://open.spotify.com/track/74qF0JeFMVilMEeFDiQZ48
54,Naagin,Vayu,318780,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
55,"You should be sad",Halsey,306204,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
56,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",306029,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
57,"Bombay to Punjab","Deep Jandu",304343,https://open.spotify.com/track/1xoQjCAP6a63tZXbsMziXk
58,Baari,"Bilal Saeed",304185,https://open.spotify.com/track/7cuYb19oTyv1tLTgzH7qpv
59,"Life Is Good (feat. Drake)",Future,302130,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
60,"Ramuloo Ramulaa - Duet","Anurag Kulkarni",300977,https://open.spotify.com/track/4uXJADmybUHUgycBWFHeq6
61,"Someone You Loved","Lewis Capaldi",300722,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
62,"Proper Patola",Badshah,292587,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
63,"Ik Tera","Maninder Buttar",291703,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
64,"Lose You To Love Me","Selena Gomez",291424,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
65,"Can We Kiss Forever?",Kina,291359,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
66,Takeaway,"The Chainsmokers",290711,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
67,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,288834,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw
68,"Lamborghini (From ""Jai Mummy Di"")","Meet Bros.",282716,https://open.spotify.com/track/5xWpxI216rbOSiAqjdn6gy
69,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",277270,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
70,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",275672,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
71,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",275444,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
72,"Trampoline (with ZAYN)",SHAED,273901,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
73,"Kalank (Title Track)","Arijit Singh",268799,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
74,"Udd Gaye - Bacardi House Party Sessions",Ritviz,267897,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
75,Believer,"Imagine Dragons",266652,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
76,"Without Me",Halsey,261100,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
77,Liggi,Ritviz,259703,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
78,Vaaste,"Dhvani Bhanushali",258378,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
79,Laare,"Maninder Buttar",257107,https://open.spotify.com/track/7GfdU12uRL2xtSQcRXmqNN
80,"I Like Me Better",Lauv,254770,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
81,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",250727,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
82,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",247260,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
83,"Dance Like","Harrdy Sandhu",246121,https://open.spotify.com/track/36EPfDEkfLYQLt8Fvced8x
84,"Ik Mulaqaat","Meet Bros.",245643,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
