,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Sucker,"Jonas Brothers",462195,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
2,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",343948,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
3,"7 rings","Ariana Grande",236020,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",222100,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
5,Shallow,"Lady Gaga",210906,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,"break up with your girlfriend, i'm bored","Ariana Grande",206310,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
7,"Duniyaa (From ""Luka Chuppi"")",Akhil,206065,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
8,"i'm so tired...",Lauv,183659,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
9,"Apna Time Aayega","Ranveer Singh",170821,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
10,Wow.,"Post Malone",163697,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
11,"Dancing With A Stranger (with Normani)","Sam Smith",162096,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
12,Talk,Khalid,160000,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
13,"Con Calma","Daddy Yankee",154040,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
14,"Don't Call Me Up",Mabel,148097,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
15,"Without Me",Halsey,144550,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"Aankh Marey (From ""Simmba"")","Neha Kakkar",129594,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
17,"Who Do You Love","The Chainsmokers",127106,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
18,Happier,Marshmello,126305,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
19,"bury a friend","Billie Eilish",124546,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
20,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",121354,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
21,BIBA,Marshmello,119983,https://open.spotify.com/track/0GVBPuCT3pBrXCdY3Uiy5B
22,Lamberghini,"The Doorbeen",117334,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
23,"She Move It Like",Badshah,111328,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
24,Sakhiyaan,"Maninder Buttar",106014,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
25,"Proper Patola",Badshah,104240,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
26,Azadi,"Dub Sharma",99505,https://open.spotify.com/track/07qSl2sNpFNILaYyZ6yIS9
27,"Eastside (with Halsey & Khalid)","benny blanco",98665,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
28,"thank u, next","Ariana Grande",91103,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
