,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ghungroo (From ""War"")","Arijit Singh",1002368,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
2,Memories,"Maroon 5",736149,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
3,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",725365,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
4,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",722366,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
5,Señorita,"Shawn Mendes",708476,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
6,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",698562,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
7,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",637404,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
8,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",514015,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
9,"Ve Maahi","Arijit Singh",478428,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
10,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",468207,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
11,"O Saki Saki (From ""Batla House"")","Neha Kakkar",455169,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
12,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",445897,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
13,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",445483,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
14,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",444568,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
15,"Duniyaa (From ""Luka Chuppi"")",Akhil,423701,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
16,"Ik Mulaqaat","Meet Bros.",417970,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
17,Circles,"Post Malone",400240,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
18,Kohinoor,DIVINE,388924,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
19,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",377826,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
20,"HIGHEST IN THE ROOM","Travis Scott",370419,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
21,"Dil Hi Toh Hai",Pritam,360296,https://open.spotify.com/track/6preZS0pC2OdHPZAOwcoM9
22,Samajavaragamana,"Sid Sriram",358945,https://open.spotify.com/track/3j9DrRebdWK1jkpOw9FZUy
23,"Lights Up","Harry Styles",342884,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
24,Makhna,"Tanishk Bagchi",341763,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
25,"Kalank (Title Track)","Arijit Singh",325279,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
26,"hot girl bummer",blackbear,320482,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
27,"Bad Boy (From ""Saaho"")",Badshah,306325,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
28,Vaaste,"Dhvani Bhanushali",284212,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
29,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",283715,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
30,"Someone You Loved","Lewis Capaldi",274934,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",272383,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
32,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",268925,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
33,"Proper Patola",Badshah,268725,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
34,Liar,"Camila Cabello",263487,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
35,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",260927,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
36,"Takeaway (feat. Lennon Stella)","The Chainsmokers",259486,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
37,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",259251,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
38,Sakhiyaan,"Maninder Buttar",258364,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
39,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",257002,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
40,"Goodbyes (Feat. Young Thug)","Post Malone",255485,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
41,"Ik Tera","Maninder Buttar",253139,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
42,"Trampoline (with ZAYN)",SHAED,248191,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
43,"The Hook Up Song",Vishal-Shekhar,245402,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
44,"Gandhi Money",DIVINE,238868,https://open.spotify.com/track/3DXP7pJNl1AmAUl90CAGe0
45,Graveyard,Halsey,232131,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
46,"bad guy","Billie Eilish",231321,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
47,Paagal,Badshah,226851,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
48,"Hoyna Hoyna (From ""Gang Leader"")","Anirudh Ravichander",225980,https://open.spotify.com/track/7hADNKBDHS8MblpUzLebLf
49,"How Do You Sleep?","Sam Smith",218464,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
50,"8 Parche","Baani Sandhu",217836,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
51,"Odhani (From ""Made in China"")",Sachin-Jigar,217807,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
52,Pal,Javed-Mohsin,217235,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
53,"I Like Me Better",Lauv,216428,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
54,"Baby Won't You Tell Me (From ""Saaho"")","Shweta Mohan",216057,https://open.spotify.com/track/1LMwOxNStAp24Py3mWoRkb
55,"Pehla Pyaar","Armaan Malik",213348,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
56,"On My Way","Alan Walker",213058,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
57,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",210318,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
58,"The Wakhra Song","Navv Inder",209675,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
59,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",209342,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
60,Tareefan,Badshah,208249,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
61,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",208208,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
62,"Same Beef",Bohemia,206469,https://open.spotify.com/track/65c6VCikt7f5sAS1heoYQC
63,Remand,DIVINE,204760,https://open.spotify.com/track/5MFE5mAhpVUtQyQUQjVIVo
64,"The Jawaani Song",Vishal-Shekhar,200113,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
65,"Chashni (From ""Bharat"")","Abhijeet Srivastava",198719,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
66,Prada,"The Doorbeen",197123,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo
67,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",196657,https://open.spotify.com/track/1bvIoSekCZWAgthW01kbo9
68,Wallah,DIVINE,196414,https://open.spotify.com/track/0d4PvVcC2GxJoVm76a5GQH
69,Believer,"Imagine Dragons",195258,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
70,"She Move It Like",Badshah,194589,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
71,"fuck, i'm lonely",Lauv,194402,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
72,Yaari,Nikk,193166,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
73,"Chal Bombay",DIVINE,190909,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
74,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",185589,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
75,"Without Me",Halsey,182780,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
76,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",181599,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
77,Lalala,Y2K,181309,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
78,"For Aisha (Featured in ""The Sky Is Pink"")",MEMBA,180404,https://open.spotify.com/track/6rfahvufEQDIVTHJIU2QQB
79,Qaafirana,"Arijit Singh",180188,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
80,changes,XXXTENTACION,177576,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
81,"Old Town Road - Remix","Lil Nas X",177276,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
82,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,176370,https://open.spotify.com/track/6qajA2wXvAI4HMey8b1JVK
83,"Dheeme Dheeme","Tony Kakkar",174550,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
84,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",173140,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
85,"Dil Diyan Gallan","Atif Aslam",172184,https://open.spotify.com/track/5MnAi6ZF7cE8pAz7wYr9Ta
86,"Chogada (From ""Loveyatri"")","Darshan Raval",171825,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
87,"First Class","Arijit Singh",170903,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
88,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",170844,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
89,"Aankh Marey (From ""Simmba"")","Neha Kakkar",167815,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
90,"Apna Time Aayega","Ranveer Singh",165671,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
91,"Channa Mereya",Pritam,162529,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
92,Thunder,"Imagine Dragons",162419,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
93,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",161722,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
94,"Leja Re","Dhvani Bhanushali",160901,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
95,"Udd Gaye - Bacardi House Party Sessions",Ritviz,160872,https://open.spotify.com/track/6wZJsut8fjiWiMPaccRAOX
96,"Paniyon Sa","Atif Aslam",159712,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
