,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",1291624,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",984943,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
3,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",829826,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
4,"Tera Ban Jaunga","Akhil Sachdeva",705238,https://open.spotify.com/track/3oWxFNsXstcancCR1wODR4
5,"Ve Maahi","Arijit Singh",680646,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
6,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",679640,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
7,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",543464,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
8,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",528640,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
9,"Goodbyes (Feat. Young Thug)","Post Malone",520657,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
10,"Duniyaa (From ""Luka Chuppi"")",Akhil,492902,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
11,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",426731,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
12,"The Wakhra Song","Navv Inder",387377,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
13,"Kalank (Title Track)","Arijit Singh",352936,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
14,Vaaste,"Dhvani Bhanushali",338252,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
15,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",332257,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
16,"Sachiya Mohabbatan (From ""Arjun Patiala"")","Sachet Tandon",319609,https://open.spotify.com/track/28w9HJdplcvHhwwRIbcoKY
17,"bad guy (with Justin Bieber)","Billie Eilish",316102,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
18,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",307684,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
