,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Filhall,"B Praak",888353,https://open.spotify.com/track/6E7P1uT2afeor2t6wR2y2r
2,"Ghungroo (From ""War"")","Arijit Singh",853233,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
3,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",835032,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
4,Memories,"Maroon 5",744695,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,Makhna,"Tanishk Bagchi",735350,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
6,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",686378,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
7,Heartless,"The Weeknd",599841,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
8,Señorita,"Shawn Mendes",589826,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
9,"Yaad Piya Ki Aane Lagi","Neha Kakkar",573904,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
10,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",548035,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
11,"Blinding Lights","The Weeknd",532408,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
12,"everything i wanted","Billie Eilish",472154,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
13,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",456612,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
14,Circles,"Post Malone",455469,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,"Shaitan Ka Saala (From ""Housefull 4"")","Sohail Sen",443272,https://open.spotify.com/track/7IAJzec1UxGYmNvbPTHbxx
16,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",439872,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
17,"O Saki Saki (From ""Batla House"")","Neha Kakkar",429355,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
18,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",427457,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
19,"Duniyaa (From ""Luka Chuppi"")",Akhil,420430,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
20,"Ve Maahi","Arijit Singh",410530,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
21,"Lose You To Love Me","Selena Gomez",407547,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
22,ROXANNE,"Arizona Zervas",402281,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
23,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",395551,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
24,"Thodi Jagah (From ""Marjaavaan"")","Arijit Singh",378403,https://open.spotify.com/track/3f0wz6zcA7XkQiGm0qNF5r
25,"Chal Bombay",DIVINE,375435,https://open.spotify.com/track/6AooRgSRDzbCYL4NZ4RCjU
26,"Trampoline (with ZAYN)",SHAED,365638,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
27,"hot girl bummer",blackbear,363659,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
28,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",359095,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
29,"8 Parche","Baani Sandhu",330068,https://open.spotify.com/track/42ETKyApzUl8hTtytFAjen
30,"Jai Jai Shivshankar (From ""War"")","Vishal Dadlani",329680,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy
31,"Ik Tera","Maninder Buttar",328085,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
32,"Ik Mulaqaat","Meet Bros.",322881,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
33,Sakhiyaan,"Maninder Buttar",313845,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
34,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",311327,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
35,"Chandigarh Mein",Badshah,290584,https://open.spotify.com/track/3Eb4VbsbXMpS5Mk9HWTDia
36,"Someone You Loved","Lewis Capaldi",287453,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
37,"Ek Toh Kum Zindagani (From ""Marjaavaan"")","Neha Kakkar",284365,https://open.spotify.com/track/6oDHAjaJJjwwgoAuMIeY9K
38,"Kalank (Title Track)","Arijit Singh",283781,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
39,"Naah Goriye (From ""Bala"")","B Praak",280552,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6
40,Falling,"Trevor Daniel",278603,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
41,"Kinna Sona (From ""Marjaavaan"")","Meet Bros.",276372,https://open.spotify.com/track/01AE1MgL6L86WQzh4KGDUa
42,Kohinoor,DIVINE,273224,https://open.spotify.com/track/1VYMsDdZ3toHtlZxAGS95n
43,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",272797,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
44,Vaaste,"Dhvani Bhanushali",269529,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
45,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",266506,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
46,Naagin,Vayu,263021,https://open.spotify.com/track/7gAyu0od48mkaCw1laPKVC
47,"Odhani (From ""Made in China"")",Sachin-Jigar,260864,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD
48,"Proper Patola",Badshah,260836,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
49,"Can We Kiss Forever?",Kina,260432,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
50,"Look At Her Now","Selena Gomez",251828,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
51,"Yaen Ennai Pirindhaai - Male","Sid Sriram",246797,https://open.spotify.com/track/2GYzXSeNa3Y0BfIfS1VJj3
