,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Genda Phool (feat. Payal Dev)",Badshah,1222492,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
2,"death bed (coffee for your head)",Powfu,962107,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
3,Shayad,Pritam,888829,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
4,Skechers,DripReport,824248,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
5,Falling,"Trevor Daniel",741767,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
6,"Blinding Lights","The Weeknd",717173,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
7,"Ghungroo (From ""War"")","Arijit Singh",698935,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
8,"Toosie Slide",Drake,680147,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
9,"Illegal Weapon 2.0","Jasmine Sandlas",677563,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
10,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,676814,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
11,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",628369,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
12,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",622789,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
13,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",616150,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
14,"Haan Main Galat",Pritam,610335,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
15,"Intentions (feat. Quavo)","Justin Bieber",602162,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
