,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Play Date","Melanie Martinez",943886,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
2,Shayad,Pritam,920739,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
3,"death bed (coffee for your head)",Powfu,739183,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
4,"Genda Phool (feat. Payal Dev)",Badshah,690193,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
5,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",633620,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
6,Falling,"Trevor Daniel",612792,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
7,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",589061,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
8,"Blinding Lights","The Weeknd",578544,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Roses - Imanbek Remix","SAINt JHN",576454,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
10,"Ghungroo (From ""War"")","Arijit Singh",564297,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
11,"Illegal Weapon 2.0","Jasmine Sandlas",482632,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
12,"Haan Main Galat",Pritam,476978,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
13,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",476889,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
14,Makhna,"Tanishk Bagchi",474547,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
15,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",466196,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
16,"Toosie Slide",Drake,454544,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
17,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",448841,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
18,"Intentions (feat. Quavo)","Justin Bieber",442633,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
19,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,441142,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
20,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,435373,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
21,Memories,"Maroon 5",433536,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
22,"Dance Monkey","Tones And I",430836,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
23,Señorita,"Shawn Mendes",426668,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
24,Skechers,DripReport,421932,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
25,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",420710,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
26,"Sour Candy (with BLACKPINK)","Lady Gaga",415431,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
27,Liggi,Ritviz,410002,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
28,"ily (i love you baby) (feat. Emilee)","Surf Mesa",395157,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
29,Mehrama,Pritam,394450,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
30,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",387414,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
31,"Duniyaa (From ""Luka Chuppi"")",Akhil,385483,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
32,"Main Suneya","Ammy Virk",360637,https://open.spotify.com/track/4AR1na46nYoPXPmNRgciUH
33,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",355895,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
34,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",352839,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
35,"Stuck with U (with Justin Bieber)","Ariana Grande",352456,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
36,"Don't Start Now","Dua Lipa",346991,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
37,"The Box","Roddy Ricch",344659,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
38,"Ve Maahi","Arijit Singh",338744,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
39,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",334165,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
40,"Agar Tum Saath Ho (From ""Tamasha"")","Alka Yagnik",319962,https://open.spotify.com/track/1fzAokzOONl4XEPUFoammu
41,"Rain On Me (with Ariana Grande)","Lady Gaga",317427,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
42,"Yaad Piya Ki Aane Lagi","Neha Kakkar",317043,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
