,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shayad,Pritam,810492,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL
2,"Stuck with U (with Justin Bieber)","Ariana Grande",783187,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
3,"Genda Phool (feat. Payal Dev)",Badshah,767113,https://open.spotify.com/track/0gzu5mm36VJH2Zqu8sQPTf
4,"death bed (coffee for your head)",Powfu,686134,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
5,"Play Date","Melanie Martinez",634323,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
6,"Roses - Imanbek Remix","SAINt JHN",626041,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,Falling,"Trevor Daniel",588251,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
8,"Blinding Lights","The Weeknd",575262,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
9,"Ghungroo (From ""War"")","Arijit Singh",557863,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
10,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",548053,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
11,Skechers,DripReport,535745,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
12,"Toosie Slide",Drake,524934,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
13,"Illegal Weapon 2.0","Jasmine Sandlas",498632,https://open.spotify.com/track/7CY0CmCpSglfUKCBOOiRfw
14,"Haan Main Galat",Pritam,492602,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860
15,"Intentions (feat. Quavo)","Justin Bieber",475280,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
16,"Garmi (From ""Street Dancer 3D"") (feat. Varun Dhawan)",Badshah,464318,https://open.spotify.com/track/6q9XTgfWilsnyiFofvYrIF
17,"Malang (Title Track) [From ""Malang - Unleash The Madness""]","Ved Sharma",460923,https://open.spotify.com/track/25MPTnqXQB1H6OkwSYUXWx
18,Makhna,"Tanishk Bagchi",455516,https://open.spotify.com/track/0ZHILXmUaVSLEOCWxPQ1ga
19,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Rochak Kohli",447915,https://open.spotify.com/track/57jOEZtoLQK4zF2x55bdkp
20,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",426032,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
21,"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")","Ayushmann Khurrana",419542,https://open.spotify.com/track/3qrdLVOClRU4yPkcXZ7c5u
22,Memories,"Maroon 5",418464,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
23,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",413642,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
24,Señorita,"Shawn Mendes",404961,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
25,"Dance Monkey","Tones And I",397731,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
26,"The Box","Roddy Ricch",387622,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
27,Mehrama,Pritam,381019,https://open.spotify.com/track/6cUOiOY5qh2FpIQWIYAd2h
28,"Be Kind (with Halsey)",Marshmello,372664,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
29,Liggi,Ritviz,371133,https://open.spotify.com/track/66Nmp3ztIMqX1j8yYtWl1X
30,"Duniyaa (From ""Luka Chuppi"")",Akhil,364938,https://open.spotify.com/track/3s3J70eRpRH2hcYq4mEXTJ
31,"Don't Start Now","Dua Lipa",354162,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
32,"Humraah (From ""Malang - Unleash The Madness"")","Sachet Tandon",343660,https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S
33,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",331872,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
34,"Yaad Piya Ki Aane Lagi","Neha Kakkar",330140,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF
35,"Ve Maahi","Arijit Singh",327799,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
36,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",319155,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
37,"Aaj Bhi","Vishal Mishra",318248,https://open.spotify.com/track/6LpswW9691XT9OjVSvDU6G
38,"THE SCOTTS","THE SCOTTS",309227,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
39,"eight(Prod.&Feat. SUGA of BTS)",IU,309000,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
40,"Lagdi Lahore Di (From ""Street Dancer 3D"")","Guru Randhawa",302073,https://open.spotify.com/track/5ZQnQnbUVtBO0pl3ShqVHG
41,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",299745,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
42,"Kuch Bhi Ho Jaye","B Praak",299179,https://open.spotify.com/track/0IkC8QAKW1z0larWWtnSOO
43,"Boss Bitch","Doja Cat",291464,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
44,ROXANNE,"Arizona Zervas",289722,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
45,"Tum Hi Aana (From ""Marjaavaan"")","Payal Dev",288926,https://open.spotify.com/track/6E9UwSfT80age2xknoMS7Y
46,Yummy,"Justin Bieber",288470,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
47,"Muqabla (From ""Street Dancer 3D"")","Yash Narvekar",285675,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8
48,"Buttabomma - Telugu","Armaan Malik",284829,https://open.spotify.com/track/0dnDTvdUco2UbaBjUtPxNS
49,"lovely (with Khalid)","Billie Eilish",277405,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
50,Supalonely,BENEE,274985,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
51,"ily (i love you baby) (feat. Emilee)","Surf Mesa",263873,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
52,Jannat,"B Praak",262980,https://open.spotify.com/track/6yzxDlblhlYBepcieip20S
53,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",261735,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
54,"Blueberry Faygo","Lil Mosey",259801,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
55,"Someone You Loved","Lewis Capaldi",259774,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
56,"Kalla Sohna Nai",Akhil,252870,https://open.spotify.com/track/4yurVSNjaPBKkOpbZWtuJO
57,"Say So","Doja Cat",250018,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
58,Takeaway,"The Chainsmokers",247131,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
59,"Pyaar Tenu Karda Gabru (From ""Shubh Mangal Zyada Saavdhan"")",Romy,245533,https://open.spotify.com/track/0OcVZqIer0LLu3K8sdU5Yb
60,"Asal Mein","Darshan Raval",241559,https://open.spotify.com/track/1StFDfq4raRws97W8Wb3QS
61,"Can We Kiss Forever?",Kina,240651,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
62,"Saari Ki Saari 2.0","Darshan Raval",239085,https://open.spotify.com/track/34ppgPuSUgKIqUIBT26ulf
63,Sakhiyaan,"Maninder Buttar",238372,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
64,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")","Tony Kakkar",235826,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b
65,Believer,"Imagine Dragons",235789,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
66,Khairiyat,"Arijit Singh",235515,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
67,"Old Skool","Sidhu Moose Wala",234818,https://open.spotify.com/track/1pZbjOj49hg04l9VBO97hp
68,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,231807,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
69,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",231333,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
