,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",452846,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
2,"Duniyaa (From ""Luka Chuppi"")",Akhil,287413,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
3,"On My Way","Alan Walker",279868,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
4,"Boy With Luv (feat. Halsey)",BTS,278125,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
5,Vaaste,"Dhvani Bhanushali",263467,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
6,"bad guy","Billie Eilish",221987,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Kalank (Title Track)","Arijit Singh",214647,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",212285,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,Sucker,"Jonas Brothers",205266,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
10,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",196335,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
11,"7 rings","Ariana Grande",178777,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
12,SOS,Avicii,170423,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
13,"Ve Maahi","Arijit Singh",166957,https://open.spotify.com/track/4t1DkxexoMbIHfSHS4Uiyr
14,"Old Town Road","Lil Nas X",162246,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
15,"Without Me",Halsey,158226,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
16,"First Class","Arijit Singh",154961,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
17,"Apna Time Aayega","Ranveer Singh",145434,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
18,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",139995,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
19,"i'm so tired...",Lauv,138534,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
20,"Kill This Love",BLACKPINK,135394,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
21,"Talk (feat. Disclosure)",Khalid,135230,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
22,"The Jawaani Song",Vishal-Shekhar,132303,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
23,Wow.,"Post Malone",130284,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
24,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",128959,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
25,"Here With Me",Marshmello,127487,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
26,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,121188,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
27,"Aankh Marey (From ""Simmba"")","Neha Kakkar",119340,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
28,,,118805,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
29,"Slowly Slowly","Guru Randhawa",118702,https://open.spotify.com/track/4pBxb7WuLsC3YyA9cj4T2l
30,"Proper Patola",Badshah,118163,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
31,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",117055,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
32,"Who Do You Love","The Chainsmokers",116986,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
33,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",116707,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
34,Lamberghini,"The Doorbeen",113052,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
