,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",1058238,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
2,Señorita,"Shawn Mendes",908712,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",720417,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
4,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",610205,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
5,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",591463,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
6,"Ghungroo (From ""War"")","Arijit Singh",560153,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44
7,"O Saki Saki (From ""Batla House"")","Neha Kakkar",544940,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
8,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",509460,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
9,"Ve Maahi","Arijit Singh",508347,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
10,Kohinoor,DIVINE,466781,https://open.spotify.com/track/6SNFuJXjkgauo3Kg9XJcj6
11,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",453229,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
12,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",452544,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
13,"Duniyaa (From ""Luka Chuppi"")",Akhil,436624,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
14,Circles,"Post Malone",413232,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
15,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",389324,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
16,"Bad Boy (From ""Saaho"")",Badshah,387325,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
17,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",355839,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
18,"Goodbyes (Feat. Young Thug)","Post Malone",349993,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
19,"The Wakhra Song","Navv Inder",320368,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
20,Liar,"Camila Cabello",315785,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",311872,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
22,"Kalank (Title Track)","Arijit Singh",295798,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
23,"Ik Mulaqaat","Meet Bros.",291652,https://open.spotify.com/track/17uI7afUaul1hCzMTF9txd
24,Sakhiyaan,"Maninder Buttar",291161,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
25,Prada,"The Doorbeen",290539,https://open.spotify.com/track/6NLzzwFbAD1imLXGBMj9jo
26,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",285696,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
27,Vaaste,"Dhvani Bhanushali",283358,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
28,"Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",275920,https://open.spotify.com/track/6vuMdb0E8buJeSHArN3dXk
29,Paagal,Badshah,274291,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
30,"Hoyna Hoyna (From ""Gang Leader"")","Anirudh Ravichander",274007,https://open.spotify.com/track/7hADNKBDHS8MblpUzLebLf
31,Graveyard,Halsey,269683,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
32,Saint-Tropez,"Post Malone",262537,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
33,"Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",259476,https://open.spotify.com/track/1z0A545pZMaqYRkruladlk
34,"Proper Patola",Badshah,257789,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
35,Shameless,"Camila Cabello",257259,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1
36,Yaari,Nikk,254351,https://open.spotify.com/track/04UzZSWfw8hkK832P27QLq
37,"Hollywood's Bleeding","Post Malone",251439,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
38,"Baby Won't You Tell Me (From ""Saaho"")","Shweta Mohan",233455,https://open.spotify.com/track/1LMwOxNStAp24Py3mWoRkb
39,"On My Way","Alan Walker",232860,https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
40,"The Hook Up Song",Vishal-Shekhar,232033,https://open.spotify.com/track/1bLNqR3bqpyWkwWKECjVrw
41,"Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",231725,https://open.spotify.com/track/1bvIoSekCZWAgthW01kbo9
42,"Enni Soni (From ""Saaho"")","Guru Randhawa",231059,https://open.spotify.com/track/40S8Et5fYlBCa0QgBTEOE1
43,"Someone You Loved","Lewis Capaldi",226383,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
44,"Takeaway (feat. Lennon Stella)","The Chainsmokers",221986,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
45,Pal,Javed-Mohsin,217129,https://open.spotify.com/track/5G7pZ8G8NFvS1MQ9H4L7dC
46,"How Do You Sleep?","Sam Smith",216394,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
47,"bad guy","Billie Eilish",214024,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
48,"Pehla Pyaar","Armaan Malik",213930,https://open.spotify.com/track/0ojpEubhy4JNeVftmVuiN7
49,"fuck, i'm lonely",Lauv,212261,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
50,"Chashni (From ""Bharat"")","Abhijeet Srivastava",212056,https://open.spotify.com/track/5X5db3FrBOHbibrFKA02MQ
51,Tareefan,Badshah,208807,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
52,"Old Town Road - Remix","Lil Nas X",207194,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
53,"Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",201133,https://open.spotify.com/track/0mHU8dcIvGrGDazLMmQpSg
54,"Sheher Ki Ladki (From ""Khandaani Shafakhana"")",Badshah,199447,https://open.spotify.com/track/6qajA2wXvAI4HMey8b1JVK
55,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",191078,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
56,"I Like Me Better",Lauv,189785,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
57,Lover,"Taylor Swift",188109,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
58,"Without Me",Halsey,187865,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
59,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",187279,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
60,Khairiyat,"Arijit Singh",185192,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20
61,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",183981,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
62,"Ik Tera","Maninder Buttar",183271,https://open.spotify.com/track/57DhVYA7E1CyrE4OKuyLb7
63,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",183034,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
64,Lalala,Y2K,181959,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
65,"She Move It Like",Badshah,180802,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
66,"The Jawaani Song",Vishal-Shekhar,180486,https://open.spotify.com/track/3IzQc4KEAFd8lIc90X7FZr
67,Believer,"Imagine Dragons",178643,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
68,"Dheeme Dheeme","Tony Kakkar",175442,https://open.spotify.com/track/4At0CnQes5Kx1ROSnnP4lK
69,"First Class","Arijit Singh",175249,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia
70,"boyfriend (with Social House)","Ariana Grande",171769,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
71,"Dil Ka Telephone","Meet Bros.",169238,https://open.spotify.com/track/0i4r9oQAjxUlSVVp0ibNkx
72,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")","Arijit Singh",167338,https://open.spotify.com/track/1aIhAX6324JZmhNnGltwkK
73,Qaafirana,"Arijit Singh",164887,https://open.spotify.com/track/0xkGTPTijMU84dtHr3KQQi
74,"Hawa Banke","Darshan Raval",164247,https://open.spotify.com/track/3YVQHUpNexOqkLI7IclsoT
75,"Gur Nalo Ishq Mitha - The Yoyo Remake","Yo Yo Honey Singh",164094,https://open.spotify.com/track/6YmRRCqSd6n4Qd3ziRfPSc
76,"Kya Baat Ay","Harrdy Sandhu",162941,https://open.spotify.com/track/1ZaeaGLhFSckG8sv1y7AWk
77,Closer,"The Chainsmokers",161515,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
78,"Apna Time Aayega","Ranveer Singh",161017,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
79,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",160687,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
80,changes,XXXTENTACION,160428,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
81,"Die For Me (feat. Future & Halsey)","Post Malone",159129,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
82,"Khadke Glassy","Yo Yo Honey Singh",156994,https://open.spotify.com/track/7E2iTG33dfcHlxldckKQIi
83,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",156369,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
84,"Leja Re","Dhvani Bhanushali",155811,https://open.spotify.com/track/68iBMrMRc1rg4eAxJbvxch
85,Jugraafiya,"Udit Narayan",155776,https://open.spotify.com/track/5BgtNz0AsCIIu2pfbCfq5c
86,"Chogada (From ""Loveyatri"")","Darshan Raval",155586,https://open.spotify.com/track/4ymPEyiXabTe1NO8q8EFxG
87,"Dil Mein Ho Tum (From ""Cheat India"")","Armaan Malik",154043,https://open.spotify.com/track/1mjWhM7GQTTxJxg2F0iCRS
88,"Slow Motion (From ""Bharat"")","Shreya Ghoshal",153880,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z
89,"Nazar Na Lag Jaaye (From ""Stree"")","Ash King",152278,https://open.spotify.com/track/0cWLJcdvM6QlOQ7UJdB4jb
90,"Paniyon Sa","Atif Aslam",152272,https://open.spotify.com/track/2si0ZNx4yRbggTvrIom8A2
91,"Radhe Radhe","Meet Bros.",152044,https://open.spotify.com/track/1HbmeBqRlEk54KK8gxQqbZ
92,"Channa Mereya",Pritam,151320,https://open.spotify.com/track/0H2iJVgorRR0ZFgRqGUjUM
93,"Aankh Marey (From ""Simmba"")","Neha Kakkar",150859,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
94,"If I Can't Have You","Shawn Mendes",149934,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
95,"7 rings","Ariana Grande",149390,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
96,"Rula Diya (From ""Batla House"")","Ankit Tiwari",147908,https://open.spotify.com/track/6sTbnkzOtPpojgnn50cCHJ
97,Panini,"Lil Nas X",147694,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
98,"Naina Da Kya Kasoor","Amit Trivedi",147021,https://open.spotify.com/track/4JQxGJ8jsKW8pOUVoAgOZr
