,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Pachtaoge (From ""Jaani Ve"")","Arijit Singh",1637987,https://open.spotify.com/track/5QVHNa0ppJUOoqSd36ovQS
2,Señorita,"Shawn Mendes",975919,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
3,"Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",754974,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95
4,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",707648,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU
5,"O Saki Saki (From ""Batla House"")","Neha Kakkar",672136,https://open.spotify.com/track/5djZm1zFGcJUSUqbBjrAZH
6,"Ve Maahi","Arijit Singh",506374,https://open.spotify.com/track/7ltu5scschhmNWp5rp8rVF
7,"Bekhayali (From ""Kabir Singh"")","Sachet Tandon",502822,https://open.spotify.com/track/1feANd8EfcDP5UqSvbheM3
8,"Bad Boy (From ""Saaho"")",Badshah,493260,https://open.spotify.com/track/5I3Xih0C2ID3fqngBrBbGv
9,"Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",444310,https://open.spotify.com/track/2IoZMG3RqiTmsy7Li3zGFg
10,"Duniyaa (From ""Luka Chuppi"")",Akhil,439912,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
11,"Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",426184,https://open.spotify.com/track/4OcvkkpF3xmyCGGY5IBlgi
12,"Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",392197,https://open.spotify.com/track/1y1rQTkWmrZdJmjwuK07GC
13,"Pal Pal Dil Ke Paas- Title Track","Arijit Singh",381356,https://open.spotify.com/track/7lGhrfren1Zpwh0ds0zuUg
14,Circles,"Post Malone",371539,https://open.spotify.com/track/4VginDwYTP2eaHJzO0QMjG
15,"The Wakhra Song","Navv Inder",362179,https://open.spotify.com/track/6N6mJlsjYRV0yoMSPS5JiQ
16,"Baby Won't You Tell Me (From ""Saaho"")","Shweta Mohan",348789,https://open.spotify.com/track/1LMwOxNStAp24Py3mWoRkb
17,"Goodbyes (Feat. Young Thug)","Post Malone",334795,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
18,Lover,"Taylor Swift",332406,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
19,Paagal,Badshah,317601,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR
20,"Kalank (Title Track)","Arijit Singh",300810,https://open.spotify.com/track/6vo7Y1iWyZvpjvFbf6BiZ5
21,"Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",298566,https://open.spotify.com/track/6aPMWbbdhDhiJHlknZb9Yx
