,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"On My Way","Alan Walker",302605,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
2,Sucker,"Jonas Brothers",272012,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,"Duniyaa (From ""Luka Chuppi"")",Akhil,247360,https://open.spotify.com/track/2tjWCe2W7sgvS3C8NHcdtI
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",232572,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"Kill This Love",BLACKPINK,224448,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
6,"bad guy","Billie Eilish",197897,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"7 rings","Ariana Grande",191068,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
8,"Kalank (Title Track)","Arijit Singh",178479,https://open.spotify.com/track/1Y8jKq7CYLEW6PWp11jWZC
9,"Here With Me",Marshmello,169255,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
10,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",158829,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
11,Wow.,"Post Malone",157290,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
12,"i'm so tired...",Lauv,150795,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
13,"Without Me",Halsey,146113,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,"Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",143290,https://open.spotify.com/track/4bKkdGBttnK4SYjT4zPC1U
15,Lamberghini,"The Doorbeen",139733,https://open.spotify.com/track/45P9g6kUb7itdonjjGjDdS
16,"Don't Call Me Up",Mabel,135667,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
17,"Aankh Marey (From ""Simmba"")","Neha Kakkar",134355,https://open.spotify.com/track/790uNrqzKWCvj8rR1QXNpU
18,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",132114,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
19,"Photo (From ""Luka Chuppi"")","Karan Sehmbi",131083,https://open.spotify.com/track/5wdlz4N7s1Xyr4y4RXhZJM
20,"Proper Patola",Badshah,131027,https://open.spotify.com/track/39ujbBjTwwqUFySaCYDMMT
21,"She Move It Like",Badshah,129265,https://open.spotify.com/track/39vrbjCMTRXEdiIr2IsBgd
22,"Apna Time Aayega","Ranveer Singh",127950,https://open.spotify.com/track/5uaIbU3oHHcSOK6WFNK5nj
23,Cool,"Jonas Brothers",123673,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
24,Sakhiyaan,"Maninder Buttar",122112,https://open.spotify.com/track/3sqRODOZ1Z6hR4F2tnFAlg
25,"Old Town Road","Lil Nas X",114925,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
26,"Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",112995,https://open.spotify.com/track/4f5kLqyOJ5ZPnalEVMQrB2
27,Vaaste,"Dhvani Bhanushali",111166,https://open.spotify.com/track/0mJTAdmY8olbGQjopDYff3
28,"Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",110842,https://open.spotify.com/track/6cARnc9YVlBNigjNSX63pp
29,Happier,Marshmello,109566,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
30,,,108569,https://open.spotify.com/track/47rbjDud83d3aqvbcTssei
31,"Who Do You Love","The Chainsmokers",107799,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs
32,"break up with your girlfriend, i'm bored","Ariana Grande",106256,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
33,"Dancing With A Stranger (with Normani)","Sam Smith",104860,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
34,"MONOPOLY (with Victoria Monét)","Ariana Grande",104157,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
35,"Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",102410,https://open.spotify.com/track/5x3K3Ld54TtkYKdQvrFOV3
36,"First Class","Arijit Singh",101470,https://open.spotify.com/track/7bFx4We3iNjxmIxXBxou1G
37,"wish you were gay","Billie Eilish",100157,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
38,"Eastside (with Halsey & Khalid)","benny blanco",99765,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,"I Like Me Better",Lauv,99331,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
40,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",98147,https://open.spotify.com/track/0Iz4CkptElGHo16r797Jsb
41,"Teri Mitti",Arko,97848,https://open.spotify.com/track/75hrPAosuDiO9F3DKwVP12
42,"bury a friend","Billie Eilish",97346,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
43,"Con Calma","Daddy Yankee",96089,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
44,Tareefan,Badshah,88493,https://open.spotify.com/track/5QyOjKJhR1iyF0DHQM2IvW
