,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Desce Pro Play (PA PA PA)","Mc Zaac",5189318,https://open.spotify.com/track/4zGtfOglDBfVUypabBwIjQ
2,"Na Raba Toma Tapão",Niack,3809100,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
3,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2919651,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
4,"Litrão - Ao Vivo","Matheus & Kauan",2835187,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
5,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2816092,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
6,"Graveto - Ao Vivo","Marília Mendonça",2806039,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Tudo Aconteceu","MC Du Black",2767886,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
8,Ranking,"Jorge & Mateus",2757386,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
9,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2713197,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
10,Flores,Vitão,2690510,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
11,"Saudade Sua","Gusttavo Lima",2577933,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
12,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",2552568,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
13,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2488592,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
14,"Te Prometo","Dennis DJ",2417833,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
15,BRABA,"Luísa Sonza",2376569,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
16,"S de Saudade","Luíza & Maurílio",2126184,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
17,"Viva Voz - Ao Vivo","Lauana Prado",2055954,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
18,"Vai Ter Que Aguentar","Mc Don Juan",1947878,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
19,"Roses - Imanbek Remix","SAINt JHN",1947353,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
20,"Don't Start Now","Dua Lipa",1945750,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
21,"Despedida - Ao Vivo","Wesley Safadão",1935313,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
22,"Libera Ela - Ao Vivo","Maiara & Maraisa",1907013,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
