,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Na Raba Toma Tapão",Niack,4399018,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
2,Flores,Vitão,3200020,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
3,"Saudade Sua","Gusttavo Lima",3099566,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
4,"Litrão - Ao Vivo","Matheus & Kauan",3090094,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
5,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2986590,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
6,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2935762,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
7,BRABA,"Luísa Sonza",2858071,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
8,"Tudo Aconteceu","MC Du Black",2754521,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
9,"Graveto - Ao Vivo","Marília Mendonça",2734498,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
10,Ranking,"Jorge & Mateus",2734108,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
11,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",2722365,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
12,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2635334,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
13,"Te Prometo","Dennis DJ",2524330,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
14,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2510808,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
15,"S de Saudade","Luíza & Maurílio",2501875,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
16,"Don't Start Now","Dua Lipa",2199067,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
17,"água com açúcar - ao vivo","Luan Santana",2195215,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
18,"Despedida - Ao Vivo","Wesley Safadão",2113871,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
19,"Mentira - Ao Vivo","Felipe Araújo",2053305,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
20,"Roses - Imanbek Remix","SAINt JHN",2029878,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
21,"Libera Ela - Ao Vivo","Maiara & Maraisa",2022488,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
