,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",4031918,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Propaganda - Ao Vivo","Jorge & Mateus",3282196,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
3,"Jogo do Amor","MC Bruninho",3203272,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
4,"Amor Falso","Aldair Playboy",3046799,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
5,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,3027511,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
6,"Amor de Verdade","MC Kekel",2997045,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,"Romance Com Safadeza","Wesley Safadão",2904872,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
8,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2722421,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
9,Fuleragem,"MC WM",2561560,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
10,"Só Quer Vrau","MC MM",2532656,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
11,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2387930,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
12,"Ta Tum Tum","MC Kevinho",2081952,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
13,"O Sol","Vitor Kley",2021851,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
14,"Anti-Amor - Ao Vivo","Gustavo Mioto",2011772,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
15,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1836318,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
16,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1814536,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
