,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",3973515,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Propaganda - Ao Vivo","Jorge & Mateus",3329193,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
3,"Jogo do Amor","MC Bruninho",3159754,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
4,"Amor Falso","Aldair Playboy",2840832,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
5,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,2810814,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
6,"Romance Com Safadeza","Wesley Safadão",2771385,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
7,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2751637,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
8,"Amor de Verdade","MC Kekel",2714664,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
9,Fuleragem,"MC WM",2391707,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
10,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2312614,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
11,"Só Quer Vrau","MC MM",2241409,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
12,"O Sol","Vitor Kley",2072839,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
13,"Anti-Amor - Ao Vivo","Gustavo Mioto",2028749,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
14,"Ta Tum Tum","MC Kevinho",2016638,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
15,"Meu Abrigo",Melim,1990369,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
16,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1820392,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
17,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1809375,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
18,"Amor Da Sua Cama","Felipe Araújo",1779851,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
19,"Apelido Carinhoso","Gusttavo Lima",1744194,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
20,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1673549,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
21,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1666754,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
22,"Trincadinho - Ao Vivo","Jorge & Mateus",1648987,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
23,Indecente,Anitta,1608327,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
