,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Parado no Bailão","MC L da Vinte",3861045,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
2,"Atrasadinha - Ao Vivo","Felipe Araújo",3732262,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
3,"Ciumeira - Ao Vivo","Marília Mendonça",3457906,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
4,"Quem Me Dera","Márcia Fellipe",3075546,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
5,"Só Pra Castigar","Wesley Safadão",2992992,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
6,"Não Fala Não pra Mim","Humberto & Ronaldo",2649783,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
7,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2625747,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
8,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",2509906,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
9,"O Bebê","MC Kevinho",2363321,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
10,"Só Você","Dennis DJ",2349799,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
11,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2344914,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
12,Veneno,Anitta,2304267,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
13,"thank u, next","Ariana Grande",2225393,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
14,"Sofazinho - Ao Vivo","Luan Santana",2152426,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
15,"Agora é Tudo Meu","Dennis DJ",2108326,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
16,"Saudade Nível Hard","Yasmin Santos",2092903,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
17,Sapequinha,Lexa,2082691,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
18,"Propaganda - Ao Vivo","Jorge & Mateus",1949862,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
19,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1928750,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
20,"Ouvi Dizer",Melim,1926620,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
21,"Ao Vivo E A Cores","Matheus & Kauan",1915070,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
22,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",1824732,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
23,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1817011,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
24,"Vingança - Ao Vivo","Luan Santana",1783994,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
25,"Meu Abrigo",Melim,1651421,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
26,"Sem Sal - Ao Vivo","Marília Mendonça",1649485,https://open.spotify.com/track/0E5S49GCejjIo9Bjmo5Q4z
27,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1619794,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
28,"Zé da Recaída - Ao Vivo","Gusttavo Lima",1607393,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
29,"Pouca Pausa",Clau,1553113,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
30,"Deixa (feat. Ana Gabriela)",Lagum,1504728,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
31,Kikadinha,"Jerry Smith",1501906,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
32,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1468405,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
33,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1451092,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
34,Fuleragem,"MC WM",1441104,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
35,"Traí Sim - Ao Vivo","Maiara & Maraisa",1440797,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
36,Infarto,"Diego & Victor Hugo",1411354,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
37,"Me Desculpa Jay Z","Baco Exu do Blues",1410105,https://open.spotify.com/track/2BF6mQdYAkLmeRQmX7YyPy
38,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1351722,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
39,"Romance Com Safadeza","Wesley Safadão",1306722,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
40,Favela,Alok,1299606,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
41,Devagarinho,"Luísa Sonza",1285500,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
