,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,3183952,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
2,Envolvimento,"MC Loma e As Gêmeas Lacração",3128907,https://open.spotify.com/track/1Wolb8MRcXR2IMMaELTRpE
3,"Ta Tum Tum","MC Kevinho",3000297,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
4,"Apelido Carinhoso","Gusttavo Lima",2366632,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
5,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2072765,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
6,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",2049897,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
7,"Amar Amei","Mc Don Juan",1934953,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
8,"Dona Maria","Thiago Brava",1931818,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
9,"Deixa Ela Beijar","Matheus & Kauan",1928426,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
10,Downtown,Anitta,1874088,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
11,"Amor Da Sua Cama","Felipe Araújo",1840120,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
12,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1778990,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
13,"Deixe Me Ir - Acústico",1Kilo,1730020,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
14,Rabiola,"MC Kevinho",1723787,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
15,"Permanecer (feat. MC G15)","Lucas Lucco",1697137,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
16,Contrato,"Jorge & Mateus",1671739,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
17,"Anti-Amor - Ao Vivo","Gustavo Mioto",1619088,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
