,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",3357343,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",3074010,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
3,Medicina,Anitta,2992396,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
4,"Propaganda - Ao Vivo","Jorge & Mateus",2954483,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
5,"In My Feelings",Drake,2661811,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
6,"Meu Abrigo",Melim,2528880,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
7,"Romance Com Safadeza","Wesley Safadão",2466463,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
8,"Jogo do Amor","MC Bruninho",2399684,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
9,Fuleragem,"MC WM",2332085,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
10,"Amor de Verdade","MC Kekel",2268893,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
11,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2254191,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
12,"O Sol","Vitor Kley",2203095,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
13,"Amor Falso","Aldair Playboy",2117478,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
14,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",2094171,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
15,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1982858,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
16,"Amor Da Sua Cama","Felipe Araújo",1922518,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
17,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,1904344,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
18,"Anti-Amor - Ao Vivo","Gustavo Mioto",1826781,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
19,"Quero Que Tu Vá",Ananda,1819164,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
20,"Ta Tum Tum","MC Kevinho",1683813,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
21,"Novinha Você É uma Flor","MCs Thin e Alexandre",1676488,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
22,"Pouca Pausa",Clau,1670927,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
23,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1640384,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
24,"Só Quer Vrau","MC MM",1614872,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
25,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1610659,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
26,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1604652,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
27,"Trincadinho - Ao Vivo","Jorge & Mateus",1565414,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
28,"Apelido Carinhoso","Gusttavo Lima",1533185,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
29,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1514436,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
30,"Me Solta","Nego do Borel",1426772,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
31,"Deixa (feat. Ana Gabriela)",Lagum,1420969,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
32,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1402121,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
