,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,4784724,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
2,"Que Tiro Foi Esse","Jojo Maronttinni",3039006,https://open.spotify.com/track/2ri2wEE24Tm7fOJ7sGiz7P
3,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",2572975,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
4,Downtown,Anitta,2509261,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
5,"Amar Amei","Mc Don Juan",2350409,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
6,"Apelido Carinhoso","Gusttavo Lima",2325383,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
7,Rabiola,"MC Kevinho",2208120,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
8,"Deixa Ela Beijar","Matheus & Kauan",2201950,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
9,"Permanecer (feat. MC G15)","Lucas Lucco",2082465,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
10,"Havana (feat. Young Thug)","Camila Cabello",1966076,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
11,"Ritmo Mexicano","Mc Gw",1872065,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
12,"Deixe Me Ir - Acústico",1Kilo,1864714,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
13,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1814779,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
14,Machika,"J Balvin",1804928,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
15,"Regime Fechado - Ao Vivo","Simone & Simaria",1774210,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
16,"Big Jet Plane",Alok,1721790,https://open.spotify.com/track/1xd3OqTbx17HutN7RfJOTj
17,"Amor Da Sua Cama","Felipe Araújo",1650428,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
18,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1634550,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
19,"Fazer Falta","Mc Livinho",1632367,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
20,Contrato,"Jorge & Mateus",1628976,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
21,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1613878,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
22,"Azul Piscina","Mc Livinho",1581278,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
23,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1569185,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
24,"Pesadão (Participação especial Marcelo Falcão)",IZA,1566580,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
25,"Troféu do Ano","Jerry Smith",1543663,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
26,Encaixa,"MC Kevinho",1523520,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
27,"New Rules","Dua Lipa",1496979,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
