,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ela É do Tipo","MC Kevin o Chris",4003444,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
2,"Cem Mil - Ao Vivo","Gusttavo Lima",3179164,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
3,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",3088055,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
4,"Lençol Dobrado","João Gustavo e Murilo",2997284,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
5,"Vingança - Ao Vivo","Luan Santana",2983003,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
6,"Bebaça - Ao Vivo","Marília Mendonça",2568494,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
7,"Onda diferente (feat. Papatinho)",Anitta,2530635,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
8,"Bebi Liguei - Ao Vivo","Marília Mendonça",2416367,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
9,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2232978,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
10,"Estado Decadente - Acústico","Zé Neto & Cristiano",2196804,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
11,"Bola Rebola",Tropkillaz,2167364,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
12,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",2081361,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
13,"Quem Me Dera","Márcia Fellipe",2041948,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
14,"Atrasadinha - Ao Vivo","Felipe Araújo",2035398,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
15,Cobaia,"Lauana Prado",2004403,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
16,Infarto,"Diego & Victor Hugo",1982233,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
17,"Vamos pra Gaiola","MC Kevin o Chris",1851532,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
18,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1833187,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
19,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1713053,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
20,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",1660544,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
21,"Agora é Tudo Meu","Dennis DJ",1592374,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
22,"Não sou obrigada",POCAH,1591027,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
23,"Ciumeira - Ao Vivo","Marília Mendonça",1583807,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
24,"Ouvi Dizer",Melim,1550613,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
25,"Sem Sal - Ao Vivo","Marília Mendonça",1530560,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
26,Shallow,"Lady Gaga",1522506,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
27,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1508955,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
28,"Péssimo Negócio (Ao Vivo)",Dilsinho,1480998,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
29,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",1455580,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
30,"Vai menina","Pedro Sampaio",1442256,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
31,"All The Lies",Alok,1433408,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
32,"Quem Tem o Dom","Jerry Smith",1392103,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
33,"Favela chegou - Ao vivo",Ludmilla,1380003,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
34,"Traí Sim - Ao Vivo","Maiara & Maraisa",1370912,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
35,"Bye Bye","Mc Don Juan",1362124,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag
36,"Só Pra Castigar","Wesley Safadão",1358654,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
37,"Casal Raiz - Ao Vivo","Xand Avião",1335127,https://open.spotify.com/track/6QMPzYhqjhoK5v4Vx1PWzQ
38,"Tonelada de Solidão (feat. Ferrugem) - Ao Vivo","Marcos & Belutti",1283740,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN
39,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",1247272,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
40,"Quando a vontade bater (Participação especial de PK Delas)",Pk,1225125,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
41,"Fingindo Maturidade - Ao Vivo","Mano Walter",1198012,https://open.spotify.com/track/39aWBx86ZdvXQ9d0fRAXxH
42,Terremoto,Anitta,1197851,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
43,"Meu Abrigo",Melim,1192924,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
44,"Cerveja, Sal E Limão - Ao Vivo","Matheus & Kauan",1146559,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme
45,"7 rings","Ariana Grande",1112187,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
46,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",1105469,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
47,Malemolência,"Dynho Alves",1099210,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
48,Facilita,"MC Kevinho",1097583,https://open.spotify.com/track/3wB81eGupHVv9W4mF9IsHh
49,"Dona de mim",IZA,1090937,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
50,"Coisa Boa","Gloria Groove",1088931,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g
51,"Surto De Amor - Ao Vivo Em Uberlândia / 2018","Bruno & Marrone",1055397,https://open.spotify.com/track/5mFn4teAi2HMi7kRHliyFL
52,"Santo Forte (Ao Vivo) (feat. Luan Santana)",Dilsinho,1012484,https://open.spotify.com/track/1ekX8JX7LF3AyxI0nyOzvB
53,"Então Vem Cá - Ao Vivo","Mano Walter",1012132,https://open.spotify.com/track/7oe0Ix6qnvqZhK0zDzOPie
54,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",1007927,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
55,"bad guy","Billie Eilish",1005726,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
56,"Parado no Bailão","MC L da Vinte",1002915,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
57,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",1002652,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ
58,"Igual Ela Só Uma","Wesley Safadão",980146,https://open.spotify.com/track/6XGhqvxCMCcBy5XiqG7SWV
59,"Old Town Road","Lil Nas X",978145,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
60,"To Gostando Tanto de Você","Mc Don Juan",974847,https://open.spotify.com/track/4HTrlT5mmxPaZZKs4JSPeI
61,"Só Depois do Carnaval",Lexa,960795,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8
62,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,955668,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
63,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",942940,https://open.spotify.com/track/6NgwHmEgfQVIYQBq8QcWMi
64,Provocar,Lexa,934264,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K
65,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",918366,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
66,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",914352,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
67,Café,Vitão,906551,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
68,"Praia do Rosa - Acústico",Oriente,893940,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF
69,"Regras - Ao Vivo","Diego & Arnaldo",893089,https://open.spotify.com/track/11DkUDkBt9kaha1QRnuCMU
70,Happier,Marshmello,892788,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
71,"Saudade Nível Hard","Yasmin Santos",884183,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
72,"Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","Turma do Pagode",874675,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH
73,"Deixa (feat. Ana Gabriela)",Lagum,874254,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
74,Morena,"Vitor Kley",873409,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA
75,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",872935,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
76,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",871705,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
77,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",857774,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
78,"Kill This Love",BLACKPINK,856350,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
79,"Espelho Meu - Ao Vivo","Henrique & Diego",852150,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ
80,"Zé da Recaída - Ao Vivo","Gusttavo Lima",843190,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
81,Sapequinha,Lexa,842360,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
82,"Não Atende Não","Wesley Safadão",840346,https://open.spotify.com/track/7E5cJjrgYLHo13pI0hpmWw
83,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",816270,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
84,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",813845,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
85,Banco,Matuê,800417,https://open.spotify.com/track/7MPQNyAX02uIEQCRsC4sgc
86,"Boy With Luv (feat. Halsey)",BTS,796991,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
87,"Qualidade De Vida - Ao Vivo","Simone & Simaria",771042,https://open.spotify.com/track/0ituhG5DzBFsBdp6ECz030
88,"Propaganda - Ao Vivo","Jorge & Mateus",768065,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
89,"Espaçosa Demais - Ao Vivo","Felipe Araújo",763810,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
90,"Passa Mal - Ao Vivo","Marília Mendonça",753436,https://open.spotify.com/track/7Cpd4UGXnTrloIgZpSs46e
91,"Pronta pra Trair","Yasmin Santos",753300,https://open.spotify.com/track/3IdXfXbXcbEe3LP9ClIZw8
92,Dizeres,Orgânico,751488,https://open.spotify.com/track/3Vc8vnid3noqupe9PvUKxP
93,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",741149,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
94,"Aperte O Play - Ao Vivo","Simone & Simaria",734189,https://open.spotify.com/track/5M8qHiAV6b0jo3phlyhxcR
95,Evoluiu,"MC Kevin o Chris",719510,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
96,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",707207,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC
97,"Pro Nosso Bem - Ao Vivo","Gustavo Mioto",705365,https://open.spotify.com/track/5JZufG8AcnMvCOeFoMFExv
98,"Pior Que Possa Imaginar","Luísa Sonza",702389,https://open.spotify.com/track/40s35Bws3HIO5DLRlrosyL
99,"Compartilhando Mágoa","George Henrique & Rodrigo",693585,https://open.spotify.com/track/3M6QJpWhM9NPcBwxTRKLlH
100,"Mágica - Ao Vivo","Matheus & Kauan",692982,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
101,"Bye Bye - Ao Vivo","Marília Mendonça",690289,https://open.spotify.com/track/055TcJ0BdCrW7qE8Yq5KRM
102,"Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo","Fernando & Sorocaba",689871,https://open.spotify.com/track/7qQV8fo97AFhrL9HPUeAsk
