,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",4125186,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
2,Evoluiu,"MC Kevin o Chris",3794868,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
3,"Lençol Dobrado","João Gustavo e Murilo",3603458,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
4,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",3005115,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
5,Señorita,"Shawn Mendes",2904362,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
6,"Tijolão - Ao Vivo","Jorge & Mateus",2833331,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
7,Cobaia,"Lauana Prado",2616895,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
8,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2600901,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
9,"Ela É do Tipo","MC Kevin o Chris",2442823,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
10,"Bebi Liguei - Ao Vivo","Marília Mendonça",2312060,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
11,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",2302960,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
12,"Cem Mil - Ao Vivo","Gusttavo Lima",2284305,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
13,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2228937,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
14,"Estado Decadente - Acústico","Zé Neto & Cristiano",2081058,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
15,"Bebaça - Ao Vivo","Marília Mendonça",2067418,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
16,"Não sou obrigada",POCAH,2026551,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
17,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",2009895,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
18,"A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília","Diego & Victor Hugo",1863960,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd
19,"Onda diferente (feat. Papatinho)",Anitta,1861309,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
20,Garupa,"Luísa Sonza",1845987,https://open.spotify.com/track/1HEr5uCRyuuLlVCOB1RiTE
21,"Péssimo Negócio (Ao Vivo)",Dilsinho,1732652,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
22,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1691072,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
23,"Senta braba","MC WM",1684132,https://open.spotify.com/track/2SgVsDXzET5EU8VngMh9dv
24,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1677544,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
25,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1665742,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ
26,"I Don't Care (with Justin Bieber)","Ed Sheeran",1634465,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
27,Infarto,"Diego & Victor Hugo",1596013,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
28,"Um Pedido","Hungria Hip Hop",1580952,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1
29,"Fingindo Maturidade - Ao Vivo","Mano Walter",1569127,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33
30,"quando a bad bater - ao vivo","Luan Santana",1561863,https://open.spotify.com/track/1nVIlX3h3Ds9bH6JMQopIU
31,"Faz Gostoso (feat. Anitta)",Madonna,1557247,https://open.spotify.com/track/2SC14LGDbRWRlyLg9Wupa0
32,"Bola Rebola",Tropkillaz,1554359,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
33,"Sem Sal - Ao Vivo","Marília Mendonça",1546697,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
34,"Vai menina","Pedro Sampaio",1522869,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua
35,"Uma nora pra cada dia","MC Kevinho",1499321,https://open.spotify.com/track/2bbFhnxYjeb9jYEX2MDKLQ
36,"Atrasadinha - Ao Vivo","Felipe Araújo",1494999,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
37,"Old Town Road","Lil Nas X",1483750,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
38,Milu,"Gusttavo Lima",1470831,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7
39,"Sei Lá",Projota,1365248,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
40,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1363296,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
41,"Vamos pra Gaiola","MC Kevin o Chris",1358407,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
42,"bad guy","Billie Eilish",1302938,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
43,"Ouvi Dizer",Melim,1301865,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
44,"Algo Mais (Amante) - Ao Vivo","Xand Avião",1294852,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
45,"Ciumeira - Ao Vivo","Marília Mendonça",1264572,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
46,"Serenata - Ao Vivo","Marília Mendonça",1264267,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
47,"Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Diego & Victor Hugo",1199616,https://open.spotify.com/track/6NgwHmEgfQVIYQBq8QcWMi
48,Facilita,"MC Kevinho",1180912,https://open.spotify.com/track/3wB81eGupHVv9W4mF9IsHh
49,Shallow,"Lady Gaga",1171455,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
50,Malemolência,"Dynho Alves",1160849,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1
51,"Conselho - Ao Vivo","Israel & Rodolffo",1136636,https://open.spotify.com/track/7o6mPqSSF4AqyoljLLfYz6
52,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",1117424,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
53,"Espaçosa Demais - Ao Vivo","Felipe Araújo",1110492,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
54,YoYo,"Gloria Groove",1103893,https://open.spotify.com/track/161tk6AjNHvS8LC7Y4MHur
55,"Então Vou Avisar - Ao Vivo","Yasmin Santos",1094274,https://open.spotify.com/track/1idjI8gtxgHjy8KyZamY6o
56,"Melhor Saída - Ao Vivo","Lauana Prado",1092338,https://open.spotify.com/track/704li4NOyKCQY6qNdoEW5n
57,"Favela chegou - Ao vivo",Ludmilla,1089597,https://open.spotify.com/track/3X4vxzjSiCtmZY2QRumOKW
58,"Dois Enganados","Murilo Huff",1085886,https://open.spotify.com/track/72N0CRIAqjETbhghrkCUW2
59,"Long Neck - Acústico","Zé Neto & Cristiano",1069023,https://open.spotify.com/track/4Lxv5hGnHOUYBVeDgWgcaP
60,"Meu Abrigo",Melim,1056882,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
61,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",1036457,https://open.spotify.com/track/4UANYptjv2kpV6IY7IjXoJ
62,"Rabetão no Chão","Mc Th",1023770,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase
63,"Garupa, Pt. 2","Dj Henrique de Ferraz",1019030,https://open.spotify.com/track/6d9GEfxIyQiEtuG1EVBF5m
64,"Beautiful People (feat. Khalid)","Ed Sheeran",1016307,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
65,"Então Vem Cá - Ao Vivo","Mano Walter",1015839,https://open.spotify.com/track/1FIaoiLn0E5ilfE5T0P9xx
66,"Espelho Meu - Ao Vivo","Henrique & Diego",1008524,https://open.spotify.com/track/4mtHXZBOBMrZSI6jp3X9WJ
67,"Mágica - Ao Vivo","Matheus & Kauan",1007118,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx
68,"Quem Tem o Dom","Jerry Smith",1000473,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
69,"Flor Que Se Cheira - Ao Vivo","Guilherme & Benuto",991934,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG
70,"Quem Me Dera","Márcia Fellipe",988002,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
71,"Bye Bye","Mc Don Juan",975206,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag
72,Café,Vitão,973861,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1
73,Brisa,IZA,956784,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1
74,"7 rings","Ariana Grande",942906,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
75,"Piece Of Your Heart",MEDUZA,942414,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
76,"Para, Pensa e Volta - Ao Vivo","Yasmin Santos",932320,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD
77,"You Need To Calm Down","Taylor Swift",915945,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
78,"Dona de mim",IZA,905535,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
79,"Praia do Rosa - Acústico",Oriente,902905,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF
80,"Santo Forte (Ao Vivo) (feat. Luan Santana)",Dilsinho,902796,https://open.spotify.com/track/1ekX8JX7LF3AyxI0nyOzvB
81,"50 Vezes - Ao Vivo","Sorriso Maroto",902579,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4
82,"Aperte O Play - Ao Vivo","Simone & Simaria",901969,https://open.spotify.com/track/5M8qHiAV6b0jo3phlyhxcR
83,"Tiro Certo - Ao Vivo","Zé Felipe",898971,https://open.spotify.com/track/6PrHpASrdyqydEKc8JFmEX
84,"Não Atende Não","Wesley Safadão",889800,https://open.spotify.com/track/7E5cJjrgYLHo13pI0hpmWw
85,"Traí Sim - Ao Vivo","Maiara & Maraisa",881424,https://open.spotify.com/track/1NG3zBjoV0TtKcr5znJ6n3
86,"Deixa (feat. Ana Gabriela)",Lagum,877217,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
87,"All The Lies",Alok,872701,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
88,"Obrigado por Estragar Tudo - Ao Vivo","Marília Mendonça",852985,https://open.spotify.com/track/4a5GPCo8oX4vvaRkciKlih
89,Edredom,Vitão,851384,https://open.spotify.com/track/0wryAFpQqHTvhteQx7ZNp2
90,Happier,Marshmello,850821,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
91,"Cerveja, Sal E Limão - Ao Vivo","Matheus & Kauan",848485,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme
92,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",837122,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
93,"Bagunça Minha Vida - Ao Vivo Em Goiânia / 2019","George Henrique & Rodrigo",837093,https://open.spotify.com/track/33g4LmRrWddOvMLnynSktj
94,Balão,Orochi,834954,https://open.spotify.com/track/6nc3d5wRTTzkZo29kZRr5r
95,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",832706,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
96,"Apaixonadinha - Ao Vivo","Marília Mendonça",815361,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM
97,"Você Não Ama Ninguém","Pineapple StormTv",794001,https://open.spotify.com/track/5e0CF6LhfPARWyiu4eFohr
98,"Vingança - Ao Vivo","Luan Santana",791644,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
99,"Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","Turma do Pagode",782006,https://open.spotify.com/track/1xg3EbmhAr1cfNOA55pvKH
100,"Juras de Amor (Vai Chorar) - Ao Vivo","Wesley Safadão",781110,https://open.spotify.com/track/1a1KuK97CSE29fFqufkheK
101,"Pro Nosso Bem - Ao Vivo","Gustavo Mioto",777574,https://open.spotify.com/track/5JZufG8AcnMvCOeFoMFExv
102,"Zé da Recaída - Ao Vivo","Gusttavo Lima",768089,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
103,"Parado no Bailão","MC L da Vinte",764596,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
104,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",762705,https://open.spotify.com/track/64ePZsgVWO1zRVpHxY2VYC
105,"Passa Mal - Ao Vivo","Marília Mendonça",762386,https://open.spotify.com/track/7Cpd4UGXnTrloIgZpSs46e
106,"Enchendo e Derramando","Zé Neto & Cristiano",760791,https://open.spotify.com/track/4ABwmZSNZPHqH2cXPhKgfH
107,"Ela Vem","MC G15",752785,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R
108,"Bebe e Vem Me Procurar","Raí Saia Rodada",752669,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
109,"AmarElo (Sample: Sujeito de Sorte - Belchior)",Emicida,750262,https://open.spotify.com/track/1BeAxDuc9FbQNWvXWlO66W
110,Sapequinha,Lexa,735677,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
111,"Igual Ela Só Uma","Wesley Safadão",730185,https://open.spotify.com/track/6XGhqvxCMCcBy5XiqG7SWV
112,"Tonelada de Solidão (feat. Ferrugem) - Ao Vivo","Marcos & Belutti",727205,https://open.spotify.com/track/2dEkETSUpO8oZoCOcKT1yN
113,"Bye Bye - Ao Vivo","Marília Mendonça",723778,https://open.spotify.com/track/055TcJ0BdCrW7qE8Yq5KRM
114,"Love À Queima Roupa - Ao Vivo","Marília Mendonça",720583,https://open.spotify.com/track/0aUGXSCmdJz9I9kdY9e9kk
115,"Sofro Onde Eu Quiser","Yasmin Santos",719281,https://open.spotify.com/track/2Xr33epIjw1fbwOhrng4Pd
