,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Surtada - Remix Brega Funk","Dadá Boladão",4206921,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
2,"Gaiola É o Troco","MC Du Black",3917704,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
3,"Supera - Ao Vivo","Marília Mendonça",3891957,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
4,"quando a bad bater - ao vivo","Luan Santana",3714547,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ
5,"Hit Contagiante","Felipe Original",3495422,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
6,"Tijolão - Ao Vivo","Jorge & Mateus",3252469,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
7,"Chama Ela (feat. Pedro Sampaio)",Lexa,3154091,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
8,"Ferida Curada","Zé Neto & Cristiano",3040108,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
9,"Contatinho - Ao Vivo","Leo Santana",3016124,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
10,"Lençol Dobrado","João Gustavo e Murilo",2999251,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
11,"Invocada (Participação especial de Léo Santana) - Ao vivo",Ludmilla,2923209,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S
12,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",2771621,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
13,Complicado,Vitão,2702911,https://open.spotify.com/track/52vPpP2gEYaBROIS77J38P
14,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2669697,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
15,"Kenny G",Matuê,2529896,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
16,"Serenata - Ao Vivo","Marília Mendonça",2357468,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
17,"Cheirosa - Ao Vivo","Jorge & Mateus",2331637,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
18,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",2271810,https://open.spotify.com/track/1owErGXMkNVCgCmCjI1vRL
19,Pupila,ANAVITÓRIA,2211203,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
20,"Algo Mais (Amante) - Ao Vivo","Xand Avião",2071716,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
21,"Todo Mundo Vai Sofrer - Ao Vivo","Marília Mendonça",2052234,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
22,Parabéns,"Pabllo Vittar",2038745,https://open.spotify.com/track/6X0XdIcgwfVa9orJnDMQB0
23,"Espaçosa Demais - Ao Vivo","Felipe Araújo",2005754,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
24,"Fake News - Ao Vivo","Gustavo Mioto",1989851,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW
