,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Atrasadinha - Ao Vivo","Felipe Araújo",4493312,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
2,Jenifer,"Gabriel Diniz",4292990,https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT
3,"Agora é Tudo Meu","Dennis DJ",3675614,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
4,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",3649508,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
5,"Parado no Bailão","MC L da Vinte",3581445,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
6,"Quem Me Dera","Márcia Fellipe",3353392,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
7,"Só Pra Castigar","Wesley Safadão",3172298,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
8,"Ciumeira - Ao Vivo","Marília Mendonça",3055768,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
9,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",2642607,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
10,"Não Fala Não pra Mim","Humberto & Ronaldo",2612267,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
11,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2602951,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
12,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",2454660,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
13,"Só Você","Dennis DJ",2378298,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
14,"Vingança - Ao Vivo","Luan Santana",2321605,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
15,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2303900,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
16,"Ouvi Dizer",Melim,2179790,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
17,"O Bebê","MC Kevinho",2145657,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
18,"Saudade Nível Hard","Yasmin Santos",2136826,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
19,Sapequinha,Lexa,2088597,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
20,"Sem Sal - Ao Vivo","Marília Mendonça",2054960,https://open.spotify.com/track/0E5S49GCejjIo9Bjmo5Q4z
21,"Traí Sim - Ao Vivo","Maiara & Maraisa",2041998,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
22,"Sofazinho - Ao Vivo","Luan Santana",2006703,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
23,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",2004484,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
24,Veneno,Anitta,1989168,https://open.spotify.com/track/1KFN3kB4hc6r7ILpifFsqf
25,"Zé da Recaída - Ao Vivo","Gusttavo Lima",1809719,https://open.spotify.com/track/7uU04pPMnKELpv8mIJ3yLa
26,"Propaganda - Ao Vivo","Jorge & Mateus",1772376,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
27,"Meu Abrigo",Melim,1719893,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
28,"Cidade Vizinha - Ao Vivo","Henrique & Juliano",1711309,https://open.spotify.com/track/6pgoGpBkKUvXrrU95j0khl
29,Infarto,"Diego & Victor Hugo",1702031,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
30,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1614020,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
31,"Dona de mim",IZA,1584383,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
32,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1562087,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
33,"Ao Vivo E A Cores","Matheus & Kauan",1512758,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
34,"Quer mais?",POCAH,1511942,https://open.spotify.com/track/6zdrUt0j8guhZfcSF6X2Sb
35,"thank u, next","Ariana Grande",1495097,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
36,"Pouca Pausa",Clau,1493883,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
37,"Deixa (feat. Ana Gabriela)",Lagum,1426068,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
38,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1380022,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
39,Cobaia,"Lauana Prado",1364707,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
40,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1341225,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
41,"Péssimo Negócio (Ao Vivo)",Dilsinho,1299219,https://open.spotify.com/track/3FOOdP48VrHCAviC34L84Q
42,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,1287936,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
43,Favela,Alok,1247774,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
44,"Solteiro Nunca Está Só","MC Kekel",1239010,https://open.spotify.com/track/0qFHLde09T8wwoxQOhGtJQ
45,"Sua Mãe Vai Me Amar","Turma do Pagode",1221830,https://open.spotify.com/track/4fMjqKYYsvtT6Fvca8lGFl
46,"Bebi Liguei - Ao Vivo","Marília Mendonça",1215293,https://open.spotify.com/track/1T7aSWZQIorPMzRT8jTMXc
47,"Dentro do Carro","MC Kevin o Chris",1208627,https://open.spotify.com/track/6FWMkcaZyKS8I60zR6ro7h
48,"Me Desculpa Jay Z","Baco Exu do Blues",1200111,https://open.spotify.com/track/2BF6mQdYAkLmeRQmX7YyPy
49,Medicina,Anitta,1188977,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
50,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",1155855,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
51,"Regras - Ao Vivo","Diego & Arnaldo",1149236,https://open.spotify.com/track/67B2zQQTGWplLAnOHMigke
52,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1124370,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
53,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",1069892,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
54,"Juramento do Dedinho","Mano Walter",1068424,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
55,Morena,"Vitor Kley",1053811,https://open.spotify.com/track/36UiRg8wGUOFC3E0gdyvFA
56,"In My Mind",Dynoro,1046709,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
57,"Pra Inveja É Tchau","Mc Kevin",1038432,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
58,"Sou Favela",Ruanzinho,1019974,https://open.spotify.com/track/6VcaTmR9UhOuZD7aNNilOV
59,Fuleragem,"MC WM",1017702,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
60,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1014727,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
61,"Boa Menina","Luísa Sonza",1014548,https://open.spotify.com/track/3eCofNVG97J3lRyNhh0zPP
62,"Romance Com Safadeza","Wesley Safadão",1013102,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
63,Shallow,"Lady Gaga",1008732,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
64,"O Sol","Vitor Kley",988914,https://open.spotify.com/track/4lvGHfDuzfv9uDTHMrRMiH
65,"Finalidade Era Ficar em Casa","MC Kevin o Chris",980889,https://open.spotify.com/track/2Y73798F4zbbbvKT02fbtE
66,Provocar,Lexa,971179,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K
67,"Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","Marcos & Belutti",966793,https://open.spotify.com/track/5vbUG4Vo536Lyy6dwdY6Kg
68,"Meio Seu","João Neto & Frederico",962808,https://open.spotify.com/track/1uvU55DdRfLleIxWF8dWxA
69,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",962103,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
70,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",960246,https://open.spotify.com/track/4CdMz076UN8RyeWGQCdqFZ
71,Kikadinha,"Jerry Smith",959808,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
72,"Cada um na Sua - Ao Vivo","Fernando & Sorocaba",944703,https://open.spotify.com/track/7j5Bbkg5cHDkf0ETPGf2Uh
73,"Tijolinho por Tijolinho","Enzo Rabelo",940578,https://open.spotify.com/track/1ELXy0IfF2iKYwnsUqbYIQ
74,"Praia do Rosa - Acústico",Oriente,923068,https://open.spotify.com/track/5lYKob6hewwt3dcy5kWMfF
75,"Oi Nego (Não Vai Dar Parte 3)","Jefferson Moraes",903801,https://open.spotify.com/track/5M78WUOq5AjcDfLoj9yi6a
76,"Maturidade (feat. Matheus & Kauan)","Avine Vinny",899641,https://open.spotify.com/track/3QkKCTSHnJlUag0GG9F1cN
77,"Girls Like You (feat. Cardi B)","Maroon 5",892605,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
78,"Ta Tum Tum","MC Kevinho",880515,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
79,"Terra Sem CEP - Ao Vivo","Jorge & Mateus",880384,https://open.spotify.com/track/2U94QDSo9N4e1iXrjo7KAB
80,"3 Dias Virado","Mc IG",873895,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
81,"Clichê (Participação especial de Felipe Araújo)",Ludmilla,867059,https://open.spotify.com/track/5Yzb3sVRYO4kqHhy0iVs1K
82,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",863409,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
83,Happier,Marshmello,859937,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
84,"Zona de Risco (feat. Maiara & Maraisa) - Ao Vivo","Fernando & Sorocaba",858048,https://open.spotify.com/track/7qQV8fo97AFhrL9HPUeAsk
85,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",857783,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
86,"Bonita, Lindinha e Sagaz","Mc Davi",857479,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
87,"Lençol Dobrado",Analaga,856450,https://open.spotify.com/track/5sKnnEybrfzmShFEuvCoBN
88,"Passa Mal - Ao Vivo","Marília Mendonça",852990,https://open.spotify.com/track/2oezDpHysEKUuXSAuanT4M
89,"Espaçosa Demais - Ao Vivo","Felipe Araújo",837254,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9
90,"Pega a Receita","MC Dede",816075,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
91,"Ausência - Ao Vivo | Acústico","Marília Mendonça",807329,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp
92,"Novinha Você É uma Flor","MCs Thin e Alexandre",799335,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
93,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",792694,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
94,"Cem Mil - Ao Vivo","Gusttavo Lima",786617,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
95,"Amor de Verdade","MC Kekel",775257,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
96,"Deixe Me Ir - Acústico",1Kilo,772537,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
97,"Pra você acreditar - Ao vivo",Ferrugem,769955,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
