,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",3762475,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
2,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",3701224,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
3,"Rave de Favela (feat. BEAM)","Major Lazer",3180969,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
4,BRABA,"Luísa Sonza",2948435,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
5,"Graveto - Ao Vivo","Marília Mendonça",2896244,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
6,"Litrão - Ao Vivo","Matheus & Kauan",2668268,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
7,SENTADÃO,"Pedro Sampaio",2609750,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
8,"Don't Start Now","Dua Lipa",2531296,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"S de Saudade","Luíza & Maurílio",2476191,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
10,"Dance Monkey","Tones And I",2465963,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,BALANÇA,"WC no Beat",2315821,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
12,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",2283638,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
13,"Cheirosa - Ao Vivo","Jorge & Mateus",2227431,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
14,"Vem Me Satisfazer","MC Ingryd",2222209,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
15,"Tudo Ok","Thiaguinho MT",2171351,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
16,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2161373,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
