,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4598092,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
2,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",3419103,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
3,BRABA,"Luísa Sonza",3198413,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
4,"Don't Start Now","Dua Lipa",2981757,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
5,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2955795,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
6,"Graveto - Ao Vivo","Marília Mendonça",2913417,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Litrão - Ao Vivo","Matheus & Kauan",2702814,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
8,"Rave de Favela (feat. BEAM)","Major Lazer",2665794,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
9,Ranking,"Jorge & Mateus",2625902,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
10,"S de Saudade","Luíza & Maurílio",2541388,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
11,"Roses - Imanbek Remix","SAINt JHN",2351086,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,"Te Prometo","Dennis DJ",2290825,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
13,"água com açúcar - ao vivo","Luan Santana",2262404,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
14,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2222623,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
15,"Mentira - Ao Vivo","Felipe Araújo",2084942,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
16,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",2061344,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
17,"Tudo Aconteceu","MC Du Black",1980912,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
18,"death bed (coffee for your head)",Powfu,1959554,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
19,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",1928170,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
20,"Cheirosa - Ao Vivo","Jorge & Mateus",1889745,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
21,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",1883533,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
22,"Despedida - Ao Vivo","Wesley Safadão",1858687,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
23,"Supera - Ao Vivo","Marília Mendonça",1828558,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
24,"Dance Monkey","Tones And I",1805435,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
25,"3 Batidas - Ao Vivo","Guilherme & Benuto",1793826,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
26,"Blinding Lights","The Weeknd",1755465,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
27,SENTADÃO,"Pedro Sampaio",1749025,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
28,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1703762,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
29,"Vira Homem","Marília Mendonça",1694011,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
30,"Áudio - Ao Vivo em Brasília","Diego & Victor Hugo",1679538,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
31,"Stuck with U (with Justin Bieber)","Ariana Grande",1662620,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
32,"Break My Heart","Dua Lipa",1628635,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
33,"Vem Me Satisfazer","MC Ingryd",1573978,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
34,"menina solta","Giulia Be",1549666,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
35,BALANÇA,"WC no Beat",1535248,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
36,"Toosie Slide",Drake,1512737,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
37,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1477899,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
38,"Briga Feia - Ao Vivo","Henrique & Juliano",1449439,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
39,"Ainda Tô Aí - Ao Vivo","Eduardo Costa",1390437,https://open.spotify.com/track/0uaR51nHWtVrVPOFPeGyDq
40,"Viva Voz - Ao Vivo","Lauana Prado",1322202,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
41,"Amor de Fim de Noite",Orochi,1315397,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
42,"Tijolão - Ao Vivo","Jorge & Mateus",1303666,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
43,"Quem Traiu Levou - Ao Vivo","Gusttavo Lima",1302083,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
44,"THE SCOTTS","THE SCOTTS",1298206,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
45,"áudio de desculpas","Manu Gavassi",1252512,https://open.spotify.com/track/1JP3iGUerYKKYQwXGQGYks
46,"Relógio Parado (Ao Vivo)","Diego & Arnaldo",1246552,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
47,"The Box","Roddy Ricch",1238555,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
48,"Pipa Voada (feat. Emicida)",Rashid,1224847,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
49,"Carreira Solo - Ao Vivo","Gusttavo Lima",1216074,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
50,"Tudo Ok","Thiaguinho MT",1210093,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
51,"Serenata - Ao Vivo","Marília Mendonça",1204765,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
52,"Quarta Cadeira - Ao Vivo","Matheus & Kauan",1192284,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
53,"Não Vai Embora",Dilsinho,1185636,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
54,"Eterna Sacanagem","MC JottaPê",1012888,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
55,"Segunda Taça - Ao Vivo","João Bosco & Vinicius",992669,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
56,"Eu Te Quero",Zeeba,991543,https://open.spotify.com/track/1PLoN5xALSxzIXuQjTGMA0
