,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Na Raba Toma Tapão",Niack,4148936,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
2,Flores,Vitão,3078761,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
3,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",2918348,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
4,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2882023,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
5,"Litrão - Ao Vivo","Matheus & Kauan",2874334,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
6,"Tudo Aconteceu","MC Du Black",2784367,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
7,"Tudo no Sigilo (Vytinho NG e Bianca)","Vytinho NG",2740891,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
8,BRABA,"Luísa Sonza",2702727,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
9,"Saudade Sua","Gusttavo Lima",2682047,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
10,Ranking,"Jorge & Mateus",2678176,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
11,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",2671928,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
12,"Graveto - Ao Vivo","Marília Mendonça",2662835,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
13,"Te Prometo","Dennis DJ",2581936,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
14,"Barzinho Aleatório - Ao Vivo","Zé Neto & Cristiano",2505213,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
15,"S de Saudade","Luíza & Maurílio",2440600,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
16,"Don't Start Now","Dua Lipa",2153227,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
17,"Despedida - Ao Vivo","Wesley Safadão",2064369,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
18,"Libera Ela - Ao Vivo","Maiara & Maraisa",2040464,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
19,"Mentira - Ao Vivo","Felipe Araújo",2032322,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
20,"Roses - Imanbek Remix","SAINt JHN",2015515,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
21,ASAS,"Luan Santana",1912987,https://open.spotify.com/track/0j1tGcJJfq1nIs4i5GoHXv
22,"Vai Ter Que Aguentar","Mc Don Juan",1897370,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
23,"Cheirosa - Ao Vivo","Jorge & Mateus",1813935,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
24,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",1804156,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
25,"água com açúcar - ao vivo","Luan Santana",1803142,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
26,"Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix","Maverick Sabre",1775982,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
27,"Briga Feia - Ao Vivo","Henrique & Juliano",1758360,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
28,"Blinding Lights","The Weeknd",1734324,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
29,"death bed (coffee for your head)",Powfu,1730917,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
30,"Não Vai Embora",Dilsinho,1687453,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
31,"3 Batidas - Ao Vivo","Guilherme & Benuto",1679565,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
32,"Vira Homem","Marília Mendonça",1667311,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
33,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",1654409,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
