,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ela É do Tipo","MC Kevin o Chris",4434194,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
2,"Cem Mil - Ao Vivo","Gusttavo Lima",3322925,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
3,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",3128945,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
4,"Onda diferente (feat. Papatinho)",Anitta,3013077,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
5,"Bola Rebola",Tropkillaz,2776094,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
6,"Bebi Liguei - Ao Vivo","Marília Mendonça",2553754,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
7,"Atrasadinha - Ao Vivo","Felipe Araújo",2513569,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
8,"Lençol Dobrado","João Gustavo e Murilo",2483923,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
9,"Vingança - Ao Vivo","Luan Santana",2384794,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
10,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2265395,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
11,"Bebaça - Ao Vivo","Marília Mendonça",2234533,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
12,"Quem Me Dera","Márcia Fellipe",2205027,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
13,"Vamos pra Gaiola","MC Kevin o Chris",2188399,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
14,"Estado Decadente - Acústico","Zé Neto & Cristiano",2097170,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
15,"All The Lies",Alok,2017312,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
16,Cobaia,"Lauana Prado",1956642,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
17,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1950970,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
18,"Agora é Tudo Meu","Dennis DJ",1919323,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
19,Infarto,"Diego & Victor Hugo",1865655,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
20,Banana,Anitta,1847149,https://open.spotify.com/track/2eSnW4d3A4SyEVhVPmBffa
21,Shallow,"Lady Gaga",1846374,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
22,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1840952,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
23,"Favela chegou - Ao vivo",Ludmilla,1824769,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
24,Poquito,Anitta,1808083,https://open.spotify.com/track/5qm2otRZaeZaqdLVVohUjq
25,"Ouvi Dizer",Melim,1727452,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
26,Terremoto,Anitta,1692211,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
27,Atención,Anitta,1640063,https://open.spotify.com/track/1U62BQhqoJK5j9SI03aBys
28,"Péssimo Negócio (Ao Vivo)",Dilsinho,1586891,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ
29,"Kill This Love",BLACKPINK,1578373,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
30,"Quem Tem o Dom","Jerry Smith",1544624,https://open.spotify.com/track/2mJOngYlqgfdLMBSxPcJL3
31,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1487589,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
32,"Bye Bye","Mc Don Juan",1465286,https://open.spotify.com/track/3NpRkAnxexTh4TklAZNjag
33,Jenifer,"Gabriel Diniz",1459439,https://open.spotify.com/track/7wMAgaPiKzTNxpDWu2BPfk
34,"Ciumeira - Ao Vivo","Marília Mendonça",1458205,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
35,Rosa,Anitta,1428055,https://open.spotify.com/track/7KicgcwT4Pz6wENOTJCNTp
36,"Sem Sal - Ao Vivo","Marília Mendonça",1399767,https://open.spotify.com/track/0EZuXcsnjEmGuRYdFdcctX
37,"Só Pra Castigar","Wesley Safadão",1393898,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
38,"Traí Sim - Ao Vivo","Maiara & Maraisa",1386761,https://open.spotify.com/track/3o67Yt3Ua1qlSNV22zWUAn
39,"Poesia Acústica #6: Era uma Vez","Pineapple StormTv",1362858,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
40,"Sin miedo",Anitta,1353718,https://open.spotify.com/track/6p6sG45DypURkhhXsVr6MN
41,"Tu y yo",Anitta,1319288,https://open.spotify.com/track/2YHR2QhK6nWta7rbY1on6i
42,"Cerveja, Sal E Limão - Ao Vivo","Matheus & Kauan",1291406,https://open.spotify.com/track/7nJJKm0R90xM1nGlxTHTme
43,"Qualidade De Vida - Ao Vivo","Simone & Simaria",1290819,https://open.spotify.com/track/0ituhG5DzBFsBdp6ECz030
44,"Get To Know Me",Anitta,1286859,https://open.spotify.com/track/32lyOiqQrmCUICCcBfkBeG
45,"7 rings","Ariana Grande",1268069,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
46,"Coisa Boa","Gloria Groove",1247472,https://open.spotify.com/track/4SBQSroThFQ98U29IwnJ2g
47,"Só Depois do Carnaval",Lexa,1233961,https://open.spotify.com/track/6HtVFR6WAeJRgYtleNcEE8
48,"Meu Abrigo",Melim,1229817,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
49,Sapequinha,Lexa,1191388,https://open.spotify.com/track/7LPR6AdkOQR9WpEixCGNCk
50,Provocar,Lexa,1189045,https://open.spotify.com/track/28SWsF1IQxfc9bP5yua35K
51,"Parado no Bailão","MC L da Vinte",1164411,https://open.spotify.com/track/3Hb9kUdm4yf839Fle4RIdT
52,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",1161140,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
53,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",1147499,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
54,"Dona de mim",IZA,1141643,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
55,Juego,Anitta,1130511,https://open.spotify.com/track/3m9zvjbilaBUMKNFcROBfF
56,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",1128745,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
57,"bad guy","Billie Eilish",1122869,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
58,"Não Abro Mão - Ao Vivo","Maiara & Maraisa",1110541,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ
59,"Você mentiu",Anitta,1103917,https://open.spotify.com/track/2GsvXMAz16fKroAmaCxLfL
