,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",4736433,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",3817770,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
3,SENTADÃO,"Pedro Sampaio",3418313,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
4,"Tudo Ok","Thiaguinho MT",3329677,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
5,"Litrão - Ao Vivo","Matheus & Kauan",3301578,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
6,"Graveto - Ao Vivo","Marília Mendonça",3231754,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
7,"Rave de Favela (feat. BEAM)","Major Lazer",3160009,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
8,"Vem Me Satisfazer","MC Ingryd",3036363,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
9,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",3030898,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
10,"Dance Monkey","Tones And I",3011711,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"S de Saudade","Luíza & Maurílio",2972462,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
12,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",2684279,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
13,"Cheirosa - Ao Vivo","Jorge & Mateus",2673406,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
14,"Combatchy (feat. MC Rebecca)",Anitta,2548462,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
15,"Stupid Love","Lady Gaga",2517053,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
16,"3 Batidas - Ao Vivo","Guilherme & Benuto",2497956,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
17,"Porta Mala","Os Parazim",2431781,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
18,"Don't Start Now","Dua Lipa",2385537,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
19,"Supera - Ao Vivo","Marília Mendonça",2379177,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
20,"Surtada - Remix Brega Funk","Dadá Boladão",2355504,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
21,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2339247,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
22,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2151510,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
23,"menina solta","Giulia Be",2121518,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
24,"Amor de Que","Pabllo Vittar",2083893,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
25,BALANÇA,"WC no Beat",2057536,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
26,"Tijolão - Ao Vivo","Jorge & Mateus",1946308,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
27,"Briga Feia - Ao Vivo","Henrique & Juliano",1939096,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
28,"Te Prometo","Dennis DJ",1922342,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
29,"Some que ele vem atrás",Anitta,1880285,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
30,Verdinha,Ludmilla,1790621,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
