,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ciumeira - Ao Vivo","Marília Mendonça",3757155,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
2,"O Bebê","MC Kevinho",3184379,https://open.spotify.com/track/51HrDv54pSe1IqynORNXBd
3,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2711117,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
4,"Só Você","Dennis DJ",2677051,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
5,"Medley da Gaiola - Dennis DJ Remix","MC Kevin o Chris",2590422,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE
6,"Meu Abrigo",Melim,2468127,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
7,"Ao Vivo E A Cores","Matheus & Kauan",2415788,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
8,"Zé da Recaída","Gusttavo Lima",2260927,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
9,"Saudade Nível Hard","Yasmin Santos",2225283,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
10,Favela,Alok,2193561,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
11,"Propaganda - Ao Vivo","Jorge & Mateus",2122161,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
12,"Pouca Pausa",Clau,2094800,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
13,"Só Pra Castigar","Wesley Safadão",2093342,https://open.spotify.com/track/2X8sssaxS5GReg6945B6RW
14,"Sofazinho - Ao Vivo","Luan Santana",1892164,https://open.spotify.com/track/2PMLdLt5QeOuOgxfAvx1in
15,Kikadinha,"Jerry Smith",1873796,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
16,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1869809,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
17,Medicina,Anitta,1837434,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
18,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1767382,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
19,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1700186,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
20,"Romance Com Safadeza","Wesley Safadão",1681486,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
