,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Medicina,Anitta,4676451,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
2,"Ao Vivo E A Cores","Matheus & Kauan",3660262,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
3,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",3279987,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
4,"Propaganda - Ao Vivo","Jorge & Mateus",3201384,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
5,"Jogo do Amor","MC Bruninho",2769039,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
6,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",2661996,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
7,"Romance Com Safadeza","Wesley Safadão",2613227,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
8,"In My Feelings",Drake,2508284,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
9,"Amor de Verdade","MC Kekel",2505180,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
10,"Amor Falso","Aldair Playboy",2477525,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
11,"O Sol","Vitor Kley",2431500,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
12,"Meu Abrigo",Melim,2387642,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
13,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2318619,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
14,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,2249653,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
15,Fuleragem,"MC WM",2162147,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
16,"Amor Da Sua Cama","Felipe Araújo",2020884,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
17,"Anti-Amor - Ao Vivo","Gustavo Mioto",1978870,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
18,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1942638,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
19,"Só Quer Vrau","MC MM",1905050,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
20,"Ta Tum Tum","MC Kevinho",1889922,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
21,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1800132,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
22,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1757666,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
23,"Apelido Carinhoso","Gusttavo Lima",1727443,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
24,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1714829,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
25,"Trincadinho - Ao Vivo","Jorge & Mateus",1700984,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
26,"God is a woman","Ariana Grande",1691179,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
27,"Me Solta","Nego do Borel",1654575,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
28,"Novinha Você É uma Flor","MCs Thin e Alexandre",1646087,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
29,"Pouca Pausa",Clau,1583264,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
30,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1543270,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
31,Indecente,Anitta,1543085,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
32,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1506191,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
33,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",1499078,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
34,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",1495425,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
35,"Beijo Com Trap","Hungria Hip Hop",1439451,https://open.spotify.com/track/37LmF3FHmdMQErxJJUQaSd
36,Ocean,Alok,1416244,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
37,Papum,"MC Kevinho",1407096,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
38,"Pirata e tesouro - Ao vivo",Ferrugem,1335872,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
39,"Quem É Que Chora por Mim?",Leonardo,1331113,https://open.spotify.com/track/4TlOLjhHZjoVGF0qbQc996
40,"Deixa (feat. Ana Gabriela)",Lagum,1307340,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
41,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1305547,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
42,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1284626,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
43,"Pega a Receita","MC Dede",1260833,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
44,"Pra Inveja É Tchau","Mc Kevin",1169849,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
45,"Largado As Traças - Acústico","Zé Neto & Cristiano",1166865,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
46,"Já convenci - Ao vivo","Thiago Brava",1067110,https://open.spotify.com/track/7xCe2DkTYlkfwhhGAU6FbO
47,"Cancela o Sentimento (feat. Marília Mendonça)","Marcos & Belutti",1053851,https://open.spotify.com/track/0PVjuxjgUJldBATilksYW2
48,"God's Plan",Drake,1037126,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
49,"Fica Tudo Bem (feat. Anitta)",Silva,1030103,https://open.spotify.com/track/3gvqZpohrsWFwGH1IoFK5b
50,"Ausência - Ao Vivo | Acústico","Marília Mendonça",1026602,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp
51,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",1023952,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
52,"Bilhete 2.0",Rashid,997921,https://open.spotify.com/track/4eizL2CPEy9lFUZw7HBKrk
53,"Juramento do Dedinho","Mano Walter",994024,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
54,"Das 9 às 6","Henrique & Diego",982673,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
55,"One Kiss (with Dua Lipa)","Calvin Harris",982253,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
56,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",979113,https://open.spotify.com/track/5hJJOWPZtBq15zVfWWM8lZ
57,"3 Dias Virado","Mc IG",978452,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
58,"Deixe Me Ir - Acústico",1Kilo,978074,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
59,"Bonita, Lindinha e Sagaz","Mc Davi",964532,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
60,"Olha Ela Aí","Eduardo Costa",944579,https://open.spotify.com/track/7rTkKmS5LbQ0vwv7jgEGbY
61,"Derreter a Aliança - Ao Vivo","Zé Neto & Cristiano",918376,https://open.spotify.com/track/2p8yzBihO2pDFXGPHS3Okh
62,"Girls Like You (feat. Cardi B)","Maroon 5",916504,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
63,"Você Não Vale Nada","Zé Felipe",874062,https://open.spotify.com/track/6EFIK4B0jrvLO096QYEhnX
64,"12 Horas (Ao Vivo)",Dilsinho,857232,https://open.spotify.com/track/7B826fTyDa3DkjnKpOgXFo
65,"Dona Maria","Thiago Brava",846377,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
66,"Pra você acreditar - Ao vivo",Ferrugem,842459,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
67,Contrário,"Jonas Esticado",841979,https://open.spotify.com/track/76NzI3TmJCAvw28nB3EGk2
68,Youngblood,"5 Seconds of Summer",812504,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
69,"Ainda Sou Tão Seu - Ao Vivo","Felipe Araújo",802125,https://open.spotify.com/track/07PHNpknqZFw6N3GzNQWB8
70,X,"Nicky Jam",792547,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
71,"Estranho - Ao Vivo | Acústico","Marília Mendonça",789250,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO
72,"Shape of You","Ed Sheeran",769081,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
73,Believer,"Imagine Dragons",764504,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
74,"Pour Over","Vintage Culture",760835,https://open.spotify.com/track/574kOxVgCcy70oq623rvPE
75,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",758535,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
76,Downtown,Anitta,754577,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
77,Devagarinho,"Luísa Sonza",749778,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
78,SAD!,XXXTENTACION,744160,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
79,Transplante,"Marília Mendonça",736092,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
80,"Solo (feat. Demi Lovato)","Clean Bandit",721879,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
81,"Quem Ensinou Fui Eu","Maiara & Maraisa",719848,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
82,"rockstar (feat. 21 Savage)","Post Malone",718481,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
83,Natural,"Imagine Dragons",714126,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
84,"Tem Café",Gaab,703810,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
85,"Menina Braba","Jerry Smith",699682,https://open.spotify.com/track/2caWIcrS6CLQDB5WglieeA
86,"I Like It","Cardi B",691457,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
87,"no tears left to cry","Ariana Grande",685748,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
88,"Fica - Bonus Track",ANAVITÓRIA,685578,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
89,"Armadura - Ao Vivo","Zé Neto & Cristiano",669428,https://open.spotify.com/track/202ZvROo781eRsyW3Pl9UN
90,IDGAF,"Dua Lipa",664746,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
91,"Troféu do Ano","Jerry Smith",660792,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
92,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",653545,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
93,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",652511,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
94,FRIENDS,Marshmello,651556,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
95,"Se é pra Gente Ficar (feat. Wesley Safadão)","Solange Almeida",641202,https://open.spotify.com/track/6X5jBkAFu7HE3jigdoVW3r
96,"Amor Falso","Wesley Safadão",640911,https://open.spotify.com/track/1n36knZX4bQ6FvcNEISVe9
97,"Meu Amor - Ao Vivo","Henrique & Juliano",640618,https://open.spotify.com/track/3X5zRkzlpTiajlkI9QXQUz
98,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",638600,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
99,"Na Conta Da Loucura - Ao Vivo","Bruno & Marrone",634862,https://open.spotify.com/track/2EVaHMfXlWw4ANf6Mb8c5P
100,"O Corre","Cynthia Luz",634440,https://open.spotify.com/track/3RyyUWNovCdqfHwyDaSPvO
101,"Ginga (Participação especial de Rincon Sapiência)",IZA,633705,https://open.spotify.com/track/1QqIcxyTz2G7I31wcrnERf
102,Thunder,"Imagine Dragons",628178,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
103,"Better Now","Post Malone",623436,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
104,"Morador de Rua - Ao Vivo","Zé Neto & Cristiano",619228,https://open.spotify.com/track/4uUoH2xKewbukFqGRGfKXs
105,"Regime Fechado - Ao Vivo","Simone & Simaria",618520,https://open.spotify.com/track/3laDGpbCmdrGOhjrcYIBYB
106,"Escalada pra Jogar","Henrique & Diego",617547,https://open.spotify.com/track/1m1vw2OQTYHt9AukcIPs8x
107,Ladrão,"Naiara Azevedo",615884,https://open.spotify.com/track/2b9irL6QwOdbjJJldQoUOK
108,"Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo","Diego & Victor Hugo",612332,https://open.spotify.com/track/0pqyzGaS6qpdHs3bzjVYzb
109,"Jackie Chan",Tiësto,610615,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
110,"Poesia Acústica #2: Sobre Nós",Delacruz,609426,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD
111,"Não Se Apaixona","Jerry Smith",609051,https://open.spotify.com/track/0r9tHLACmVGOXxsVRGvA3U
112,"New Rules","Dua Lipa",608806,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
113,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",608642,https://open.spotify.com/track/6uf6MiMitjd5RMgU8aamcH
114,"X (feat. Maluma & Ozuna) - Remix","Nicky Jam",607557,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
115,"Não Fala Não pra Mim","Humberto & Ronaldo",604212,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
116,"Beber Com Emergência - Ao Vivo","Jefferson Moraes",600868,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl
117,"A Gente Continua - Ao Vivo","Zé Neto & Cristiano",590656,https://open.spotify.com/track/3r9yRbPvDIt33pDZ0w3m6W
118,"Rapariga Não - Ao Vivo","João Neto & Frederico",589459,https://open.spotify.com/track/0ihMkv4Usn03EEEF8Rlw22
119,"Amigo Taxista","Zé Neto & Cristiano",573312,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
120,"Ritmo do Pam Pam","MC Rafa 22",572355,https://open.spotify.com/track/0xLt187K4MEhKIxqiNALNN
121,GPS,"Maiara & Maraisa",566535,https://open.spotify.com/track/5fzGdLTzJDgOYeniy7U2fk
122,Paralisa,"MC Loma e As Gêmeas Lacração",564646,https://open.spotify.com/track/4G1i3FrLYRge4Z2ubJiOW3
123,"A Farra Perdeu Pro Amor - Ao Vivo","Zé Neto & Cristiano",563676,https://open.spotify.com/track/59tJVlaTd7lIpnzJcw1ToX
124,"Havana (feat. Young Thug)","Camila Cabello",561122,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
125,"Pesadão (Participação especial Marcelo Falcão)",IZA,558508,https://open.spotify.com/track/2nPYWC7Jtd3gsd1iMQT3Vs
126,"MC Lençol e DJ Travesseiro","Luan Santana",555282,https://open.spotify.com/track/2ozsutWRgcaZKJsQ6DvFFv
127,"Vou Pegar","Dennis DJ",554944,https://open.spotify.com/track/5Ufele27Idk8xPHYMh85Ra
128,"Taste (feat. Offset)",Tyga,549280,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
129,"4 da manhã",UM44K,547687,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
130,APESHIT,"The Carters",545210,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
131,"Cliente Preferencial (Um Modão Atrás Do Outro) - Ao Vivo","George Henrique & Rodrigo",543575,https://open.spotify.com/track/6ujbQPGL1jQs3fAUtKwX0x
132,"Ritmo Mexicano","Mc Gw",543275,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
133,"Sinto sua falta - Ao vivo",Ferrugem,543222,https://open.spotify.com/track/3eWHUE5D5R19q7BvOX7NSJ
134,"Mais Amor e Menos Drama - Ao Vivo","Henrique & Juliano",539986,https://open.spotify.com/track/2TihKW8ShdEEhKN3PSDEIq
135,"Don’t Matter To Me (with Michael Jackson)",Drake,538470,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
136,"Só Vem! - Ao Vivo",Thiaguinho,537120,https://open.spotify.com/track/4bXwQ9ZcMjoN28b4J9bykr
137,"Pegada Que Desgrama","Naiara Azevedo",535963,https://open.spotify.com/track/2gl2F5Z6ReNVh0wcyPLCKA
138,"Amar Amei","Mc Don Juan",535539,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
139,"Grão de Arroz - Ao Vivo","Zé Neto & Cristiano",534032,https://open.spotify.com/track/3Cq4m5Pxoq03ojlrrhD188
140,"Novela das Nove - Ao Vivo","Zé Neto & Cristiano",533279,https://open.spotify.com/track/4yrAsYnGZ0d6cI9nFUIKsQ
141,"Hear Me Now",Alok,532555,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
142,"Ocean (feat. Khalid)","Martin Garrix",528245,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
143,"Trevo (Tu)",ANAVITÓRIA,527888,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7
144,"Born To Be Yours",Kygo,523513,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
145,"Azul Piscina","Mc Livinho",521559,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
146,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",520540,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
147,"Meu Mundo","WC no Beat",516044,https://open.spotify.com/track/1hw5UuO6s1DRAJmCn4Nc1H
148,"Com Amor Não Se Brinca - Ao Vivo","Jonas Esticado",511004,https://open.spotify.com/track/0AyCBE9YKWjatl0ukCAhxN
149,"Never Let Me Go",Alok,510687,https://open.spotify.com/track/1yzBGun3xDY7WpHOIP9nNp
150,"Me Negaram Amor","Cynthia Luz",508934,https://open.spotify.com/track/4oH03lpFiysmcWex1AyddD
151,"Amor À Primeira Esquina - Ao Vivo","Zé Neto & Cristiano",506610,https://open.spotify.com/track/6X9uEsfCfmKYlArji6SASW
152,"Cante por Nós","Vintage Culture",506558,https://open.spotify.com/track/7q4aClIlFcgyVQDACJQdmG
153,"Os Opostos Se Atraem","Mc Don Juan",505946,https://open.spotify.com/track/6bcUvUK88KyXHdqHEwefqc
