,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ela É do Tipo","MC Kevin o Chris",3574528,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
2,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",2852385,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
3,"Lençol Dobrado","João Gustavo e Murilo",2849574,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
4,"Vingança - Ao Vivo","Luan Santana",2787124,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
5,"Cem Mil - Ao Vivo","Gusttavo Lima",2701290,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
6,"Bebaça - Ao Vivo","Marília Mendonça",2327535,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
7,"Onda diferente (feat. Papatinho)",Anitta,2327085,https://open.spotify.com/track/2H8ETIUEoN9YMf56X66bxd
8,"Quando a vontade bater (Participação especial de PK Delas)",Pk,2217014,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH
9,"Bebi Liguei - Ao Vivo","Marília Mendonça",2208709,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
10,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2091283,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
11,"Estado Decadente - Acústico","Zé Neto & Cristiano",1986011,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
12,"Bola Rebola",Tropkillaz,1984819,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
13,"Posto 24h (feat. Wesley Safadão) - Ao Vivo","Lucas Lucco",1889774,https://open.spotify.com/track/3mNmUjoDHYDYj08IaRPtg0
14,"Atrasadinha - Ao Vivo","Felipe Araújo",1865468,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
15,"Quem Me Dera","Márcia Fellipe",1822231,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
16,Infarto,"Diego & Victor Hugo",1794799,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
17,Cobaia,"Lauana Prado",1784736,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
18,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1704781,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
19,Evoluiu,"MC Kevin o Chris",1648977,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK
20,"Vamos pra Gaiola","MC Kevin o Chris",1637833,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
21,"Não sou obrigada",POCAH,1620260,https://open.spotify.com/track/0nkDm27DGppCSk8dnGtvPa
22,Desconstrução,"Tiago Iorc",1616443,https://open.spotify.com/track/0BzRlHCiks2DGlfsEKy54f
23,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",1543605,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
24,"Ciumeira - Ao Vivo","Marília Mendonça",1494438,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN
