,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Largado As Traças - Acústico","Zé Neto & Cristiano",3025626,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
2,Indecente,Anitta,2952037,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
3,"Propaganda - Ao Vivo","Jorge & Mateus",2716195,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
4,"Ta Tum Tum","MC Kevinho",2523967,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
5,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,2319940,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
6,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",2182414,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
7,"Apelido Carinhoso","Gusttavo Lima",2168554,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
8,"Anti-Amor - Ao Vivo","Gustavo Mioto",2163977,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
9,"Trincadinho - Ao Vivo","Jorge & Mateus",2130544,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
10,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",2011834,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
11,"Amor Da Sua Cama","Felipe Araújo",1984763,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
12,"Amor de Verdade","MC Kekel",1978673,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
13,Fuleragem,"MC WM",1833040,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
14,"Dona Maria","Thiago Brava",1745749,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
15,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",1667803,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
16,"Deixe Me Ir - Acústico",1Kilo,1630021,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
17,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1622539,https://open.spotify.com/track/0Goo8GkDXERy3IFTQ8BYjz
18,"Amar Amei","Mc Don Juan",1526889,https://open.spotify.com/track/1kNVJQEkobOlyfbctPZ4fs
19,"Call Out My Name","The Weeknd",1499964,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
20,"Tem Café",Gaab,1489797,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
21,"God's Plan",Drake,1464168,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
22,"Círculo - Ao Vivo","Matheus & Kauan",1427878,https://open.spotify.com/track/75AtrLBAWdyTXs2TDAAIN3
23,"Troféu do Ano","Jerry Smith",1373606,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
24,"A Culpa É Dele","Marília Mendonça",1340606,https://open.spotify.com/track/01TYBVirOZoaY5Uw2kLGwp
25,Rabiola,"MC Kevinho",1309129,https://open.spotify.com/track/228vRHzGfQh47EfLjuY1Yr
26,Transplante,"Marília Mendonça",1259165,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
27,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",1239108,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
28,"Ritmo Mexicano","Mc Gw",1236551,https://open.spotify.com/track/6ZR7rT7vfwtY0EqyLeyAaO
29,"Pesadão (Participação especial Marcelo Falcão)",IZA,1222841,https://open.spotify.com/track/1BkyiAw1L0BOHYckwpRX4V
30,"Quase - Ao Vivo","Cleber & Cauan",1205068,https://open.spotify.com/track/1504k2wy349EtgioaW78Ht
31,Estranho,"Marília Mendonça",1202783,https://open.spotify.com/track/7m3ciRxLcU3xJbWEDBoThG
32,"Big Jet Plane",Alok,1193193,https://open.spotify.com/track/3lInRGfft6CCsJJPZX3AXq
33,"O Sol","Vitor Kley",1182967,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
34,"Regime Fechado - Ao Vivo","Simone & Simaria",1181972,https://open.spotify.com/track/6UZJOc2HBrTp9DYfir9N8n
35,"Permanecer (feat. MC G15)","Lucas Lucco",1174673,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
36,"A Mala É Falsa - Ao Vivo","Felipe Araújo",1149441,https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6
37,"Azul Piscina","Mc Livinho",1126791,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
38,X,"Nicky Jam",1122975,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
39,"Amigo Taxista","Zé Neto & Cristiano",1117051,https://open.spotify.com/track/6LEFk0KHRfahO5pOMJlbdV
40,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",1112701,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
41,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",1111631,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
42,"Solta a batida",Ludmilla,1095968,https://open.spotify.com/track/4yjljBusKH0hgsIzHlF85T
43,"Havana (feat. Young Thug)","Camila Cabello",1071526,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
44,IDGAF,"Dua Lipa",1066692,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
45,FRIENDS,Marshmello,1061741,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
46,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",1055057,https://open.spotify.com/track/1wgD52FywIwdnLdV2Fa8NK
47,Downtown,Anitta,1043755,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D
48,"A Gente Continua - Acústico","Zé Neto & Cristiano",978584,https://open.spotify.com/track/0OuShHz7Oi531jev235a5d
49,rockstar,"Post Malone",978427,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX
50,Envolvimento,"MC Loma e As Gêmeas Lacração",974754,https://open.spotify.com/track/1Wolb8MRcXR2IMMaELTRpE
51,Contrário,"Jonas Esticado",968368,https://open.spotify.com/track/76NzI3TmJCAvw28nB3EGk2
52,"Cê Acredita - Ao Vivo","João Neto & Frederico",907234,https://open.spotify.com/track/5JZlDZzWPbrYwMHmnOQO3U
53,"In My Blood","Shawn Mendes",903698,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
54,"New Rules","Dua Lipa",900912,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
55,"Pirata e tesouro - Ao vivo",Ferrugem,885067,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
56,Ladrão,"Naiara Azevedo",881620,https://open.spotify.com/track/2b9irL6QwOdbjJJldQoUOK
57,"Ginga (Participação especial de Rincon Sapiência)",IZA,869540,https://open.spotify.com/track/3RHhNmN9eFeutAzyJ6SqnY
58,"Shape of You","Ed Sheeran",832647,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
59,Believer,"Imagine Dragons",824757,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
60,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",813234,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
61,"Quem Ensinou Fui Eu","Maiara & Maraisa",802910,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
62,2050,"Luan Santana",799314,https://open.spotify.com/track/5ogJPWcPBkIcWSXMUSdU4A
63,"Deixa Ela Beijar","Matheus & Kauan",793511,https://open.spotify.com/track/7q5agbUOzZnVF4Yes3AD7I
64,"Paga De Solteiro Feliz","Simone & Simaria",793497,https://open.spotify.com/track/77vZMrfbZIgGKBcFe3MsD7
65,Rebeca,"Mc Livinho",777500,https://open.spotify.com/track/4fPUiN5BT02UXJkGlphfNs
66,"Mulherão da Porra","Munhoz & Mariano",773473,https://open.spotify.com/track/26bMmC90QF0FOd1ctDnkeU
67,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",771939,https://open.spotify.com/track/66wtCJjGr2mE6lLaLwkj6i
68,"Psycho (feat. Ty Dolla $ign)","Post Malone",767035,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF
69,"3 Dias Virado","Mc IG",761924,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
70,"Na Conta Da Loucura - Ao Vivo","Bruno & Marrone",758340,https://open.spotify.com/track/1hnGRSqLdeLB7x7kdDuizq
71,"Das 9 às 6","Henrique & Diego",743737,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
72,"Fazer Falta","Mc Livinho",727113,https://open.spotify.com/track/6pSYjx66rlqRmGGTHhnjCo
73,"Love Lies (with Normani)",Khalid,726601,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
74,"All The Stars (with SZA)","Kendrick Lamar",717549,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
75,"Rapariga Não - Ao Vivo","João Neto & Frederico",706566,https://open.spotify.com/track/0ihMkv4Usn03EEEF8Rlw22
76,"Mandella É Meu Nome","MC Kekel",700028,https://open.spotify.com/track/6zp6PbBzByRcPTQtXLQV9x
77,Ausência,"Marília Mendonça",694005,https://open.spotify.com/track/2UILpaI5fj9x7VoDC13eK0
78,Abusadamente,"MC Gustta",692991,https://open.spotify.com/track/7vgNGxchhqDQWjKjLPTPro
79,"Contatinho (feat. Luan Santana)","Nego do Borel",689642,https://open.spotify.com/track/47zBTlbsiXs9ooyPo7Z7VT
80,"Terra Sem CEP - Ao Vivo","Jorge & Mateus",688047,https://open.spotify.com/track/2U94QDSo9N4e1iXrjo7KAB
81,"Oh Quem Voltou","Dani Russo",686623,https://open.spotify.com/track/5d4wIiSKzRqhJwip4co3Wa
82,"Bonita, Lindinha e Sagaz","Mc Davi",682724,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
83,Encaixa,"MC Kevinho",678752,https://open.spotify.com/track/7yYOMPwpV5CsK0cxoAZT6B
84,Delicate,"Taylor Swift",675346,https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf
85,Thunder,"Imagine Dragons",673275,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
86,"Se é pra Gente Ficar (feat. Wesley Safadão)","Solange Almeida",673150,https://open.spotify.com/track/6X5jBkAFu7HE3jigdoVW3r
87,"Pegada Que Desgrama","Naiara Azevedo",671444,https://open.spotify.com/track/2gl2F5Z6ReNVh0wcyPLCKA
88,"Bebida Na Ferida - Acústico","Zé Neto & Cristiano",671190,https://open.spotify.com/track/2ZuG40RDVJQwEaRWQu7Gh4
89,"Try Me","The Weeknd",667826,https://open.spotify.com/track/2poOAWEj1CStqTVPgIHZ8s
90,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",664801,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
91,Contrato,"Jorge & Mateus",659708,https://open.spotify.com/track/12lOxvml5EBvSCzQll7xVS
92,"Fica - Bonus Track",ANAVITÓRIA,657456,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
93,"Só Vem! - Ao Vivo",Thiaguinho,653727,https://open.spotify.com/track/4bXwQ9ZcMjoN28b4J9bykr
94,"Échame La Culpa","Luis Fonsi",645679,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK
95,"Meu Amor - Ao Vivo","Henrique & Juliano",642702,https://open.spotify.com/track/3X5zRkzlpTiajlkI9QXQUz
96,"Beber Com Emergência - Ao Vivo","Jefferson Moraes",636928,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl
97,Mine,Bazzi,635809,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M
98,"Cante por Nós","Vintage Culture",635588,https://open.spotify.com/track/7q4aClIlFcgyVQDACJQdmG
99,Wolves,"Selena Gomez",629075,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC
100,"Popotão Grandão","Mc Neguinho do ITR",617600,https://open.spotify.com/track/75E2xyRjYAsmjfDeAwdW0D
101,"Vale por Dez - Ao Vivo","Jorge & Mateus",616270,https://open.spotify.com/track/2bFuWE2oCgdhW5A20V9ILC
102,"Never Let Me Go",Alok,612382,https://open.spotify.com/track/06ZpMjkNdIDKVf3mK29UiC
103,"Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo","Diego & Victor Hugo",606414,https://open.spotify.com/track/0pqyzGaS6qpdHs3bzjVYzb
104,"Pode Se Soltar","Jerry Smith",604944,https://open.spotify.com/track/2mL3B5GilTm4dUT6P8LVpd
105,"A Casa Chora - Ao Vivo","Gabriel Diniz",603584,https://open.spotify.com/track/4kv5hKUPfXYsqcSeWvVmo6
106,Machika,"J Balvin",603081,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy
107,"Hear Me Now",Alok,599613,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON
108,"Coração Mal Assombrado","Marília Mendonça",599063,https://open.spotify.com/track/6bgUZoUBzPLMwRE8My55M3
