,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",4072779,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Propaganda - Ao Vivo","Jorge & Mateus",3402590,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
3,"Jogo do Amor","MC Bruninho",3345312,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
4,"Amor Falso","Aldair Playboy",3197829,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
5,"Romance Com Safadeza","Wesley Safadão",2970048,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
6,"Amor de Verdade","MC Kekel",2947434,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
7,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,2851340,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
8,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2763516,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
9,"Só Quer Vrau","MC MM",2495570,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
10,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2430695,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
11,Fuleragem,"MC WM",2424041,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
12,"Ta Tum Tum","MC Kevinho",2095739,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
13,"O Sol","Vitor Kley",2075008,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
14,"Anti-Amor - Ao Vivo","Gustavo Mioto",2020002,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
15,"Amor Da Sua Cama","Felipe Araújo",1850248,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
16,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1848964,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
17,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1832138,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
18,"Apelido Carinhoso","Gusttavo Lima",1809750,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
19,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1668630,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
20,Indecente,Anitta,1655759,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
21,"Trincadinho - Ao Vivo","Jorge & Mateus",1618663,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
22,"Baianá (feat. Barbatuques & Foreign)",Alok,1584093,https://open.spotify.com/track/7gBVJf7qn3rTkQxlQ1nNeS
23,Ocean,Alok,1564471,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
24,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1530478,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
25,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",1513176,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
26,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1506669,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
27,Papum,"MC Kevinho",1358731,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
28,"Deixe Me Ir - Acústico",1Kilo,1317726,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
29,"Meu Abrigo",Melim,1317103,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
30,"Largado As Traças - Acústico","Zé Neto & Cristiano",1283758,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
31,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1246302,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
32,"Dona Maria","Thiago Brava",1139058,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
33,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",1088402,https://open.spotify.com/track/66wtCJjGr2mE6lLaLwkj6i
34,"Bilhete 2.0",Rashid,1076149,https://open.spotify.com/track/4eizL2CPEy9lFUZw7HBKrk
35,"Pega a Receita","MC Dede",1058001,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
36,"Me Solta","Nego do Borel",1024083,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
37,"Pirata e tesouro - Ao vivo",Ferrugem,1011924,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
38,"Troféu do Ano","Jerry Smith",1007097,https://open.spotify.com/track/7CtFr21TzdM4ntuBkwzpxg
39,X,"Nicky Jam",997183,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
40,Loko,Tropkillaz,986847,https://open.spotify.com/track/3gIJtSoFovsYGlVVPpWjRp
41,"Ausência - Ao Vivo | Acústico","Marília Mendonça",962208,https://open.spotify.com/track/5czCFvsdcKKkWdwT2AAAZC
42,"One Kiss (with Dua Lipa)","Calvin Harris",951383,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
43,"Buá Buá","Naiara Azevedo",940058,https://open.spotify.com/track/51lvNDivO4iw1u9Fa6QYdQ
44,"God's Plan",Drake,913431,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
45,"Girls Like You (feat. Cardi B)","Maroon 5",905999,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
46,"De Trás Pra Frente - Ao Vivo","Henrique & Juliano",903347,https://open.spotify.com/track/2x67AU9q3lf7cfPSzxCDsL
47,"Ar-Condicionado No 15 - Ao Vivo","Wesley Safadão",896108,https://open.spotify.com/track/5ac0YTpOaDX9wEYYyGCglL
48,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",895854,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
49,"Bonita, Lindinha e Sagaz","Mc Davi",886897,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
50,"Estranho - Ao Vivo | Acústico","Marília Mendonça",843164,https://open.spotify.com/track/4NFqlsk3yQn7DULU8OGnfP
51,"Você Não Vale Nada","Zé Felipe",839783,https://open.spotify.com/track/6EFIK4B0jrvLO096QYEhnX
52,SAD!,XXXTENTACION,838929,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
53,"no tears left to cry","Ariana Grande",837554,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
54,"Amor Falso","Wesley Safadão",836505,https://open.spotify.com/track/1n36knZX4bQ6FvcNEISVe9
55,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",834811,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
56,"Better Now","Post Malone",829207,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
57,Contrário,"Jonas Esticado",821067,https://open.spotify.com/track/76NzI3TmJCAvw28nB3EGk2
58,"Das 9 às 6","Henrique & Diego",783899,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
59,"Fica Tudo Bem (feat. Anitta)",Silva,761033,https://open.spotify.com/track/3gvqZpohrsWFwGH1IoFK5b
60,"Azul Piscina","Mc Livinho",752715,https://open.spotify.com/track/7ieFtgZBYSC94nGs5yF0Wk
61,"De Copo Em Copo - Ao Vivo","George Henrique & Rodrigo",751410,https://open.spotify.com/track/1wgD52FywIwdnLdV2Fa8NK
62,"Raspão (feat. Simone & Simaria) - Ao Vivo","Henrique & Diego",746088,https://open.spotify.com/track/6gquljDBW7rE6mCBzmTRxo
63,"3 Dias Virado","Mc IG",741758,https://open.spotify.com/track/4uD7ypL7pDmOiMiVX6TCCa
64,changes,XXXTENTACION,739254,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
65,"A Mala É Falsa - Ao Vivo","Felipe Araújo",737012,https://open.spotify.com/track/6BPt2sVRvE41rUixcCAHY6
66,IDGAF,"Dua Lipa",732843,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
67,"Back To You","Selena Gomez",731150,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
68,"Juramento do Dedinho","Mano Walter",728711,https://open.spotify.com/track/0lCmp1Mws7I9K4a0OAgces
69,"Pra você acreditar - Ao vivo",Ferrugem,714852,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
70,"DDU-DU DDU-DU",BLACKPINK,711801,https://open.spotify.com/track/7b8YOVV5quZcSKEijDgyWB
71,"Jocelyn Flores",XXXTENTACION,711070,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
72,"rockstar (feat. 21 Savage)","Post Malone",709812,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
73,"Tem Café",Gaab,705422,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
74,"Ginga (Participação especial de Rincon Sapiência)",IZA,701174,https://open.spotify.com/track/1QqIcxyTz2G7I31wcrnERf
75,"Permanecer (feat. MC G15)","Lucas Lucco",700371,https://open.spotify.com/track/3sIMCkwUZbQbWeNOTG3ET4
76,Transplante,"Marília Mendonça",692769,https://open.spotify.com/track/6uyMtLQXZ8amkLyv5l7F7O
77,"Quem Ensinou Fui Eu","Maiara & Maraisa",690941,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
78,FRIENDS,Marshmello,683449,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
79,"Shape of You","Ed Sheeran",678245,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
80,"I Loveando Tu (feat. MC Kekel) - Ao Vivo","Lucas Lucco",661074,https://open.spotify.com/track/6zj6m5lgw6SB5bWxKdnnM1
