,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",3389797,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",3160680,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
3,Medicina,Anitta,3058736,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
4,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,3007791,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
5,"Propaganda - Ao Vivo","Jorge & Mateus",2972033,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
6,"Quero Que Tu Vá",Ananda,2695251,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
7,"Meu Abrigo",Melim,2488160,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
8,"Romance Com Safadeza","Wesley Safadão",2434245,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
9,"In My Feelings",Drake,2318068,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,"Jogo do Amor","MC Bruninho",2263826,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
11,Fuleragem,"MC WM",2260127,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
12,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2224804,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
13,"Pouca Pausa",Clau,2196263,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
14,"Amor de Verdade","MC Kekel",2131275,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
15,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",2036931,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
16,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1997597,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
17,"O Sol","Vitor Kley",1992663,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
18,"Amor Falso","Aldair Playboy",1984066,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
19,"Anti-Amor - Ao Vivo","Gustavo Mioto",1826041,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
20,"Novinha Você É uma Flor","MCs Thin e Alexandre",1711261,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
21,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1635658,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
22,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1629963,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
23,"Ta Tum Tum","MC Kevinho",1628299,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
24,"Trincadinho - Ao Vivo","Jorge & Mateus",1621240,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
25,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1545181,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
26,"Só Quer Vrau","MC MM",1508738,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
27,"Amor Da Sua Cama","Felipe Araújo",1472362,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
28,"Deixa (feat. Ana Gabriela)",Lagum,1462244,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
29,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1425059,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
30,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1424824,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
31,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",1411733,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
32,"Ai, Amor",ANAVITÓRIA,1383253,https://open.spotify.com/track/3bR8wBqLky6b61ROJlaBEF
