,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",4119255,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,"Amor Falso","Aldair Playboy",3575413,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
3,"Propaganda - Ao Vivo","Jorge & Mateus",3537361,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
4,"Romance Com Safadeza","Wesley Safadão",3162951,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
5,"Amor de Verdade","MC Kekel",3066647,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
6,"Jogo do Amor","MC Bruninho",2923464,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
7,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2885586,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
8,"Só Quer Vrau","MC MM",2742695,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
9,Fuleragem,"MC WM",2524061,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
10,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2504233,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
11,"O Sol","Vitor Kley",2321464,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
12,"Ta Tum Tum","MC Kevinho",2312439,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
13,"Anti-Amor - Ao Vivo","Gustavo Mioto",2210389,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
14,Ocean,Alok,2070968,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
15,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",2001114,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
16,"Amor Da Sua Cama","Felipe Araújo",1987739,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
17,"Apelido Carinhoso","Gusttavo Lima",1966850,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
18,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1943989,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
19,Indecente,Anitta,1786162,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
20,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1743389,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
21,"Trincadinho - Ao Vivo","Jorge & Mateus",1713697,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
22,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1682773,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
23,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",1599966,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
24,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1558672,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
25,"Largado As Traças - Acústico","Zé Neto & Cristiano",1476623,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
26,Papum,"MC Kevinho",1463264,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
27,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1412577,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
28,"Deixe Me Ir - Acústico",1Kilo,1390040,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
29,"Dona Maria","Thiago Brava",1242151,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
30,"Pega a Receita","MC Dede",1188978,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
31,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",1180946,https://open.spotify.com/track/66wtCJjGr2mE6lLaLwkj6i
32,"Agora Vai Sentar","MC's Jhowzinho & Kadinho",1151918,https://open.spotify.com/track/0pDaqgIForVNO4jrtTxcWT
33,Loko,Tropkillaz,1081084,https://open.spotify.com/track/3gIJtSoFovsYGlVVPpWjRp
34,"God's Plan",Drake,1076186,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
35,X,"Nicky Jam",1074272,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
36,"One Kiss (with Dua Lipa)","Calvin Harris",1074009,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
