,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Liberdade Provisória - Ao Vivo","Henrique & Juliano",5518042,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
2,"Tudo Ok","Thiaguinho MT",4408704,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
3,"A Gente Fez Amor - Ao Vivo","Gusttavo Lima",4338947,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
4,SENTADÃO,"Pedro Sampaio",4273870,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
5,"Vem Me Satisfazer","MC Ingryd",3790679,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
6,"Com ou Sem Mim - Ao Vivo","Gustavo Mioto",3726984,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
7,"Graveto - Ao Vivo","Marília Mendonça",3699852,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
8,"Dance Monkey","Tones And I",3534601,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,"Combatchy (feat. MC Rebecca)",Anitta,3403371,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
10,"S de Saudade","Luíza & Maurílio",3112922,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
11,"Surtada - Remix Brega Funk","Dadá Boladão",3025471,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r
12,"Bebi Minha Bicicleta (Coração Falido) - Ao Vivo","Zé Neto & Cristiano",3023802,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
13,"Cheirosa - Ao Vivo","Jorge & Mateus",3021417,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
14,"Litrão - Ao Vivo","Matheus & Kauan",2931458,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg
15,"Porta Mala","Os Parazim",2901877,https://open.spotify.com/track/7vZqxuOvEwRHsGVaDykzpY
16,"Rave de Favela (feat. BEAM)","Major Lazer",2759673,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
17,"Supera - Ao Vivo","Marília Mendonça",2724637,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
18,"3 Batidas - Ao Vivo","Guilherme & Benuto",2603929,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
19,"Amor de Que","Pabllo Vittar",2447723,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt
20,"Don't Start Now","Dua Lipa",2410553,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
21,"Aí Eu Bebo - Ao Vivo","Maiara & Maraisa",2379839,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO
22,"menina solta","Giulia Be",2360291,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
23,Verdinha,Ludmilla,2336431,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ
24,"Volta por Baixo - Ao Vivo","Henrique & Juliano",2288785,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
25,Paredão,"MC Kevinho",2264778,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
26,"Some que ele vem atrás",Anitta,2208259,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
27,"Gaiola É o Troco","MC Du Black",2199743,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
28,"Tijolão - Ao Vivo","Jorge & Mateus",2198943,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
29,"Chama Ela (feat. Pedro Sampaio)",Lexa,2178210,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
30,"Briga Feia - Ao Vivo","Henrique & Juliano",2137278,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
31,"Hit Contagiante","Felipe Original",2132027,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
32,"Contatinho - Ao Vivo","Leo Santana",2078132,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT
33,"Eterna Sacanagem","MC JottaPê",2022442,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
