,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Ao Vivo E A Cores","Matheus & Kauan",3078927,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
2,Medicina,Anitta,3034843,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
3,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",2923720,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
4,"Propaganda - Ao Vivo","Jorge & Mateus",2725051,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
5,"Meu Abrigo",Melim,2606018,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
6,"Quero Que Tu Vá",Ananda,2571156,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
7,"Só Você","Dennis DJ",2272022,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
8,"Pouca Pausa",Clau,2207417,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
9,"Romance Com Safadeza","Wesley Safadão",2166018,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
10,"Jogo do Amor","MC Bruninho",2083090,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
11,Fuleragem,"MC WM",2063919,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
12,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2037078,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
13,"In My Feelings",Drake,2023761,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
14,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,1987785,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
15,"Amor de Verdade","MC Kekel",1985663,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
