,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
81,"Pra você acreditar - Ao vivo",Ferrugem,808762,https://open.spotify.com/track/5KNi9XFap48ry4puG7rvqv
82,"Pega a Receita","MC Dede",805074,https://open.spotify.com/track/0nlFCC2xIQqUJpuQIVPl7S
83,"Bonita, Lindinha e Sagaz","Mc Davi",786313,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
84,Believer,"Imagine Dragons",785971,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
85,"Segue O Plano - Ao Vivo","George Henrique & Rodrigo",783954,https://open.spotify.com/track/4fPT1t2uhxDepW6OFMqvpD
86,"Fica - Bonus Track",ANAVITÓRIA,781845,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb
87,"A Distância Tá Maltratando","MC G15",771477,https://open.spotify.com/track/0IQhbmEHBKRkITY5ygyLWB
88,"Troca de Favor - Ao Vivo","Marcos & Belutti",760916,https://open.spotify.com/track/0PJBQEOLyA0Q7xnTzUFcji
89,"Carrinho Na Areia - Ao Vivo","Gusttavo Lima",756588,https://open.spotify.com/track/126x7SdXVva2Dqh2is2CEe
90,"Coração Infectado","Maiara & Maraisa",736296,https://open.spotify.com/track/3buGB7k4NFkMEz4RA8BMYn
91,"Quero Que Tu Vá",Ananda,728285,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
92,"Deixe Me Ir - Acústico",1Kilo,723037,https://open.spotify.com/track/2srL4DYBekshpbprS6H0mO
93,"Woman Like Me (feat. Nicki Minaj)","Little Mix",722853,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
94,"Anti-Amor - Ao Vivo","Gustavo Mioto",720168,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
95,"Problema Seu","Pabllo Vittar",712764,https://open.spotify.com/track/7uTv9wHkOPh5P9HFmkOE28
96,"Pirata e tesouro - Ao vivo",Ferrugem,702222,https://open.spotify.com/track/3Cabw7y9EoR68v7dBS76HQ
97,"Always Remember Us This Way","Lady Gaga",690306,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
98,"Acabou Acabou (Quando Eu Digo Que Acabou) - Ao Vivo","Gabriel Diniz",686967,https://open.spotify.com/track/5hJJOWPZtBq15zVfWWM8lZ
99,"Largado As Traças - Acústico","Zé Neto & Cristiano",686263,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
100,"Beijo Com Trap","Hungria Hip Hop",684732,https://open.spotify.com/track/37LmF3FHmdMQErxJJUQaSd
101,"Meu Mundo","WC no Beat",679158,https://open.spotify.com/track/1hw5UuO6s1DRAJmCn4Nc1H
102,"Bilhete 2.0 (feat. Luccas Carlos)",Rashid,678943,https://open.spotify.com/track/23DMhYv6WjRmIRck1Uwjev
103,"Shape of You","Ed Sheeran",678877,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
104,"In My Feelings",Drake,677818,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
105,"Ainda Sou Tão Seu - Ao Vivo","Felipe Araújo",674854,https://open.spotify.com/track/07PHNpknqZFw6N3GzNQWB8
106,"Tijolinho por Tijolinho","Enzo Rabelo",671154,https://open.spotify.com/track/1ELXy0IfF2iKYwnsUqbYIQ
107,"Estranho - Ao Vivo | Acústico","Marília Mendonça",669333,https://open.spotify.com/track/0rOYqGZFzJzVGcZyXrN3fO
108,"Anos Luz",Matuê,652758,https://open.spotify.com/track/0g5Bqcm6EcbcUXkiCnHxzk
109,"Derreter a Aliança - Ao Vivo","Zé Neto & Cristiano",649067,https://open.spotify.com/track/2p8yzBihO2pDFXGPHS3Okh
110,"Bom Rapaz (feat. Jorge & Mateus) - Ao Vivo","Fernando & Sorocaba",643188,https://open.spotify.com/track/5Zha6IxtfsLjqLYndyWcER
111,"O Impossível","Sorriso Maroto",630103,https://open.spotify.com/track/3RVylAtukXgF7xSXFn2OwA
112,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,627137,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
113,"Deus Me Livre Quem Me Dera","Israel & Rodolffo",625937,https://open.spotify.com/track/4b08wlmxdHRHS1jLS4wcmd
114,"Trevo (Tu)",ANAVITÓRIA,619683,https://open.spotify.com/track/2vRBYKWOyHtFMtiK60qRz7
115,POP/STARS,K/DA,619089,https://open.spotify.com/track/5sbooPcNgIE22DwO0VNGUJ
116,"Pra Me Refazer",Sandy,618558,https://open.spotify.com/track/1NocSraHhZfASkuG2WdE5r
117,"Trincadinho - Ao Vivo","Jorge & Mateus",615129,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
118,"Dona de mim",IZA,613795,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN
119,"Kiss and Make Up","Dua Lipa",611981,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
120,Ocean,Alok,610593,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
121,Thunder,"Imagine Dragons",603784,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
122,"Vai Que Bebereis - Ao Vivo","Henrique & Juliano",602632,https://open.spotify.com/track/4btS3p4qAWhM3fKfZPCQRV
123,"rockstar (feat. 21 Savage)","Post Malone",601029,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
124,"Desbeijar Minha Boca - Ao Vivo","Henrique & Juliano",595087,https://open.spotify.com/track/2TwXFIHtvm9Pk9w6Byf2Pe
125,"Porque Eu Te Amo",ANAVITÓRIA,592687,https://open.spotify.com/track/3idU6lZVKD6hvGjnpSHde8
126,"Quem Ensinou Fui Eu","Maiara & Maraisa",591297,https://open.spotify.com/track/1mBx8G3GBajrV0eTeYQshc
127,"Amor Da Sua Cama","Felipe Araújo",582283,https://open.spotify.com/track/5rq31V6YJVklhB7HxXn9I8
128,"Young Again",Zeeba,579457,https://open.spotify.com/track/3vq8QiiecoeGdKgoB2gvK0
129,"Péssimo Negócio (Ao Vivo)",Dilsinho,578817,https://open.spotify.com/track/3FOOdP48VrHCAviC34L84Q
130,Plaqtudum,"Recayd Mob",577020,https://open.spotify.com/track/6TLHo63Z3wqHkW6adVeEwZ
131,"Dona Maria","Thiago Brava",576011,https://open.spotify.com/track/0dGqIEsFN3KakdPCMkgjre
132,"Apelido Carinhoso","Gusttavo Lima",569888,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
133,"Apenas Mais uma de Amor","Lulu Santos",565645,https://open.spotify.com/track/6YNCE5qtrTa7YcnAOAEsDQ
134,"Promises (with Sam Smith)","Calvin Harris",561153,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
135,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",560653,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
136,"MIA (feat. Drake)","Bad Bunny",554220,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
137,"Without Me",Halsey,554189,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
138,Naked,"James Arthur",552968,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
139,"Sinto sua falta - Ao vivo",Ferrugem,551492,https://open.spotify.com/track/3eWHUE5D5R19q7BvOX7NSJ
140,GPS,"Maiara & Maraisa",550172,https://open.spotify.com/track/5fzGdLTzJDgOYeniy7U2fk
141,"Poesia Acústica #3: Capricorniana","Pineapple StormTv",546932,https://open.spotify.com/track/1YUWhlQjFv7MQpcbb77zTL
142,"God is a woman","Ariana Grande",537046,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
143,"Matéria de amor (Participação especial de Matheus & Kauan)","Paula Mattos",536563,https://open.spotify.com/track/1XUAAp2Hs03Yq6E6hWxOh5
144,"Cancela o Sentimento (feat. Marília Mendonça)","Marcos & Belutti",533656,https://open.spotify.com/track/0PVjuxjgUJldBATilksYW2
145,"New Rules","Dua Lipa",533083,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
146,Jenifer,"Gabriel Diniz",532852,https://open.spotify.com/track/5ixqGGFu0hdHfErdp32QwT
147,"Eu Vou pro Baile da Gaiola","MC Kevin o Chris",530661,https://open.spotify.com/track/7rvW49PvaFKGyfeoxay9Go
148,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,527895,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
149,"Rabetão no Chão","Mc Th",526859,https://open.spotify.com/track/4aC48Yffpsw01b7sBJxase
150,"Agora vai sentar","MC's Jhowzinho & Kadinho",524130,https://open.spotify.com/track/0MWKXvUVtvOKamfqRpnAdp
151,"Sou Favela","MC Bruninho",520567,https://open.spotify.com/track/4r0K5FOCCyuAEb6BsR2ziw
152,"Já convenci - Ao vivo","Thiago Brava",519488,https://open.spotify.com/track/1HgCJymAVcOMKUIkBYLOUF
153,Machine,"Imagine Dragons",517048,https://open.spotify.com/track/5ftQSVAHs7iqULWKQn0fjK
154,"Zé Ninguém","Gustavo Moura & Rafael",515430,https://open.spotify.com/track/7oL4DQW2RqvpXzhd2cAyDa
155,"Coração Bandido","MC Menor Mr",512390,https://open.spotify.com/track/05KtnDxY4V7aMeHxwumTkY
156,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",511318,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
157,"Another One Bites The Dust - Remastered 2011",Queen,510470,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
158,"Algo Parecido",Skank,506716,https://open.spotify.com/track/2QkXuBmYljpYwgcyqbA1C2
159,"12 Horas (Ao Vivo)",Dilsinho,506577,https://open.spotify.com/track/7B826fTyDa3DkjnKpOgXFo
160,Sortudo,"Wesley Safadão",501608,https://open.spotify.com/track/76L8k0PT5lGDkjqs0t7tYV
161,"Amor À Primeira Esquina - Ao Vivo","Zé Neto & Cristiano",500922,https://open.spotify.com/track/6X9uEsfCfmKYlArji6SASW
162,"Cem Mil - Ao Vivo","Gusttavo Lima",498654,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
163,"Vou Pegar","Dennis DJ",496648,https://open.spotify.com/track/5Ufele27Idk8xPHYMh85Ra
164,"Under Pressure - Remastered",Queen,493979,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
165,"Beber Com Emergência - Ao Vivo","Jefferson Moraes",493936,https://open.spotify.com/track/1IcbQvHb9B7MikgQjfJtAl
166,"Poesia Acústica #2: Sobre Nós",Delacruz,491530,https://open.spotify.com/track/6HaTYIUKd8SzdvGOfutBRD
167,Cecília,ANAVITÓRIA,491362,https://open.spotify.com/track/2jV5XDF1xZRT6US9jiME2i
168,"Volta Mozão","MC Dede",490625,https://open.spotify.com/track/4ni6UUDQDC5rBCHIJvG3Kn
169,"I Will Find","Vintage Culture",488597,https://open.spotify.com/track/2bbfiUnH4CATlekDS1dxNr
170,Papum,"MC Kevinho",488382,https://open.spotify.com/track/5tNnnptCfuLXLHnDqrL9ku
171,"Amor Falso","Aldair Playboy",487142,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
172,"God's Plan",Drake,482609,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
173,"Das 9 às 6","Henrique & Diego",481736,https://open.spotify.com/track/3HxM4lAPdlTxdl60Ecn092
174,Natural,"Imagine Dragons",478678,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
175,"Tbt - Ao Vivo","Cleber & Cauan",478192,https://open.spotify.com/track/4RREQkD5lRqgDvhsQ643i7
176,"Havana (feat. Young Thug)","Camila Cabello",477080,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
177,"Morador de Rua - Ao Vivo","Zé Neto & Cristiano",475851,https://open.spotify.com/track/4uUoH2xKewbukFqGRGfKXs
178,"Sujeito - Ao Vivo","Gusttavo Lima",475741,https://open.spotify.com/track/2AuQcbltEHog9kOv9Ms3W3
179,"Respeita o Nosso Fim - Ao Vivo","Gusttavo Lima",473137,https://open.spotify.com/track/1F46LaY3gYpvL2r534FeWs
180,Photograph,"Ed Sheeran",471039,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
181,"One Kiss (with Dua Lipa)","Calvin Harris",469257,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
182,Indecente,Anitta,468946,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
183,Calendário,ANAVITÓRIA,468506,https://open.spotify.com/track/0CLOJU0EhFXQWOmJkR8gFy
184,"Baby (feat. MARINA & Luis Fonsi)","Clean Bandit",467220,https://open.spotify.com/track/1fLhGF1JfGQYj6EZLndD86
185,"Briguinha Boba (Pã Pã Rã Pã Pã) - Ao Vivo","Lucas Lucco",465733,https://open.spotify.com/track/3xRicZvi4SnqWUpgfmB3Uy
186,"when the party's over","Billie Eilish",461547,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
187,"Contramão - Ao Vivo","Gustavo Mioto",460730,https://open.spotify.com/track/4XAG36kbBEarr5pHv44wDn
188,"Hear Me Now",Alok,457453,https://open.spotify.com/track/39cmB3ZoTOLwOTq7tMNqKa
189,"Tem Café",Gaab,456492,https://open.spotify.com/track/4lNriuYNZD2YP2OPG6xOte
190,"Lençol Dobrado",Analaga,453978,https://open.spotify.com/track/5sKnnEybrfzmShFEuvCoBN
191,"Pra Você Guardei O Amor","Nando Reis",452439,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
192,"4 da manhã",UM44K,448574,https://open.spotify.com/track/5xVJU6DJHnmHnbbKS56yCC
193,"Nossa música",UM44K,446493,https://open.spotify.com/track/4hpcc2wq84pilUgDbIPkDN
194,"Só Quer Vrau","MC MM",445790,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
195,IDGAF,"Dua Lipa",445413,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
196,"Quero Ser Feliz Também - Ao Vivo",Natiruts,444032,https://open.spotify.com/track/5qLTGDTTIHxxIU835qJWfT
197,Perfect,"Ed Sheeran",442798,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
198,"Innocent (feat. Gavin James)",Alok,441298,https://open.spotify.com/track/0nWhvEGfDmIuz6ujMPaMBn
199,"Too Good At Goodbyes","Sam Smith",439964,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
200,"Sem Contraindicação (feat. Bruno & Marrone) - Ao Vivo","Diego & Victor Hugo",439949,https://open.spotify.com/track/0pqyzGaS6qpdHs3bzjVYzb
