,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Só Quer Vrau","MC MM",3650987,https://open.spotify.com/track/68uKHxQzoY6gd7YSKJf21J
2,"Largado As Traças - Acústico","Zé Neto & Cristiano",3488238,https://open.spotify.com/track/74gguwbBvfBTurNJUWFOsC
3,"Amor de Verdade","MC Kekel",3327238,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
4,"Propaganda - Ao Vivo","Jorge & Mateus",3089517,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
5,Fuleragem,"MC WM",2938101,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
6,"Romance Com Safadeza","Wesley Safadão",2837620,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
7,Ocean,Alok,2395394,https://open.spotify.com/track/4nraNqonMyfc0U3o8VeXVu
8,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",2381967,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
9,"Anti-Amor - Ao Vivo","Gustavo Mioto",2321044,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
10,"Ta Tum Tum","MC Kevinho",2279022,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
11,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",2229747,https://open.spotify.com/track/6ys0kXJnE7wBQKvGrTg0VQ
12,Indecente,Anitta,2166346,https://open.spotify.com/track/5FOCkGt7bp22nBVfQ4WSIT
13,"O Sol","Vitor Kley",2082843,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
14,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",2082301,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
15,"Amor Falso","Aldair Playboy",2059517,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
16,"Amor Da Sua Cama","Felipe Araújo",1913061,https://open.spotify.com/track/2cwFhwT6L2D4Olc25nhyZo
17,"Vai malandra (feat. Tropkillaz & DJ Yuri Martins)",Anitta,1911766,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7
18,"Apelido Carinhoso","Gusttavo Lima",1884674,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
19,"Trincadinho - Ao Vivo","Jorge & Mateus",1830788,https://open.spotify.com/track/5qjMyKkmosPBws5cImS9Zz
