,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Cem Mil - Ao Vivo","Gusttavo Lima",3171028,https://open.spotify.com/track/5eMmT4Ava5BGThju0AD8vQ
2,"Bola Rebola",Tropkillaz,2996776,https://open.spotify.com/track/1OUPXna2MCgAt3VNmXJBtg
3,"Ela É do Tipo","MC Kevin o Chris",2869054,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP
4,"Vou Ter Que Superar - Ao Vivo","Matheus & Kauan",2845907,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP
5,"Vamos pra Gaiola","MC Kevin o Chris",2658099,https://open.spotify.com/track/7FiIQXpIeLo3ITfGGpb8PB
6,"Atrasadinha - Ao Vivo","Felipe Araújo",2642013,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb
7,"Bebi Liguei - Ao Vivo","Marília Mendonça",2584133,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3
8,"Solteiro Não Trai - Ao Vivo","Gustavo Mioto",2311060,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr
9,"Quem Me Dera","Márcia Fellipe",2298154,https://open.spotify.com/track/2lAyctg5FocS67eksHoyIg
10,"Vingança - Ao Vivo","Luan Santana",2250448,https://open.spotify.com/track/7KdcbYcVF8LkQeQcTYOixJ
11,"Bebaça - Ao Vivo","Marília Mendonça",2188814,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg
12,"Estado Decadente - Acústico","Zé Neto & Cristiano",2139179,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR
13,Shallow,"Lady Gaga",2102648,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
14,"Agora é Tudo Meu","Dennis DJ",2069482,https://open.spotify.com/track/5yH8pYxNckOU1cxfPsMIaz
15,"Hoje Eu Vou Parar Na Gaiola","Mc Livinho",2058639,https://open.spotify.com/track/0IQCOAw9ZAI6WnXIrl481F
16,Cobaia,"Lauana Prado",2024690,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
17,"Lençol Dobrado","João Gustavo e Murilo",2020416,https://open.spotify.com/track/5pRGXCDY0eT6R1QicAn7Uk
18,"Favela chegou - Ao vivo",Ludmilla,2004048,https://open.spotify.com/track/2caDAj0O4uD8OlJ8bap9nz
19,"All The Lies",Alok,2001096,https://open.spotify.com/track/6PqUdUGS4h5aGY7YyEGXr8
20,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1964480,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
21,Infarto,"Diego & Victor Hugo",1915032,https://open.spotify.com/track/0XEJ7eph2IWFYZc73Jm3n2
22,Terremoto,Anitta,1787957,https://open.spotify.com/track/7G2XZhDNHo7SSDWSVxC0UT
23,"Ouvi Dizer",Melim,1746326,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
