,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Largado Às Traças - Ao Vivo","Zé Neto & Cristiano",3089228,https://open.spotify.com/track/1IJH7QjV5V99eJBtKXqGXE
2,"Ciumeira - Ao Vivo","Marília Mendonça",2935136,https://open.spotify.com/track/2H1liABu20HXBOmbt5SQz1
3,"Só Você","Dennis DJ",2872287,https://open.spotify.com/track/4xc6RrWzEOdprPqYn9Cyen
4,"Ao Vivo E A Cores","Matheus & Kauan",2826679,https://open.spotify.com/track/2Ab1wPTEqulaCGoBak1gUo
5,"Meu Abrigo",Melim,2558911,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
6,"Propaganda - Ao Vivo","Jorge & Mateus",2407211,https://open.spotify.com/track/74n5d5M21JnC4WJ6gdkggK
7,Medicina,Anitta,2284983,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
8,"Pouca Pausa",Clau,2223295,https://open.spotify.com/track/2odzriVVZBwYOiYJEj30tm
9,"Quero Que Tu Vá",Ananda,2170788,https://open.spotify.com/track/7ppLcVgxpoWAhAa2c0CN3b
10,"Romance Com Safadeza","Wesley Safadão",2060116,https://open.spotify.com/track/0RBOFW5424gCCCZrgECbt6
11,Favela,Alok,1948870,https://open.spotify.com/track/2JVbZEpewmqNlSzmXJTx2E
12,Fuleragem,"MC WM",1840689,https://open.spotify.com/track/6tuzPD1zPPvwMbGiD0TBay
13,"O Alvo (feat. Henrique & Juliano) - Ao Vivo","Diego & Victor Hugo",1816086,https://open.spotify.com/track/5Vw6ZLNB6Ko7VZM6vmNIbr
14,"A Culpa É Dele - Ao Vivo | Acústico","Marília Mendonça",1810273,https://open.spotify.com/track/6yxYagNp6Gapd7jXmWzgVc
15,"Status Que Eu Não Queria - Ao Vivo","Zé Neto & Cristiano",1804524,https://open.spotify.com/track/1fyhyOy6iS9E2NckAzjmTo
16,"Notificação Preferida - Ao Vivo","Zé Neto & Cristiano",1763472,https://open.spotify.com/track/2qkNnJvQvhLiZ63X1L3eFz
17,"Amor de Verdade","MC Kekel",1706771,https://open.spotify.com/track/76KDy62J99FKu6ZsxMJy3j
18,"Zé da Recaída","Gusttavo Lima",1672994,https://open.spotify.com/track/4iGwWeV7XVIWO9Yy5QExOr
19,"Jogo do Amor","MC Bruninho",1655940,https://open.spotify.com/track/3MxbRHE1u74SoMNR9iURIZ
20,"Novinha Você É uma Flor","MCs Thin e Alexandre",1608172,https://open.spotify.com/track/4kiauw5SBqEsu5GuGD09aM
21,"Pra Inveja É Tchau","Mc Kevin",1591752,https://open.spotify.com/track/4cnNrOojGyU6J3OXqVTPIg
22,"Amor Falso","Aldair Playboy",1563006,https://open.spotify.com/track/00zzSEe82JTtz68XlARnh7
23,"Coladinha em Mim - Ao Vivo","Gustavo Mioto",1526238,https://open.spotify.com/track/4JPSfCXQe6kDliMIJTqISW
24,"Mundo de Ilusões - Ao Vivo","Gusttavo Lima",1497145,https://open.spotify.com/track/3UxbT06Mz8aTJbHYYIxwkI
25,"Bebida Na Ferida - Ao Vivo","Zé Neto & Cristiano",1487865,https://open.spotify.com/track/3HEb6Y5dv8PgD6JgsIQNac
26,"In My Feelings",Drake,1472916,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
27,"Saudade Nível Hard","Yasmin Santos",1427113,https://open.spotify.com/track/2dmGj5Nf01FcR6N4HPzAbL
28,Kikadinha,"Jerry Smith",1395645,https://open.spotify.com/track/5TUYLsiIi3tuvR2fCJjZUy
29,"O Sol","Vitor Kley",1394954,https://open.spotify.com/track/3IfctMaf2sfvlSLRa42Cna
30,"Cada um na Sua - Ao Vivo","Fernando & Sorocaba",1392865,https://open.spotify.com/track/5ReZ4aO1vRnzhxINvPiGJD
31,"Siga a Seta (feat. Matheus & Kauan) - Ao Vivo","Marcos & Belutti",1375046,https://open.spotify.com/track/5AQNVgt7BKHKRhrNFFgSPF
32,"Problema Seu","Pabllo Vittar",1354835,https://open.spotify.com/track/0sMgOV0KurBXvZ4G5AJj4X
33,"Anti-Amor - Ao Vivo","Gustavo Mioto",1343762,https://open.spotify.com/track/7JdZZfozlODQ08ATf8xIZ6
34,"Mulher Maravilha - Ao Vivo","Zé Neto & Cristiano",1323482,https://open.spotify.com/track/2cbMXc0P5s271VwZOUk1Gb
35,"Din Din Din (Participação especial de MC Pupio e MC Doguinha)",Ludmilla,1314518,https://open.spotify.com/track/78Q2gghkt8iLJ7J0Uc4QYb
36,"Oi Nego (Não Vai Dar Parte 3)","Jefferson Moraes",1312677,https://open.spotify.com/track/5M78WUOq5AjcDfLoj9yi6a
37,"Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo","Atitude 67",1288868,https://open.spotify.com/track/2PADJK4rhdklqFLQFa5oMX
38,"Terra Sem CEP - Ao Vivo","Jorge & Mateus",1286774,https://open.spotify.com/track/2U94QDSo9N4e1iXrjo7KAB
39,"Bem Pior Que Eu - Ao Vivo","Marília Mendonça",1259159,https://open.spotify.com/track/4CdMz076UN8RyeWGQCdqFZ
40,"Deixa (feat. Ana Gabriela)",Lagum,1249609,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
41,"É natural (Participação especial de Bruno Cardoso) - Ao vivo",Ferrugem,1245736,https://open.spotify.com/track/0vT797IpZpF5o1XLCnWCUL
42,"Aquela Pessoa - Ao Vivo","Henrique & Juliano",1197329,https://open.spotify.com/track/3A1LphuJ5lQD6NjPtxtYFh
43,"Não Fala Não pra Mim","Humberto & Ronaldo",1184414,https://open.spotify.com/track/0PaAB17axL9hn88mHiw8g0
44,"Tô Com Moral No Céu! - Ao Vivo","Matheus & Kauan",1154719,https://open.spotify.com/track/0uwaiApk6k7k9POyFjTKeR
45,"Ausência - Ao Vivo | Acústico","Marília Mendonça",1140025,https://open.spotify.com/track/37erXXnh4mlWE7mdO6EYOp
46,"Apelido Carinhoso","Gusttavo Lima",1132622,https://open.spotify.com/track/6wXYGqXCLtEHx4VDb2TPcM
47,"In My Mind",Dynoro,1113326,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
48,"Vou Morrer Sozinho",Jão,1084470,https://open.spotify.com/track/1XVN2BVHfKUUcMH0jxSRZ5
49,"Quem Pegou, Pegou - Ao Vivo","Henrique & Juliano",1082042,https://open.spotify.com/track/0kCqaybZgYcLYxzZymmBoc
50,"Electricity (with Dua Lipa)","Silk City",1076215,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
51,"Ta Tum Tum","MC Kevinho",1071456,https://open.spotify.com/track/6etab3UBCo5GOTMZqUvRka
52,"MC Lençol e DJ Travesseiro","Luan Santana",1028150,https://open.spotify.com/track/2ozsutWRgcaZKJsQ6DvFFv
53,"Me Solta","Nego do Borel",983895,https://open.spotify.com/track/5nqehpNGoRAz4wUFK3wT9k
54,Devagarinho,"Luísa Sonza",981393,https://open.spotify.com/track/0aZfIiaO3b2HTNxZ3sv1cg
55,"Bonita, Lindinha e Sagaz","Mc Davi",942003,https://open.spotify.com/track/1R1HmdunvOnEK4bibKp7q5
56,Cobaia,"Lauana Prado",939993,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx
57,"Perdendo A Mão",Seakret,935350,https://open.spotify.com/track/049Gol3HThYrMKwaA063O8
58,"Troca de Favor - Ao Vivo","Marcos & Belutti",933697,https://open.spotify.com/track/0PJBQEOLyA0Q7xnTzUFcji
